Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6907242596042387,0.6629599552204066
Gailtal,0.0,0.7324881442583093
Feistritz,0.4214789143099933,0.4213037703313851
Paltental,0.7300543618129047,0.7068593389485869
Pitztal,0.5420715416347304,0.5744014209322632
Silbertal,0.7104952389314645,0.7082418764018368
