Catchment,AI_hg,EI,w_hg
Defreggental,0.8678169940322669,0.34357162905793803,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.8416232994333359,0.5785210856900067,2.224728763103485
Paltental,0.509539591853527,0.30757145240408046,1.5953171654163272
Pitztal,0.7558485193228983,0.5135166408846545,2.056330648348416
Silbertal,0.48475598315341223,0.32546067064371753,1.715813191337315
