Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.656428370942062,0.6092420055865502
Gailtal,0.0,0.6877437549422643
Feistritz,0.4214789143099933,0.4213037703313851
Paltental,0.6924285475959195,0.6629563321944891
Pitztal,0.48648335911534546,0.49611581736032995
Silbertal,0.6745393293562825,0.6519604478684735
