Catchment,AI_tw,EI,w_tw
Defreggental,0.5510150617051985,0.3566772818314854,1.7233232871324324
Gailtal,0.4501654259647908,0.33006199059478614,1.8343927626868126
Feistritz,0.81427897252714,0.6616063741834044,3.0255748021495905
Paltental,0.49405061378895404,0.35571838557637925,1.851284388418266
Pitztal,0.4852685701029839,0.4697716705160859,3.863371269589289
Silbertal,0.4015826124668822,0.3589444767963852,2.4448182066799133
