Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7333033432300533,0.6533868470066146,1.5224010159803023,1.7086076340068774
Gailtal,0.0,0.6723390530903213,2.229124452947431,0.0
Feistritz,0.4869892777510221,0.40710297642580207,0.9348888462508864,1.1183431966289843
Paltental,0.6924803516522391,0.6275690742128597,2.0396897100494966,2.2506606933238618
Pitztal,0.6009664035215785,0.5302283294839141,1.3269458820899778,1.5039745145333192
Silbertal,0.7158200082468424,0.6410555232036148,2.434681561651834,2.7186315575764834
