Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.7948638960487826,0.5602656967741124,0.3399930565143523,0.36061798911531096,1.443326014786681,1.7233232871324324
Gailtal,0.0,0.47952362861857584,0.0,0.34539973008067704,NaN,1.8343927626868126
Feistritz,1.0901561263782922,0.8681234709871596,0.6614142809620314,0.6876775149929077,2.224728763103485,3.0255748021495905
Paltental,0.7038666492751705,0.5295414224235381,0.36062087040067836,0.3733576574650497,1.5504504131763719,1.851284388418266
Pitztal,0.7251308164559517,0.528183621085698,0.5007187654977088,0.5068620675773097,2.056330648348416,3.863371269589289
Silbertal,0.5452580838596904,0.4146869394926072,0.3524643448470497,0.368676746689546,1.715813191337315,2.4448182066799133
