Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7268229539634001,0.6494622193993294,1.4477026107006379,1.6201458014649996
Gailtal,0.0,0.6570552836016992,2.024381969029013,0.0
Feistritz,0.4869892777510221,0.40710297642580207,0.9348888462508864,1.1183431966289843
Paltental,0.6810895589947839,0.6086613813215387,1.8222481641144692,2.039088131041014
Pitztal,0.5753551779678925,0.49313793242269033,1.1309970553290476,1.3195598417122805
Silbertal,0.7021828782148056,0.631323253310454,2.268474816133637,2.523088080785797
