Catchment,AI_tw,EI,w_tw
Defreggental,0.5602656967741124,0.36061798911531096,1.7233232871324324
Gailtal,0.47952362861857584,0.34539973008067704,1.8343927626868126
Feistritz,0.8681234709871596,0.6876775149929077,3.0255748021495905
Paltental,0.5295414224235381,0.3733576574650497,1.851284388418266
Pitztal,0.528183621085698,0.5068620675773097,3.863371269589289
Silbertal,0.4146869394926072,0.368676746689546,2.4448182066799133
