n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-27.202292386556334,-50.017251169367114,-22.54932647400446,-37.37457202626274
2.0,-21.53280709241684,-39.674065309946016,-17.880782593112873,-29.67772026969079
3.0,-28.893033857085967,-53.2000014440773,-23.447621110472625,-39.03625641932146
4.0,-25.01887473606815,-45.23359669190076,-19.706914788487314,-33.193648637133364
5.0,-27.683396562018242,-49.93194956004612,-19.746434656630342,-33.794957033557665
6.0,-23.344268018349013,-43.39243172312351,-19.23471970780397,-31.95267495451263
7.0,-29.578844529762854,-53.81231265546036,-22.09925878622757,-37.626132489697866
8.0,-33.2662454075255,-61.18463863675835,-24.30492825059418,-41.70550487752869
9.0,-29.763699193678946,-54.079513979367846,-21.72145384084378,-37.243784607162766
10.0,-27.469361156198076,-50.87185557986107,-22.710119490917283,-37.919534201980134
11.0,-27.535941422606985,-50.17155242551017,-21.07913698913741,-35.71334009414028
12.0,-33.22772611888689,-59.70750687131087,-24.08118402716024,-40.425871736475486
13.0,-22.062298870130046,-40.25188794626393,-18.659371609803525,-30.976994577629277
14.0,-27.553217866728406,-50.35380335647302,-21.7214275429353,-36.75985900617777
15.0,-24.89284256505394,-45.18839706537069,-18.44333947831244,-31.76711216994846
16.0,-22.393877437744948,-40.62603546915269,-17.99399114688569,-30.339820631662526
17.0,-37.50690085434136,-68.77438951433805,-26.390898724521364,-44.89029861374931
18.0,-22.23804753599567,-40.431759416971055,-19.378736326748825,-31.88456587745447
19.0,-22.445889623598354,-40.81741801675952,-18.291313344935862,-30.72321593076157
20.0,-23.260744423219524,-42.54301167613491,-18.828789062741954,-31.57049310674888
21.0,-27.071163640154396,-49.361856907513854,-20.588029356513772,-34.9497667895412
22.0,-25.251992131355422,-45.90747467228367,-19.780533543114807,-33.40180996007652
23.0,-21.26515828613929,-38.11826079534991,-16.937991398355127,-28.454796692621095
24.0,-20.841502539223697,-37.09061358621496,-15.662188664321622,-26.679602324862078
25.0,-33.634327192129255,-60.59009649511693,-23.864019875280757,-40.37327398720308
26.0,-26.901232451583184,-48.85134563289067,-20.882472303360544,-35.28454962214702
27.0,-23.11243874169013,-42.11444502849753,-17.233212769208926,-29.928572847887914
28.0,-22.0689009702117,-39.15982648730379,-19.38650723057392,-32.55997519063314
29.0,-14.568282868208842,-25.16606828823963,-17.356446749395026,-28.67013463197258
30.0,-26.3190102850299,-48.571697709275476,-20.92454188139848,-35.37030519439028
