n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-23.426552595556036,-44.622514755437095,-20.923465188015534,-40.03038769853226
2.0,-18.532675994882442,-35.99467899428543,-17.03470979883124,-33.17450160747533
3.0,-25.234892837937046,-48.110430012074374,-22.545843613201644,-43.15576935869528
4.0,-20.781806699533316,-39.37549335883223,-19.480057988100107,-37.07274926367985
5.0,-22.438730952783065,-41.990290409874824,-20.65799661508521,-38.869486859760265
6.0,-19.916317855259692,-38.429548505479474,-18.086698510463364,-35.11303942104486
7.0,-24.80418196676797,-46.442522110824356,-22.675134976739333,-42.65837895614649
8.0,-28.113555619044078,-52.87795767317482,-25.570858944214887,-48.10911540902716
9.0,-24.95746820018666,-46.62274180928435,-22.891200644607924,-42.90012862643624
10.0,-23.474242295775916,-44.98181702837189,-21.39712154405894,-41.13761640354508
11.0,-23.126628504681104,-43.491322817558896,-21.082221557412442,-39.84508438362968
12.0,-27.955185689473613,-51.864872191911715,-25.13757123039322,-46.7647781916334
13.0,-18.326556558866553,-35.08157087686152,-16.900546980889974,-32.459578339472614
14.0,-23.205093060353633,-43.715354248397176,-21.29824300918688,-40.302347878688494
15.0,-20.213331224779576,-38.289118142806736,-19.112746781339784,-36.2943526523878
16.0,-18.386883532304516,-35.13300932840113,-17.270329863052545,-33.06161760973749
17.0,-29.862690428350277,-55.1680287305397,-26.755042598937138,-49.40069900730818
18.0,-19.896593706961447,-38.42026304493641,-17.954787524698308,-34.902360670175185
19.0,-18.68541826478283,-35.68515233992728,-17.163788112153004,-32.86599090520652
20.0,-19.344389862103185,-36.91471098936948,-17.847445613350217,-34.158560153289535
21.0,-22.62311522034404,-42.72145082703017,-20.91671348295011,-39.65779510823433
22.0,-21.167481474867188,-39.950933107192654,-19.27100851732543,-36.63073471764074
23.0,-16.945057689867816,-32.3515451980646,-16.05304058499691,-30.75673194677129
24.0,-15.754434032247566,-30.09378425597176,-15.126237179787257,-29.031872955686264
25.0,-27.89049265262441,-51.89441356762674,-25.3520380997042,-47.27993908710209
26.0,-22.629900223821902,-42.48949925919444,-20.49403141452025,-38.748552482511094
27.0,-16.81574553543053,-31.983396081603168,-16.359587383514466,-31.168600246821043
28.0,-21.64056959539123,-41.962731098264825,-20.188485688115964,-39.07644886269302
29.0,-15.837622237031418,-31.263220393988874,-14.671874917732005,-29.225425608749198
30.0,-22.444396827854597,-43.023229742363135,-20.846439813937206,-40.04122039676931
31.0,-20.13617965743772,-39.15075421294726,-18.40797783105498,-35.967207140656555
32.0,-25.939875605210467,-48.646115892609345,-23.426105893488703,-44.108383312845426
33.0,-14.939703696903019,-28.930323349784913,-14.143678497784952,-27.568451623952683
34.0,-20.809907403480132,-39.45072591488871,-19.430515158648443,-36.99156445532581
35.0,-17.938711056273906,-34.32506583799713,-16.692585660943553,-32.0036146679857
36.0,-25.157689709887624,-47.629599043621056,-22.81676526305578,-43.21796268454459
37.0,-14.051006181555005,-26.85769709693372,-13.55036960174316,-26.07501465377588
38.0,-16.22050046499223,-31.12142433817745,-15.276995011710955,-29.480935357217753
39.0,-27.8446844910124,-52.69897324035003,-25.27689248860513,-47.81579707890768
40.0,-20.9121120227193,-40.08379375479389,-19.47524550846994,-37.41379828255087
41.0,-24.86145031246109,-46.03835309038773,-22.39743705209871,-41.68751097426588
42.0,-27.71700620479446,-52.032062536873454,-24.730382117316836,-46.55872617454638
43.0,-17.012495465933895,-33.33857867994493,-16.150615309673373,-31.740807649346756
44.0,-29.98405149484583,-55.50927389597993,-26.9599557074881,-49.96282261242702
45.0,-20.757624105679945,-39.28189457385024,-19.41101314560715,-36.878649436280476
46.0,-17.98910970467055,-34.18748838834145,-17.03402669858101,-32.447609886939745
47.0,-26.220596971488078,-48.6706198462137,-23.83892395625064,-44.41320379076477
48.0,-22.90104548010638,-42.72160427884202,-21.136954014052808,-39.549228777752184
49.0,-18.27572447322901,-35.47087532640531,-16.987552104301397,-32.99043101707407
50.0,-21.954339521861655,-40.96161511265986,-20.67828604598113,-38.53791430901724
51.0,-21.271306881640495,-40.314533408502584,-19.411644632320602,-36.97694990582818
52.0,-28.398755097541198,-52.77898955769811,-25.586038659205084,-47.66680837767042
53.0,-17.234377538977515,-32.79507213685182,-16.561744469503765,-31.555667628654803
54.0,-20.073066842188517,-37.5516945806538,-18.721318310689256,-35.05132188288039
55.0,-20.411424190929072,-38.470338037267375,-19.43485483074594,-36.736097365437054
56.0,-17.810084369560798,-34.01648519878497,-16.868509326220956,-32.283323334539304
57.0,-16.39908056634915,-31.484232798228042,-15.546568445767635,-29.9952269343503
58.0,-19.093204973194606,-37.02977066706126,-18.09113168718354,-35.14113934116587
59.0,-19.684971964574828,-37.686875962353014,-18.55093521520909,-35.56010350461579
60.0,-21.763561277935388,-40.99273523860482,-20.33459904710186,-38.473194348645805
61.0,-20.591963538038925,-38.548927925668,-19.0787062036114,-35.867690332700136
62.0,-29.589220018994666,-55.36913095612814,-26.94531979084042,-50.39623432833116
63.0,-18.753007539113682,-35.27908234495949,-17.60172169520045,-33.16867909590775
64.0,-20.41227819209552,-40.11640170604723,-18.79518213620154,-37.328006743142026
65.0,-20.707884011121525,-39.085280033076565,-19.250221154896888,-36.47193065178524
66.0,-19.214158295663122,-36.29479396735225,-17.95973830095903,-34.07736439274609
67.0,-27.619125733486296,-51.10653282424707,-25.371899044271927,-46.91587702301918
68.0,-14.578559859343581,-28.786583343097725,-13.797906144194366,-27.46861264549705
69.0,-15.867200201406305,-30.76066767250459,-14.859501312747344,-28.969757292043006
70.0,-19.58988290371826,-38.09734657620058,-18.281850619103526,-35.621971711872796
71.0,-21.493646696718518,-41.222251639762504,-20.11067125741301,-38.585840094602034
