30.0,-38.32065024676308,-68.00647096148279,-28.03738896980792,-50.44526022870838
31.0,-33.423826135097094,-57.643952399110944,-23.78733637964664,-40.75137092129606
32.0,-44.711429637715106,-79.35890498168345,-32.067780866962025,-58.13274092064162
33.0,-26.17569227540752,-44.90165289899235,-19.68511541931596,-33.72173213800494
34.0,-36.064630490347824,-63.09514540439804,-26.77364056934044,-48.27982914261834
35.0,-31.527241606483372,-54.65552087563232,-23.443789061214336,-41.53049742965791
36.0,-42.37939618804246,-74.80001362252719,-30.09012534495126,-53.963621418761996
37.0,-25.894296435047643,-44.20173846313024,-20.207664830202088,-35.71223288728045
38.0,-28.712255395817166,-49.564076439953716,-21.58409744247209,-37.81648663647915
39.0,-46.90332916916736,-83.48228398492955,-33.245801553005656,-60.414976883996005
40.0,-35.86317448745719,-63.25304776675183,-26.44791820749785,-46.92131630653739
41.0,-43.92078833668867,-77.27664720718475,-31.144011697233964,-56.57895611792857
42.0,-46.984782323688904,-83.54830427550844,-33.163245576215566,-59.739539659873095
43.0,-28.160552522570494,-48.3025095341916,-20.73534813391982,-34.8763162527366
44.0,-52.22272724577852,-93.45419310536795,-36.42008094017546,-67.0141839046795
45.0,-35.70424595688382,-62.47210954954313,-26.480025729944046,-47.80178896976497
46.0,-31.788776798478164,-54.88269031298458,-23.980536982349435,-42.765447910397405
47.0,-45.93367932089721,-81.32634144056883,-32.70712778510695,-59.870282170525286
48.0,-40.495812737404826,-71.2402765105113,-29.46380587935391,-53.322047380268785
49.0,-31.162285491123242,-53.886520671348386,-22.77267750790928,-39.645766151988475
50.0,-39.446580558314245,-69.42935857833224,-29.08332425517984,-52.645180250728615
51.0,-36.673342730993085,-64.10003657852685,-26.79098423027382,-47.93935191166284
52.0,-49.300671653706935,-87.83255498898708,-34.77013404793858,-63.7800969720289
53.0,-30.874546941404603,-53.33573108888472,-23.54278554388196,-41.96021311164637
54.0,-36.1753911561766,-62.96266620945026,-26.719653393626064,-47.7219723658626
55.0,-36.064404008720096,-63.190866199404226,-27.08407554048618,-48.90309056758533
56.0,-31.204336117632295,-54.086758193636825,-23.422575208697467,-41.64912928726737
57.0,-28.995455875783836,-50.19171534978248,-21.869259543387372,-38.3605970459651
58.0,-32.79776214012635,-57.651155618735054,-24.41619868922475,-43.03114181687921
59.0,-33.96074082318327,-59.56523618151198,-25.284991528768774,-45.330907462637285
60.0,-37.726606569805725,-66.10099343560475,-27.956061336380024,-50.70899600675044
61.0,-36.58555571653369,-63.532225956340284,-26.99059723832616,-48.33133731881278
62.0,-50.21245976466098,-89.78827049515294,-35.71685773030871,-66.08073797761904
63.0,-33.564748847786895,-57.99557884354715,-25.149223468247826,-44.605552381029966
64.0,-31.643173294809046,-54.523079412620774,-22.307900663801306,-36.81572616373633
65.0,-35.95442897580391,-62.735780017216996,-26.594967817605024,-47.92142353296332
66.0,-34.072231968445166,-59.16967440277904,-25.411717596281015,-45.49928840926643
67.0,-48.76663596631299,-86.53506538209437,-34.73898211221593,-63.87596529500887
68.0,-23.003538425191923,-38.39632600136697,-16.707534827288836,-26.432143909585314
69.0,-27.324051583502104,-46.92098465405214,-20.329840214735015,-34.86298165438467
70.0,-32.7746549915492,-57.20100614369521,-24.031523387774236,-41.75772024688778
71.0,-36.096555026116775,-63.377313148582544,-26.34152389070408,-46.7590392877519
72.0,-46.64990825152712,-82.84648244927898,-32.78608120142714,-58.89265216309016
73.0,-25.466003376534516,-42.85360262371743,-17.947315199768664,-27.964234660426882
74.0,-31.5365523412177,-54.419016881252475,-22.645029534694288,-38.31111747882997
75.0,-35.7212568402254,-62.21718587612773,-26.358695733327107,-47.30567106971203
76.0,-30.25633227853477,-52.17391703245457,-22.914937826530014,-40.64364936021988
77.0,-27.73588433299752,-47.48358508562711,-21.245477167386284,-37.392658995258685
78.0,-33.305970929783776,-58.093136902112164,-24.1223911480086,-41.77280316596805
79.0,-49.52656056645879,-88.064218626112,-35.05224552228457,-64.42972069457838
80.0,-32.32813929724482,-55.95349347238034,-23.965646196315205,-42.601188460967506
81.0,-31.32740994952077,-54.460872406455366,-23.251816020507782,-41.09913625638525
82.0,-45.1388307883038,-79.58251818291882,-31.96396334392442,-58.257151061140135
83.0,-42.1208838899247,-74.16983648247971,-30.717901765925657,-56.20484584539588
84.0,-32.11559559120553,-55.60574086406726,-24.329967726267597,-43.47614316597183
85.0,-31.930447760029097,-55.83019810070063,-23.85202209126063,-42.22661634057782
86.0,-52.04443461831752,-93.06079933025137,-36.38640060978302,-67.18578140801908
87.0,-42.75300219415039,-75.70269751438622,-30.117133335334884,-52.94092694604426
88.0,-42.59326079826463,-74.91355566435013,-30.51454303946655,-55.44524004400502
89.0,-29.426807937316084,-50.806736719850164,-21.6907542261729,-37.55351137690665
90.0,-34.9638168781663,-60.84245784555564,-24.77843525353944,-42.187982594216535
91.0,-46.91365291735462,-83.22704309421852,-33.626429284179096,-61.7066179895199
92.0,-37.36991568818801,-65.70463487815135,-27.242161666540767,-48.85610896349117
93.0,-41.82319429894207,-73.54820729545425,-30.209387655702656,-54.86956795845793
94.0,-43.45001333441612,-77.13438625192002,-31.055614269767702,-56.357806561686395
95.0,-29.078967778296757,-50.05048017138787,-21.880178498535063,-38.47098477165268
96.0,-29.09247573833029,-50.05151372481808,-21.063106968426517,-35.01357095476343
97.0,-31.145398519962285,-54.36868216627259,-23.112056907039637,-40.32988728639167
98.0,-38.97046446478977,-69.15303520789213,-28.427459570655284,-51.2452893074597
99.0,-32.49842929466766,-57.14460957268406,-24.483117943751818,-43.669909840274336
100.0,-47.836697769563536,-84.83271536955665,-34.006640301830394,-62.314738470705436
101.0,-32.02736891709268,-55.56033243025924,-24.39520679199276,-43.678252067654924
102.0,-26.94565824410539,-46.13929841505279,-19.89293457436861,-33.632535473338116
103.0,-38.88303909348606,-68.05017877333425,-28.342834251292544,-51.24734638410388
104.0,-28.91631324334167,-49.52370458712683,-22.260248514536386,-39.18946994368885
105.0,-46.114815954896216,-81.50226000124638,-33.0766082159255,-60.66617441050856
106.0,-38.63359952921605,-67.38951439988365,-28.030778762452858,-50.324360919210086
107.0,-37.42327912897513,-65.87499102015948,-27.787617345815182,-50.49214876717143
108.0,-49.913541148669964,-89.05073438973174,-35.369828514674715,-65.29575650037691
109.0,-45.67283993629934,-80.88927331511348,-33.061122118333955,-60.663397809187124
110.0,-33.149186435005966,-57.623858767852525,-24.84265049105344,-44.46832330289389
111.0,-29.517044759215377,-51.28611022065312,-22.43971799481205,-39.653848490879554
112.0,-38.60217768892904,-67.52750606686189,-28.181774759086608,-50.74544311573383
113.0,-35.67313980925187,-62.81955363097572,-26.115644987449517,-46.081076838845604
114.0,-31.49963948083496,-54.48666284912935,-24.06506459512836,-42.753848038582646
115.0,-32.37513633284611,-56.39896532754602,-23.872264530401456,-42.24737115912083
116.0,-38.227887815367346,-66.8981505192678,-28.203083869350262,-50.898705100298486
117.0,-29.417483455211134,-50.61361715992296,-22.59136371550181,-39.86017361378125
118.0,-27.15847321213815,-46.535887789122235,-21.031810372768057,-36.99884093352704
119.0,-28.714978133375666,-49.37763203238569,-21.708251181482602,-38.03853565626531
120.0,-29.326953650858734,-50.481547883039475,-21.817180262964833,-37.63520708592277
121.0,-37.66961300662549,-66.09165851375872,-26.749974466664494,-46.67961591987302
122.0,-35.911929215793194,-63.075736659417764,-26.720049645247926,-48.23178193778701
123.0,-35.028007506827734,-61.33878141960909,-26.285276972193234,-47.44723500567321
124.0,-48.08542226511011,-85.25399006128158,-33.92405448188748,-62.03544567664427
125.0,-44.551938390225956,-78.94011364521563,-31.243308653614513,-54.92595491766807
126.0,-40.54837172466952,-71.85460182876578,-29.482535482192908,-53.26512442726903
127.0,-48.72455752840185,-86.28414951906237,-34.664597130906735,-63.55587696226718
128.0,-46.26457633858096,-81.91468370000426,-32.795099985634856,-60.04359362655615
129.0,-30.873751016368217,-53.23582629538517,-23.237880768154874,-41.36226507932004
130.0,-29.428385004891176,-50.06147399230625,-20.824685924123436,-34.801090245596136
131.0,-43.539987830481465,-76.87827100966302,-31.600360584356523,-57.79636408400441
132.0,-41.72567046755216,-73.3645540179646,-30.417147608744337,-55.33147667648106
133.0,-34.70346683380168,-60.38213318495863,-24.576117647366374,-41.81319431414616
134.0,-37.45052207549904,-65.67672696389255,-27.45436724838251,-49.319475077090374
135.0,-29.745419651536217,-51.669133876391136,-22.10105766073518,-38.497165108817924
136.0,-40.95596811762317,-72.24799658496951,-28.758042606185025,-50.32576000446995
137.0,-28.97129624307248,-49.735670578755204,-21.194376934954082,-36.05274925224454
138.0,-40.07356097980146,-70.16633972958275,-29.22228287111508,-52.806731940640915
139.0,-37.26037501012963,-65.17767215218821,-26.588123431708553,-46.87314441510709
140.0,-45.62471714672498,-80.67087912784535,-32.55465587435446,-59.39913922682972
141.0,-49.22052601686378,-87.83454409354579,-35.726926633610304,-66.28732535564728
142.0,-34.33703105311712,-60.67447824359637,-25.81886416654556,-46.55179316405424
143.0,-45.39551487245844,-80.69526800008114,-32.183342141980894,-57.869916751388985
144.0,-31.227250058693805,-53.907790333106114,-22.47648285439485,-38.03817799460134
145.0,-25.014501794404325,-42.68152878027942,-18.831806868463516,-32.13564010643326
146.0,-43.07708179600654,-76.4360407440347,-30.224918928744543,-52.59653895762298
147.0,-51.33590178396372,-91.5898732216271,-35.91273669066949,-66.21251095732006
148.0,-34.83771847535239,-60.709110353614534,-26.058844196353334,-46.73074820244406
149.0,-34.74146907299534,-60.942935722641636,-25.251549089738145,-43.98266509812521
150.0,-28.44056488942619,-48.55669111855909,-20.64168300397669,-34.288775247846715
151.0,-31.909931969140178,-55.60976876147917,-23.683117826766562,-42.1340855242308
152.0,-30.524629893933696,-53.09501429452371,-22.533833255460287,-38.931228180101385
153.0,-42.37705085301603,-74.98686804353451,-30.434990601160308,-54.8023304351099
154.0,-48.17843263344597,-85.3232477412007,-33.9429913291528,-62.02555720247118
155.0,-27.211980084938695,-46.55807018769495,-20.795711613803217,-36.54016057549246
156.0,-50.71595265209243,-90.44467127056754,-35.65462317347711,-65.62359712920914
157.0,-51.249374236331796,-91.42905513770859,-35.85385563293526,-66.10617168478103
158.0,-43.70938254463029,-77.37699635858651,-31.194064433153095,-56.624730236777935
159.0,-45.43181288393792,-80.7991556858645,-32.077321195226986,-56.96173394837882
160.0,-35.296127124412486,-61.46918531904477,-26.369748828831973,-47.355713843769905
161.0,-29.039915532566223,-49.937636549039006,-22.330093442721367,-39.57218960574738
162.0,-35.98460582632349,-63.156911018436986,-26.438008779703956,-47.663717968488086
163.0,-29.809734662430518,-51.45066419512271,-22.673750365788674,-40.23268939425717
164.0,-34.71396835744131,-60.26665856813004,-25.548762269270274,-45.74168741665082
165.0,-44.786387270168674,-79.39137980086929,-32.136157868359994,-58.267058575838504
166.0,-34.96326139921556,-61.099480129004625,-25.44611721883642,-44.84698969306033
167.0,-42.38236357257782,-74.33904568115648,-30.312000958392794,-54.919091443688046
168.0,-33.6494777041285,-58.30758738045539,-25.619958748379876,-45.701129659638994
169.0,-28.468245687349658,-48.3603718878962,-20.32192560174339,-33.545987727145416
170.0,-38.8944321026862,-68.18331894204991,-27.172619167596654,-46.5158840322982
171.0,-41.871131306418945,-74.09011487109314,-29.926121789448676,-53.79567179959411
172.0,-49.20857528953407,-87.85256477689074,-35.14451890658674,-65.23402129996778
173.0,-34.00613349531311,-58.826832601544005,-25.508527406571808,-45.39511877012907
174.0,-38.870214923465795,-68.1900022453869,-28.81268836228137,-52.38722059187922
175.0,-41.12720252431196,-72.62568598025393,-29.78577168569049,-53.994798947495184
176.0,-46.03811359227541,-81.32705170667975,-32.82672403248252,-59.894829745823515
177.0,-29.262973467591014,-50.71421877696301,-21.713435684899697,-37.5856035462571
178.0,-42.818933883449134,-75.36537345207813,-30.670563131993013,-55.476967052610355
179.0,-39.53661117271629,-69.27048008809118,-28.78741850866708,-52.0863212332021
180.0,-53.281490742844376,-95.33977605943005,-37.39815204286862,-69.37622664274316
181.0,-35.45106824438189,-62.04620818292473,-25.65286774215358,-45.09938464964863
182.0,-49.54097896000076,-88.11028858598182,-35.0766967225778,-64.48923243062828
183.0,-36.353755529913066,-63.71501963988837,-27.387949022078544,-49.60246493850234
184.0,-35.16645298782971,-61.00439611812821,-25.839189842097237,-46.085008420165344
185.0,-27.85899242393553,-47.74340928668545,-21.54842651623781,-37.976213209473684
186.0,-45.82521996502587,-81.47711332659156,-33.02107881496753,-60.71664081612597
187.0,-26.441992108351986,-45.35618621974537,-19.793433811883162,-33.80613931968948
188.0,-34.29116657027722,-59.292148455581724,-25.637647584729475,-45.65133085114269
189.0,-38.03136447829693,-66.36192861978721,-27.682668217678184,-49.77129983620664
190.0,-38.65011994319787,-67.60559341305093,-28.344419058304403,-51.068055916314634
191.0,-24.87197690092258,-42.438782988375166,-19.676324741131353,-34.83185033439807
192.0,-30.529234720250827,-52.80151414470142,-22.20294407583523,-38.19576595620676
193.0,-44.31901569706717,-78.50111939949204,-31.983789716239567,-58.39819448995239
194.0,-33.85160887343524,-58.58360778739206,-25.132879747787648,-44.55471633952813
195.0,-42.77726944804681,-75.74911732919546,-30.185177950926843,-53.24438744965623
196.0,-32.781604859024156,-56.58229227778782,-22.929108269294034,-37.46245636032671
197.0,-31.457927644270463,-54.280779411701815,-22.674513414606047,-38.666011864144615
198.0,-33.977362106700404,-58.75502739329734,-25.34503044082225,-45.00164232892489
199.0,-47.6771726004691,-84.80807057397324,-34.13806694804662,-62.8184485182575
200.0,-34.36445588004995,-59.058630196441484,-23.473086137053542,-37.728794069836916
201.0,-28.919992611592654,-49.16601575312674,-20.63650396791344,-34.014978448709606
202.0,-26.50182517971507,-45.09978291169337,-20.764961724298367,-36.45331768702302
203.0,-31.10571442615696,-54.09429600100238,-22.89786024546138,-39.89113821727199
204.0,-32.62809528229604,-56.427934136870505,-23.292332944561064,-39.27595184051977
205.0,-39.7005947046483,-69.90684075378942,-28.57924484189576,-51.4832095027151
206.0,-41.85706920147585,-73.93647349057593,-29.825229230328684,-52.86530781855945
207.0,-28.253414523713182,-48.47190112107909,-21.607087331868208,-38.262853223008534
208.0,-31.76507950657191,-55.00176460261713,-23.59323757192582,-41.96468218933735
209.0,-44.5577937148962,-79.16513674593081,-31.870129696938285,-58.0839694326605
210.0,-44.05469488294399,-78.08154532281941,-31.026632463748705,-54.47426999946872
211.0,-39.940693585164894,-70.02360004841421,-29.097572717924933,-52.64815891767253
212.0,-51.655643412354024,-92.1433538445015,-36.407599411376054,-67.1986272723191
213.0,-25.414198088095624,-42.53665781970619,-17.913044581002882,-27.558772231178047
214.0,-34.41871598425445,-60.00440068053079,-25.63404617222278,-45.89632686360236
215.0,-32.847693612243894,-56.50070268148088,-24.8943493353537,-44.03410659447539
216.0,-36.249217070260336,-63.956372640148096,-26.454118198270773,-46.51825064154708
217.0,-32.6876321931483,-56.71978228435803,-25.422738933420973,-45.155291763223254
218.0,-39.95170148869569,-69.90180964133907,-27.615909304294014,-46.672965195858765
219.0,-32.79760499626705,-56.97008907956929,-23.740284051281726,-40.671584673353465
220.0,-35.5577599583185,-62.148937247754304,-25.805822296643555,-45.20894699497365
221.0,-36.81371262852545,-64.78341225630994,-27.54510280174718,-50.05574141273574
222.0,-26.79002104413799,-45.937676551037995,-20.49781165454251,-35.87375923354108
223.0,-43.5628216196442,-77.0233678863474,-31.806824505980835,-58.350751060154906
224.0,-34.41338033094894,-59.78433182837497,-25.62401958388492,-45.69617938164291
225.0,-41.8699758984907,-74.24138536249964,-29.543822314383128,-52.34050986625386
226.0,-30.22416534520745,-51.76266236953164,-21.669191068276838,-36.96688715405047
227.0,-44.8116726143505,-79.36855633885742,-32.38821925492947,-59.33606256648052
228.0,-38.168330216429325,-67.23045529664802,-27.370428343534577,-48.06027332368936
229.0,-40.80618953655146,-72.12034773255196,-30.327560345586488,-55.23389652825553
230.0,-28.992198033736514,-50.22922654687443,-21.911808704601984,-38.54631022312527
231.0,-46.892900591265416,-83.399836219195,-33.80378330296779,-62.19359512433617
232.0,-36.04247451613244,-62.6360173117432,-27.245723010293133,-48.648038948576186
233.0,-48.53588284962137,-86.11850917110107,-34.34551204511999,-63.15809743474402
234.0,-34.97354698331997,-61.08408931155489,-25.341419390611,-44.64479381487707
235.0,-26.129690409814394,-44.65722023229527,-20.53295633984385,-36.14431541044379
236.0,-37.92446619021971,-66.49895450007809,-28.02526897739534,-50.78143084648504
237.0,-29.23359124337743,-50.79376617021105,-22.19729128530248,-39.03174262739102
238.0,-51.69460900146869,-92.33371100350146,-36.299276393896974,-66.91462911850633
239.0,-41.117818750402265,-73.28046809255451,-30.061797234485432,-54.946213152209936
240.0,-30.094416409207113,-51.487776453796585,-21.395920809595026,-35.76013883559004
241.0,-48.606096760289745,-86.58567568590234,-34.8145013787762,-64.62921701047652
242.0,-50.788101451454516,-90.71583327240296,-35.84631522766249,-66.22024355536779
243.0,-28.48165577667825,-48.70868927540502,-22.17862238544353,-38.94391737119204
244.0,-42.846054480885314,-75.30569889334119,-30.978881016832602,-56.29910128911821
245.0,-36.53851820938784,-63.659626925165426,-26.846370258183153,-48.307277782779636
246.0,-35.97029566846677,-63.141406701925256,-26.385828998872498,-47.011575075735365
247.0,-48.059749844640194,-85.40491287228465,-34.59861062908104,-63.74548502577358
248.0,-26.877045080985607,-45.798977083481816,-21.00820117774066,-36.97969129566039
249.0,-25.380032403721415,-43.316721630069324,-20.05062823623892,-35.45680918261725
250.0,-43.93293792547312,-78.02811720577768,-32.20848282790633,-59.32383935851047
251.0,-33.4032170142388,-57.9084544771539,-24.831951114632368,-44.249827357182696
252.0,-40.654093500094504,-71.195638561661,-29.145651921464623,-52.51752384939514
253.0,-30.158081330691832,-51.95416606998377,-22.172240721331377,-38.285381430965245
254.0,-39.48015563488252,-69.05407562215643,-28.796964323848165,-52.170471950210896
255.0,-48.092016362220576,-85.50073096167776,-34.50424182635478,-63.85621169837083
256.0,-40.91609661771788,-71.8765687591405,-28.615053208710183,-48.87555317613324
257.0,-47.13448021754825,-83.84987360481384,-34.07808858448486,-62.88181667761296
258.0,-39.2476307068247,-68.75590656799211,-28.490578052498183,-51.32963510488802
259.0,-47.46979393080364,-84.38830684247046,-34.63019664570425,-63.877897390780156
260.0,-46.27509605698268,-82.02301427858643,-32.99882076727888,-60.191309382074024
261.0,-32.45831524702109,-56.20138274768132,-24.366773806437823,-43.37187432344611
262.0,-48.17795676760072,-85.56222365191775,-34.019516659625076,-62.47388289948667
263.0,-37.97594931470472,-65.91813589992188,-27.940463367596482,-49.984168567916576
264.0,-33.07121278995454,-57.0897955691032,-23.333975006643826,-39.4277931505598
265.0,-48.01186924702549,-85.20910410721265,-33.96190357613677,-62.24878677115217
266.0,-34.384335214475314,-59.68952627473459,-25.83149209884835,-46.11622072167042
267.0,-28.885032954953562,-49.63390623306653,-21.89209715555089,-38.78863311916667
268.0,-38.36170190112051,-67.68582491022022,-27.713523656168576,-49.1823507826145
269.0,-35.2466503460435,-61.71014639425449,-26.195398716399062,-47.30204813466678
270.0,-44.71178540310974,-78.78788143317578,-31.658055426349183,-57.610086271133966
271.0,-39.70756232461514,-70.11587605350887,-28.943351242826537,-52.63997067851287
272.0,-44.77225957199969,-79.8558699315837,-31.92869523312479,-57.70786015389094
273.0,-44.06999120790735,-77.72545791877145,-31.52261735980248,-57.12975189505232
274.0,-39.407845835309956,-69.22565421547594,-29.37738878689528,-53.17853719962794
275.0,-43.26333315972771,-76.56922452527121,-31.56670645676195,-57.45820861101396
276.0,-34.377058445325204,-60.03199376032201,-25.65282641611137,-46.04027018290684
277.0,-38.616835669640224,-67.85280584602889,-28.441296052536895,-51.33155201854133
278.0,-39.275992358776705,-68.98084418249671,-28.78359761324964,-51.998380468910085
279.0,-32.38282942774107,-56.07398613129443,-23.601848443130574,-41.21592166849132
280.0,-40.361214990925845,-71.03602633737691,-29.570599115143494,-53.71443268602302
281.0,-32.80549592067476,-57.22453208685462,-24.14759892761221,-42.8161499757739
282.0,-30.81043048274608,-53.3163170518626,-23.92916440757544,-42.52755544074019
283.0,-35.556702360682664,-61.90737525231836,-27.22520092204382,-48.718835002393654
284.0,-29.570034123023405,-50.916561118311556,-22.455900474234497,-39.796608256302136
285.0,-30.863603855664348,-53.357347068518074,-23.579554013832443,-41.888792252937456
286.0,-44.58136650968242,-78.49616555936709,-32.37913711571503,-58.95496396746176
287.0,-23.641564687182626,-39.88707955285924,-17.779766966147477,-29.51017615026322
288.0,-48.74727902438859,-87.01595811165,-35.0400809961491,-65.05396179765586
289.0,-37.32586878904951,-65.35970057355054,-26.905264598009744,-48.09584133906205
290.0,-40.13893999383088,-70.76480303927548,-29.51209410811387,-53.65432931000431
291.0,-40.00989186875043,-69.93729536711099,-28.723921415092686,-51.70042578635778
292.0,-24.90663348114256,-41.78036524147332,-17.68680219261602,-27.709105500719296
293.0,-46.53832100899466,-82.32140807564181,-33.30888574910557,-61.08841044834442
294.0,-45.10792750272918,-79.82222228374498,-32.62632127092759,-59.876732382822034
295.0,-46.162222530891746,-82.70907962594202,-33.33316897826817,-61.43977726571811
296.0,-37.140352857866034,-64.64916410531194,-27.109526901675252,-48.62985854102482
297.0,-34.322431334322765,-59.905456460906876,-25.235386567734835,-44.9272657069662
298.0,-33.506286160896195,-58.08238700252292,-25.06048202690543,-44.63640938669464
299.0,-37.09025558292404,-65.23314672585838,-26.929567039290745,-47.80127449037235
300.0,-34.68944251583142,-60.77228100803023,-25.454816338837922,-45.02737591256967
