n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-34.725782923266664,-66.78789468075199,-26.734131992397153,-48.419907210093214
2.0,-29.072444443848177,-56.4197741433783,-22.34586809617953,-41.15138047189856
3.0,-36.70975352170306,-70.6445581428244,-28.049334778436986,-51.15714543061562
4.0,-36.915595476103256,-70.87515639866648,-27.888819364208832,-53.47020207119625
5.0,-41.07882192386296,-77.29078759055284,-30.054374698521393,-58.31584471905239
6.0,-30.882914785125443,-59.445803110277694,-23.49398639762646,-43.14090231914666
7.0,-42.60043731151177,-81.3891422268888,-31.2374364658706,-59.82788758749918
8.0,-45.61269956191934,-87.74435045489119,-33.10049708636078,-64.69812551221217
9.0,-43.19520206316358,-82.15344735168645,-31.60623800480485,-60.92835444703401
10.0,-35.13578937781064,-67.3783527259236,-26.906806756893765,-49.04655667281645
11.0,-39.987586493993796,-76.83916265369719,-29.590788719928593,-56.785000583597096
12.0,-46.992403382471274,-89.1022144202417,-33.94623986359663,-64.78933773489209
13.0,-32.261181224337086,-63.17499225112795,-25.65429539361962,-49.16244711613518
14.0,-39.878863452028185,-76.81445054081745,-29.9228569742411,-57.16482707420114
15.0,-36.86018051117482,-70.25903616347578,-27.545391333655076,-53.27419728710097
16.0,-33.67394575311272,-64.95868213046094,-25.72043502249978,-48.97678216206816
17.0,-51.07527346395207,-95.60232866366908,-36.47155087263013,-70.15075184609738
18.0,-30.13990431127565,-58.416396179821746,-24.02378579253391,-43.78225912001829
19.0,-33.79012935244184,-65.16169310208407,-26.078494206693087,-49.76778963703484
20.0,-34.3310608013396,-66.30329636090056,-26.46076033867743,-50.781320187533396
21.0,-39.11509215387115,-75.25713280688694,-29.26118903477945,-56.597295025231915
22.0,-37.569570278812435,-72.19936175201302,-28.121169664418062,-53.83237307966871
23.0,-32.32026044234556,-62.04923961810552,-24.70068159128015,-46.98257525287836
24.0,-31.686183887902107,-59.78271218831649,-23.989437733364696,-46.53574527239874
25.0,-47.6837774457576,-89.90182748217427,-34.35650580381609,-66.26541663305355
26.0,-39.64697045968919,-76.10489094015638,-29.397222988826258,-56.1198483833813
27.0,-33.83601481354454,-63.15920443694965,-25.665186038100842,-49.660336897125376
28.0,-31.79429490439066,-62.27674216332165,-24.519604829253357,-45.60569386072193
29.0,-22.72688323542346,-45.84271548878116,-21.8744703904166,-39.81573604945434
30.0,-36.60506283862787,-71.33252168866684,-27.68086595750873,-53.58702085752353
31.0,-29.730436814978837,-57.88358224722148,-23.474103879343133,-43.36594408313047
32.0,-43.231498726644006,-83.32022092170291,-32.14430945659014,-61.30811916481195
33.0,-25.958096442366134,-50.940006175809636,-20.81881313846291,-38.84934046577893
34.0,-36.783771807340685,-70.69088711649968,-27.490425897028977,-52.8419219494849
35.0,-32.804726395351544,-63.29307774077223,-25.30718188945604,-48.24967123488582
36.0,-38.269080409794796,-72.95109177493404,-28.004457244039408,-52.44494382338446
37.0,-28.971403546434647,-55.47740911545383,-22.20085104111174,-42.56543180432105
38.0,-30.03600386112646,-58.28395163809774,-23.72119121556639,-45.34489328108004
39.0,-42.47336968401176,-81.18356913877733,-30.785022132474634,-58.7520960212109
40.0,-34.28553868141667,-66.71716740668387,-26.762300963396477,-50.67156813030604
41.0,-44.90752288861688,-84.02642871511358,-32.52078610377855,-62.277517456578934
42.0,-43.09734069796059,-83.61079843138717,-32.16679325499602,-60.81922045608083
43.0,-24.978337745076814,-49.40201872239682,-20.254188993708183,-36.65949216880431
44.0,-50.253928018009866,-94.65754217283022,-36.09991118415962,-69.05411821533558
