n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-27.38622530334724,-51.882535911489086,-24.12833588838656,-38.35164174610028
2.0,-23.837940128671445,-46.084212164384645,-19.782531824936925,-33.40193879634228
3.0,-29.61019164674885,-56.43055460445629,-25.68145716726025,-41.49316751848774
4.0,-29.109358103522283,-57.073431234970045,-24.535772017551412,-43.99486387563556
5.0,-32.897340616578674,-63.35405903010233,-25.344509805997408,-47.58994391279643
6.0,-24.945160530659756,-48.340703883435864,-20.75446848525587,-34.59762030903103
7.0,-33.92656635472085,-66.12756514001336,-26.301340678730636,-47.32484610137453
8.0,-37.968622260969276,-73.77119556641132,-27.864298282333607,-49.63882058118986
9.0,-34.76660899767907,-67.0447814668106,-26.653699766595523,-48.97202143304435
10.0,-27.998880303876362,-53.71813496973019,-24.249767604884706,-39.36649764035159
11.0,-30.615049453845206,-59.81384344746648,-24.282887369271208,-42.82537315764429
12.0,-37.44714514323332,-71.07871781269185,-29.839613120490867,-53.345281539668164
13.0,-24.369437282910294,-47.36367544069539,-20.73894398911537,-34.643056760527905
14.0,-30.29849900985667,-59.10975973022319,-24.591263133669194,-42.531091376382165
15.0,-30.3145404374143,-59.570503337516044,-22.957841885067978,-43.6649633757511
16.0,-26.209838303966457,-52.36399416164545,-21.804383224950907,-39.03287945670411
17.0,-41.52645472738482,-78.66036172097273,-32.085405393188694,-57.64112253393173
18.0,-23.737712088564574,-45.80614730844064,-21.70425388792023,-34.91705339172991
19.0,-25.280628817493223,-49.86065085156841,-21.11758779398258,-36.83861936532859
20.0,-26.054758157831692,-51.32734139576419,-21.417850962136523,-37.111878590007805
21.0,-31.052854178082328,-60.6426736728186,-24.137320316545313,-43.333780741879096
22.0,-28.40526589273382,-55.62040458177091,-22.92538833728196,-40.45170770450097
23.0,-25.610998387744594,-50.38487770419955,-21.808217706942646,-39.53563885785491
24.0,-26.018933320188626,-51.13911010443567,-20.233553271473227,-38.53786909918919
25.0,-38.28441169991578,-72.75449074025747,-29.807191227031606,-54.2338605094735
26.0,-30.133213838124057,-58.78882741503816,-24.021394235584204,-42.09812838886741
27.0,-27.979719269771095,-54.673918744161725,-21.49982116406276,-40.81801522471579
28.0,-26.94906831004127,-52.820162556833694,-23.031239749371473,-39.609555177476864
29.0,-17.078269713069275,-33.317549797398854,-18.89114920043573,-29.931362595788706
30.0,-29.735215210718387,-58.719571506631134,-23.422397567720953,-40.626700174847265
31.0,-25.530819748034645,-49.796015552176065,-21.77638675427792,-38.07453142019196
32.0,-33.10454253603959,-64.29434397378611,-26.49379236524446,-44.91052250320905
33.0,-19.62756312729231,-37.92382371258145,-17.389792451540075,-28.56291602362281
34.0,-28.863274858645354,-57.291727618235655,-23.179633270387527,-42.092124399118696
35.0,-24.677504540666348,-48.63388317025659,-20.663752452759777,-36.367138768470625
36.0,-32.097975777039274,-61.70898858419711,-24.52338528912008,-42.40750094683514
37.0,-23.67015916046084,-46.82154229394286,-19.06064579077695,-35.61721799361497
38.0,-22.675460780708523,-44.791935583397,-19.273316512579797,-33.59917457065402
39.0,-35.61602509538957,-68.5695369053146,-26.88508346455907,-46.495314165696435
40.0,-26.389672781952036,-51.45097488610692,-22.363242716937293,-36.57104850559062
41.0,-35.736161294074336,-67.64540126129428,-28.169006889551138,-50.87681427799082
42.0,-34.062199763511536,-65.3380819066391,-27.80123914372229,-45.2873227956775
43.0,-20.871802657074674,-41.38435443524902,-19.728630774375304,-33.31075260123779
44.0,-40.21577514853587,-76.35608453596399,-31.484590012153134,-55.87251513752723
45.0,-32.7132078368414,-63.76529639396113,-24.057440907386624,-46.34747797537007
46.0,-28.34248064623528,-55.44151212482108,-21.689077418655806,-41.53270818804078
47.0,-36.9684371897024,-70.33045128382845,-28.137888951853675,-51.883459293155425
48.0,-33.91759848098933,-64.55731218920806,-27.20781644908649,-49.285780544283085
49.0,-25.054827216094647,-48.93664264117622,-19.394708687643597,-34.031592839195454
50.0,-36.27875218836017,-68.22688279444608,-27.19204073538703,-50.243496464523744
51.0,-28.132891555681667,-55.30238653655025,-22.79658657264696,-39.47934932209123
52.0,-38.032293935971914,-72.3490646686157,-30.11978977424585,-53.682182699330504
53.0,-27.57102304606738,-54.004690964644254,-21.335519150257987,-40.61383307923886
54.0,-33.81689033764894,-63.47864057991808,-25.219360495996227,-46.36005934985116
55.0,-30.948752621001244,-59.91216397014006,-24.595640680614466,-45.37565510017
56.0,-27.45470761535706,-54.249840203189834,-21.051393564265716,-40.054333589655975
57.0,-22.806332146392474,-44.930424295825915,-19.48273650623288,-33.625412354598
58.0,-24.14842499567321,-47.704187470835095,-20.7066461447463,-34.66695834963616
59.0,-27.878842440840913,-55.29145158083074,-21.5381790222819,-39.36611882478052
60.0,-31.430983777962403,-61.32029860346583,-24.391410298809753,-45.7063321302957
61.0,-33.16506348400914,-63.63740967099595,-24.57607585908418,-46.33867194670374
62.0,-39.379429558377,-76.55871245521186,-28.954072340066325,-51.810849257260394
63.0,-31.471474392408005,-59.932872317091494,-23.625270527186384,-44.13729339259864
64.0,-22.721161716909016,-45.85771702631899,-23.42872052624262,-38.20343546132604
65.0,-31.43598160182622,-61.45979077882596,-23.33208955896552,-44.69077077714789
66.0,-30.16683418837372,-58.39394272135463,-23.093107375554553,-43.696765410857374
67.0,-41.496606818519496,-78.38270783878045,-30.255649966195648,-56.274337193032835
68.0,-16.969023493935012,-34.68613568834821,-18.931704836487214,-30.825369101998533
69.0,-21.377074593272393,-41.86666251135975,-17.921436462145405,-30.35635713053478
70.0,-24.66812433372953,-48.145339029042965,-21.300414394777555,-35.9056583852454
71.0,-27.923109836582512,-54.40945614022388,-21.929518421453043,-38.494668833355114
72.0,-32.45031458972584,-62.10220282026516,-26.99642010186332,-44.118681007619145
73.0,-16.751057745262937,-31.07575492100156,-20.06010972895329,-30.79062887392626
74.0,-23.81991391708383,-47.57177228674531,-22.43202174741279,-38.51616240969412
75.0,-30.88807891096893,-59.8090407852281,-23.691744170622943,-44.714274118976505
76.0,-26.38172634594887,-51.79468808369126,-21.264303827555622,-39.618454354972855
77.0,-24.36571849642071,-47.75629498291133,-20.494075702492566,-37.517880579476504
78.0,-23.52926640444538,-45.32908506016342,-21.87546068478589,-35.20384399134329
79.0,-41.76096462358096,-78.66535135066702,-31.001760232778757,-57.34052162403735
80.0,-25.807326447612866,-51.05990314676288,-21.19929570530347,-38.09657905335571
81.0,-26.854746876412005,-53.063910284181425,-20.351134701048665,-37.76040341959784
82.0,-37.201636857243564,-70.3639319772111,-28.66337425744101,-52.03759653246526
83.0,-35.64062631126791,-68.54252710881086,-26.356522092403907,-49.96713069120142
84.0,-28.270771960364314,-55.48528251337552,-21.866184444659098,-41.747063833192044
85.0,-26.803423756407774,-52.813063411809,-20.62334866423705,-37.292575630714126
86.0,-41.35303131156629,-78.69196216311838,-31.40486728072209,-56.56923216266705
87.0,-29.128052861889508,-55.49687774546278,-26.754774861636317,-42.630552815393074
88.0,-34.78492880844168,-66.2605995703837,-26.845408419119565,-49.445674347516984
89.0,-23.36502892794126,-46.067457476282215,-19.021743470407767,-32.48433846961312
90.0,-24.152161265166935,-47.55134549973495,-24.393089058117344,-39.651573117243984
91.0,-37.24620497818602,-71.21900845317273,-28.732042364667144,-52.19165341767124
92.0,-30.252563916514333,-59.248022599024836,-22.78586956138429,-40.2600381582044
93.0,-34.66891056438204,-66.15643351452863,-26.873200392248766,-49.493827691172044
94.0,-33.71896028314966,-64.92367087354408,-24.90043551777758,-44.06353560896029
95.0,-23.830298293043935,-47.28751159099975,-19.691489032887603,-35.713504603851305
96.0,-20.70672743835854,-42.3201862664457,-21.674928638698635,-35.75426826256138
97.0,-23.320674255215685,-45.440005767387305,-19.784683186233142,-33.148320661927016
98.0,-30.531179845093504,-59.73540053710745,-23.369585099127093,-41.07779107317931
99.0,-25.925975069027807,-51.41793619134047,-21.236775288013938,-37.401331052108866
100.0,-39.23945327034277,-74.43456900410725,-29.26132295408962,-53.934199545998794
101.0,-28.238359140237442,-55.24616546289824,-22.126716908847925,-41.86255757451796
102.0,-19.95368146603949,-38.90565202255773,-18.241424118607117,-29.986305808951993
103.0,-32.06692636128114,-61.779077753274905,-25.15845780503605,-46.91737333797541
104.0,-27.959445020997826,-54.560965362650755,-21.09639439077691,-40.24099089746076
105.0,-37.94391571949556,-72.12167949152001,-28.00449298828218,-52.26976829645422
106.0,-30.06340077486054,-58.8829395687236,-24.038728658938137,-42.459090730282696
107.0,-30.94257391891999,-61.31146004720332,-23.84144069282327,-44.47072997935213
108.0,-40.14309628424474,-76.01659139282857,-30.072290948625543,-55.41025919123603
109.0,-40.151992035740655,-76.39888630132143,-29.186520329406754,-55.008295264592405
110.0,-27.404973467990608,-54.811441974076736,-22.135803818832606,-40.628688044473144
111.0,-23.276724500148557,-46.53962540842684,-19.95234681076726,-35.44652617765628
112.0,-31.582766949729496,-60.580598840414595,-25.919713255462494,-47.03773325877836
113.0,-25.173142121983314,-48.886607569995874,-22.066829667501104,-35.813406045086346
114.0,-28.741496061231146,-55.93566246725631,-22.287127866850938,-41.40723157950892
115.0,-26.293926166568134,-51.965793113147306,-20.817057785193175,-37.18252966954937
116.0,-34.46557819619887,-66.13355055463667,-25.095066021452844,-47.993380952093545
117.0,-26.6735955723375,-51.725505179547014,-21.547276143403778,-39.19728916748248
118.0,-24.54304265315707,-48.09888380819709,-20.631143674228856,-37.64618256035867
119.0,-27.49324409108971,-54.05200979932137,-20.22511669580856,-39.444997807205304
120.0,-23.834207028726972,-46.69832689923106,-19.003289581768318,-33.921124069833084
121.0,-27.652666394092044,-52.97173760786123,-23.798654999009607,-39.70125365561355
122.0,-32.75220221248668,-63.92087169901167,-23.79375166127091,-46.02636620388459
123.0,-30.529208460734715,-60.091731860075825,-23.073628905846043,-44.007413519305615
124.0,-36.97477318411592,-70.2861869140537,-29.836099169346763,-53.07679631951845
125.0,-30.730772208103907,-58.934463704529335,-27.391860309763786,-45.26511469962463
126.0,-31.641321179520485,-62.20221199469259,-24.595236318377616,-42.606038985410095
127.0,-42.26449106792028,-79.37914561444296,-30.87150457568471,-57.51712172276366
128.0,-39.70650973707903,-74.17909652875738,-30.089947309337838,-55.00110765972019
129.0,-27.16343869377429,-53.72995308906985,-21.32716530567565,-40.67696993969926
130.0,-23.3715661835093,-46.69361779080905,-20.808506862251214,-36.990882158577186
131.0,-37.52302479567649,-72.02823810078212,-27.030536582071917,-51.413116472311714
132.0,-36.27219348958772,-69.23532522459621,-26.641578528204285,-49.972367345049705
133.0,-25.624956355974817,-51.0851781367799,-24.28104985824268,-40.74892460449247
134.0,-28.42938688167481,-55.959228646684394,-23.43921432846669,-40.908343125522734
135.0,-23.195351790048598,-45.78684915125599,-18.680505391111797,-32.347362325159374
136.0,-27.91019257095126,-53.67970085578247,-25.474249251419856,-41.424877622784685
137.0,-22.470722028143808,-43.42953336101389,-19.29968682278927,-32.80011333736012
