n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-27.990648011671066,-49.78997154150926,-25.28218837565234,-37.98665383139798
2.0,-23.510151504927897,-43.257732010419204,-20.027968933602082,-30.011346071486894
3.0,-29.459063286008096,-52.3928841785923,-26.294363999223446,-39.95420833565795
4.0,-29.096639996139707,-53.043855589289805,-23.417239493653582,-36.35754459923727
5.0,-33.356823235668664,-60.38396839417782,-24.050515891835406,-38.91084629654702
6.0,-25.184513970557774,-46.263859199037945,-21.51835929045525,-32.54489754571079
7.0,-33.612241321828655,-60.48532546039685,-25.619732472067295,-40.06217578525683
8.0,-36.05977339429399,-64.27603784786386,-26.938802170026868,-42.31391908706135
9.0,-34.65247195910308,-62.45740156886895,-25.36358791888522,-39.92298360324351
10.0,-28.595211708385428,-51.44556252562869,-25.212236328778797,-38.08430596165168
11.0,-30.86361096479093,-55.785331190833745,-24.359370458272938,-37.94925189771021
12.0,-38.616429491940046,-69.70339821471867,-28.713116399807177,-44.82082188194484
13.0,-24.133501899641068,-43.78436317760966,-20.864129869599868,-31.524145000568147
14.0,-30.614163982046364,-55.40170975008035,-24.841117051319916,-38.34513478958702
15.0,-29.530486915858155,-53.91330522013779,-22.099940401597646,-35.42538190564116
16.0,-25.9426584505418,-47.267958885711195,-21.17159817249136,-32.62259928485042
17.0,-42.3985943712457,-76.03966883051704,-30.2325715880411,-47.764235207371414
18.0,-23.65042885737453,-43.19426984167754,-22.29463766683846,-33.83480918265686
19.0,-25.396223945724586,-45.843696979909545,-20.869753974803025,-31.98647061383553
20.0,-26.19066850042334,-47.70833406322997,-21.49601893554306,-32.966410208817415
21.0,-30.29252345813363,-54.84586844100727,-23.382996464206,-36.07567191156805
22.0,-28.7512076617761,-52.19859644404157,-22.97024206989313,-35.648435054056094
23.0,-25.620341093236146,-46.968837514833,-20.744661375056953,-32.35992131221624
24.0,-25.365936169447185,-46.09715777649278,-19.151947055465836,-31.052568957040545
25.0,-39.428315459652566,-71.4244102348994,-28.294542233043508,-44.93618688205757
26.0,-30.462111313048716,-55.09960787079369,-24.19563950118283,-37.46682215194396
27.0,-27.308708477074397,-49.41347148322923,-20.4551975041934,-33.176755024616725
28.0,-25.432777310343404,-47.21932049061526,-22.53666563220098,-34.39752760230763
29.0,-17.918052153087043,-33.86850052805042,-20.232326708450593,-30.56451399661163
30.0,-28.63226964995234,-51.80395421578297,-22.978009881551145,-34.86964715371839
