n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-36.44378025068578,-70.04303295747556,-30.605543875904864,-51.75556244772723
2.0,-30.700087120831835,-59.332865098040095,-25.20469363805212,-44.136154455142716
3.0,-38.44072832915457,-74.04360490849135,-31.62858248547885,-53.898137198040814
4.0,-40.17184852039179,-76.86764368701046,-30.271391774350374,-56.15112604991154
5.0,-44.193952269064575,-82.0241402258776,-31.58033696480257,-59.19157101645155
6.0,-32.639933325465115,-62.9877986900516,-26.603453378393073,-46.46260818167811
7.0,-45.34490221162932,-86.76715262654403,-33.44593179567297,-62.28623784326085
8.0,-46.69798539272248,-88.32016976581001,-34.66305103103429,-63.492416089260814
9.0,-46.35933731502618,-87.71001293085148,-33.505583781085015,-62.760856017348274
10.0,-37.0171813579788,-71.26455958519341,-30.756005458538105,-52.69295603839791
11.0,-42.199135583796334,-81.57821990067367,-31.971766868212782,-59.68398293333718
12.0,-50.56850977862602,-94.93959501791086,-35.86045699681963,-66.52523456676782
13.0,-32.604336943114305,-62.72152721223815,-26.460700068908704,-46.67452565004912
14.0,-42.14808680000195,-81.79775725345453,-32.37281151517695,-59.97803836955697
15.0,-39.85048877835459,-75.69731602888442,-29.32076421568775,-55.02196416721324
16.0,-36.46747204816828,-70.27397868578501,-28.02023760024737,-51.91738579856231
17.0,-56.48442382083027,-104.95901738856307,-38.27673745550238,-71.66143510924344
18.0,-30.92965556583155,-59.000703531018985,-26.92116312783729,-45.91181316106076
19.0,-35.9115394572967,-69.93546328907892,-28.118859379058346,-51.99397986931153
20.0,-35.62144222270507,-69.30523032631572,-28.020946672560328,-51.51287464860981
21.0,-40.809947193142456,-78.29756717570041,-31.03287098402707,-57.68979876233334
22.0,-39.72680973899355,-76.99810061445272,-30.27747615905205,-56.502046197992
23.0,-35.283779951479666,-67.71033322375104,-26.842367995651195,-49.32129089279319
24.0,-34.43399766916503,-64.56175024906894,-25.453969658999902,-47.649570204148546
25.0,-51.179260969730805,-95.42299742215201,-36.031444941085155,-67.52837106874897
26.0,-41.99296862477047,-80.98755453169193,-31.67976616126556,-58.81949004398197
27.0,-36.704072323290646,-68.03952121425593,-26.928240520323925,-50.428586887646844
28.0,-33.498459505244966,-66.23660213416387,-28.59874291333547,-50.22343180235494
29.0,-24.924215276682247,-49.9055723758929,-26.019326252847698,-42.768230265478834
30.0,-36.887687084877754,-70.09426368953733,-28.83091094238208,-51.19470861262782
31.0,-32.5376144068319,-63.76837602822874,-27.483763202924546,-48.28681052493725
32.0,-45.01988001976689,-86.93561006881669,-34.48767393049354,-62.64667920147293
33.0,-26.581871435238934,-50.78532389429776,-22.272575991163556,-38.57408230944823
34.0,-39.37612894494438,-76.13048224416356,-29.763201071950498,-55.890198992408145
35.0,-34.909041590884286,-68.28476165190315,-27.464534066341155,-51.04166977663806
36.0,-40.20459141083672,-77.36183704569659,-31.065769097956178,-55.11313771289038
37.0,-31.721619403914055,-60.17690070065508,-23.884921189098616,-44.24093380163143
38.0,-31.67611592856172,-61.99616143024441,-25.18758527464215,-46.03853513387466
39.0,-43.54022152561297,-82.52039990620383,-33.12374361296523,-58.80331503941467
40.0,-34.45469103564172,-66.03405897453993,-28.24957752915285,-48.94176128077906
41.0,-48.26074111650878,-89.40987550603211,-34.13277427130656,-63.33805023102764
42.0,-43.21378076191078,-82.77814880453853,-34.41387767368811,-58.71150264043748
43.0,-27.15263692108542,-53.75557783117459,-24.457715404599096,-42.39487589798918
44.0,-54.08591593106955,-100.82005831393703,-37.76023165800238,-70.04685340107541
45.0,-40.257574153319425,-76.00210369137567,-29.29019701116796,-56.40242023473801
46.0,-37.56569107276036,-70.62130654011492,-27.559239398893553,-51.7678029861172
47.0,-49.46473429607248,-91.40179414912538,-34.49012652608466,-64.89437309759327
48.0,-45.849635470023564,-85.39202169906545,-33.17789205830904,-61.89607829982404
49.0,-31.18489085145015,-59.713667284867874,-24.694906052351605,-43.971594017609775
50.0,-48.08809931501226,-88.43895933467797,-33.9727938799463,-64.54901346539535
51.0,-38.65265282311593,-74.87969286432929,-29.713936933689933,-54.63768175179277
52.0,-51.09108256269526,-96.0714409468508,-36.302621483496935,-67.40985014109582
53.0,-36.66545223972825,-68.53323477312126,-27.014290041226463,-50.63701699819174
54.0,-44.75778422681792,-82.4353055943583,-32.072923417575026,-60.458596665348416
55.0,-41.503126195585075,-77.24898675036748,-30.274694732831648,-56.74878993015771
56.0,-35.9034694354148,-68.67351162242691,-26.912680678595382,-50.48951884156054
57.0,-31.586348724108966,-61.67345315347839,-25.26483354799109,-45.88844799780355
58.0,-31.828177422454385,-61.03808967201476,-26.00696708596999,-45.528877260713486
