n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-182.8109109283073,-310.58960813741345,-155.76631686968776,-286.0613380702411
2.0,-164.8308530066305,-281.04072418049174,-139.72271723965403,-258.0420840382681
3.0,-188.2796434604652,-319.94048268305005,-162.31149980455223,-299.1644283803307
4.0,-173.7320761788343,-296.58322362046624,-149.3683241511909,-275.53635868806816
5.0,-180.11250081342507,-306.9475341277531,-153.70441525875765,-283.86347588209287
6.0,-170.50003930334788,-290.41597046565926,-144.3480008084318,-266.01204657389064
7.0,-187.72922514339976,-319.5178798680479,-161.84787176671898,-298.257341292233
8.0,-196.60446058664567,-334.5585270337108,-173.37192746314878,-320.55329937202964
9.0,-187.99988110148155,-320.2041898016232,-162.11514034861506,-299.1846096032841
10.0,-183.07276248313417,-311.34463290421536,-157.82467898590684,-290.6578217986308
11.0,-181.88078084101113,-309.5260581550058,-155.19554880637537,-285.5679404838682
12.0,-196.9981270642055,-335.24758633603557,-171.36018117871777,-316.2843839269002
13.0,-164.7338267017127,-281.0821134421729,-140.30305671804967,-258.85666310666556
14.0,-182.4356492922559,-310.6760796172748,-156.30839751372912,-287.57844557402063
15.0,-171.0155630319845,-292.04722808614395,-146.99142249545702,-272.52139770441545
16.0,-164.84691674607524,-281.7432408286578,-141.41517524950044,-261.5014002005146
17.0,-202.88902893094956,-345.25856154686255,-178.9758896258121,-330.41124898368304
18.0,-170.24688119524487,-289.8136326795478,-143.9189070282891,-264.9536483954704
19.0,-166.56366733819638,-284.2163341024722,-141.5105926832612,-261.3058240854266
20.0,-168.46689761516416,-287.27593173744214,-143.55893028932869,-264.8762327455505
21.0,-180.0752388315044,-306.59159866521145,-154.1909992738115,-283.9776801518455
22.0,-175.40822208989857,-298.79489874634226,-148.95346816566067,-274.4773249151809
23.0,-159.24030436190893,-272.6323493808518,-136.95172708259543,-253.76205980216253
24.0,-154.76555658839604,-265.9471416248073,-133.15772837986512,-247.78956499702778
25.0,-197.3833301870784,-336.1322664236779,-173.20247912767485,-319.7302690919585
26.0,-180.50340526747866,-307.2760140602303,-153.2779628112375,-281.8926133653959
27.0,-158.39430259686287,-271.8487784045893,-137.37360152007176,-255.63901274715522
28.0,-174.67944500834568,-297.95091986738566,-150.50594760561256,-278.7194015481766
29.0,-152.05700978449167,-262.9614285662794,-128.10925912479868,-237.79684425674526
30.0,-179.3846574968108,-305.611916485454,-154.70304832395925,-285.4555471358542
31.0,-169.16767562238945,-288.66501511955676,-143.14168154769135,-264.63911779865293
32.0,-191.2234472327836,-325.35389313025655,-165.56007498789774,-305.053529838173
33.0,-150.68840800418246,-259.0884368129012,-128.65775871391963,-238.5526688109514
34.0,-173.42796863929578,-295.8158758486724,-148.49386000191123,-274.0254767960325
35.0,-163.2570983878207,-278.8936059731166,-139.2576632246781,-257.48318079655144
36.0,-187.021893283868,-318.29389348646595,-162.12297165324668,-300.05170225151005
37.0,-147.77832749930363,-255.1539805086161,-126.87477532931221,-236.0376252743776
38.0,-155.92097535496083,-267.16832376782276,-133.47330421090192,-247.36619992944196
39.0,-195.50957262878467,-332.7201525741714,-172.11114777514194,-318.4319236589902
40.0,-173.97736641528053,-296.4330904002576,-149.30419093627984,-274.6221730342333
41.0,-188.15968693389044,-319.94189814658455,-161.02112037565016,-295.99680352835014
42.0,-195.8876691663144,-332.97896684127954,-170.03033744692212,-313.2760449836463
43.0,-156.94847301236712,-269.5634561824984,-133.96224054822682,-247.9628989714372
44.0,-203.27155109324178,-346.0540327092931,-179.68904140318472,-331.8772221835661
45.0,-173.72210370491294,-296.70150784312887,-149.0483505790454,-276.8002770807121
46.0,-163.49998688259535,-279.82153589706917,-140.22438206925165,-260.739523356501
47.0,-192.0494244833494,-326.99691679574596,-166.1437022170141,-306.7382762258598
48.0,-181.757647832265,-309.5832813511579,-155.68944153698365,-286.17020546370753
49.0,-164.00864346086684,-280.1727590688736,-139.28797406673576,-258.1843155611252
50.0,-178.4445380747095,-304.79680248648117,-153.7595524147572,-284.1609715763391
51.0,-175.53226350618442,-298.98204230278316,-149.31716803220695,-275.05235243214565
52.0,-198.41677717556468,-337.84514221545805,-173.82335684901017,-321.02151991571895
53.0,-160.26954585740646,-274.7834355316787,-138.38806664946188,-257.6427228402596
54.0,-171.68378118371572,-293.03951630631343,-147.13518254452163,-272.10344248662255
55.0,-172.3417708828332,-294.3575972850248,-148.9697660062136,-275.2068741293365
56.0,-162.16482602663092,-277.38409234344135,-139.03543468582353,-258.3712475599767
57.0,-156.3369852840935,-267.9058115774237,-134.3372390941154,-248.82495697325402
58.0,-166.61683235937096,-284.5004779009008,-143.6216556370325,-265.0359493008591
59.0,-169.2891144951899,-288.8466898568981,-145.1129340418626,-268.46197935980575
60.0,-177.22218172922078,-302.2320576730551,-151.7714371739799,-280.50680367471176
61.0,-173.95978197393958,-296.80740271051945,-148.40239821084475,-275.03833675202264
62.0,-201.28745151884888,-343.1543439378187,-178.34532291991195,-329.7782053818106
63.0,-166.97183846744207,-285.2826255540137,-143.0963619941941,-265.2179212544453
64.0,-168.06432013263623,-287.75199037812706,-144.1021493668811,-266.95742720397135
65.0,-173.33402653116752,-295.74410020316697,-148.01892324308352,-274.4842910921967
66.0,-168.91073698323453,-288.55202356134464,-144.39668397798076,-267.8281324163951
67.0,-196.4370521330775,-334.83852296912636,-172.68007554352513,-319.7531060301848
68.0,-146.81489653121437,-254.87987778393637,-124.90076925921689,-232.21655024434716
