Catchment,AI_hg,EI,w_hg
Defreggental,0.4447106798955774,0.23041908106750641,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.6907917889839916,0.5130107222489779,2.224728763103485
Paltental,0.44304794782332063,0.2797657305891248,1.5953171654163272
Pitztal,0.42509797444345565,0.3447665770611912,2.056330648348416
Silbertal,0.3292966928631432,0.24515467652427025,1.715813191337315
