Catchment,AI_hg,EI,w_hg
Defreggental,0.7442779384700814,0.31594430785700567,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.8130468167153126,0.5671073646056297,2.224728763103485
Paltental,0.4187275032847355,0.26895640315264124,1.5953171654163272
Pitztal,0.646817985094213,0.46568037144513097,2.056330648348416
Silbertal,0.41657073848566134,0.2923196125104748,1.715813191337315
