Catchment,AI_hg,EI,w_hg
Defreggental,0.6331396892291047,0.2983992215204656,1.443326014786681
Gailtal,0.0,0.0,NaN
Feistritz,0.8782668046710836,0.5925301506532827,2.224728763103485
Paltental,0.5907162042531571,0.3243754371108889,1.5504504131763719
Pitztal,0.5633234157054879,0.4241660674746248,2.056330648348416
Silbertal,0.43035133664305986,0.29926455526988827,1.715813191337315
