Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6840556921429943,0.6583494555765066
Gailtal,0.0,0.7362575712053507
Feistritz,0.4328926353943703,0.4386851024300793
Paltental,0.7310435968473588,0.7098513997829461
Pitztal,0.534319628554869,0.5651105117965429
Silbertal,0.7076803874895252,0.7065366621373796
