Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.68211233446019,0.6480633426320705
Gailtal,0.0,0.7341205955421652
Feistritz,0.4328926353943703,0.4386851024300793
Paltental,0.7219313812721095,0.6943461530758177
Pitztal,0.5330231732523005,0.5540778017071397
Silbertal,0.710273224532544,0.7008259923174527
