Catchment,AI_tw,EI,w_tw
Defreggental,0.5719644506707231,0.35193665736792945,1.6689052653871779
Gailtal,0.3403594946016553,0.26587940445783476,1.8241643257229865
Feistritz,0.6407029087612186,0.5613148975699207,3.0255748021495905
Paltental,0.3789755730506362,0.3056538469241823,1.962401446491349
Pitztal,0.45841286783748125,0.4459221982928603,3.863371269589289
Silbertal,0.32487637271489633,0.2991740076825473,2.4448182066799133
