Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6745239988748382,0.6351501997311224
Gailtal,0.0,0.6924454474672967
Feistritz,0.4422295017262139,0.4396023221168457
Paltental,0.7081422744439738,0.6641884204428314
Pitztal,0.4576438248377199,0.4478717570572963
Silbertal,0.67307944674708,0.6242994696532331
