Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.7384694722274687,0.5297100416996856,0.32632766368509825,0.3474204653121409,1.443326014786681,1.7233232871324324
Gailtal,0.0,0.45113254904426037,0.0,0.33057676511440803,NaN,1.8343927626868126
Feistritz,0.9675572987695743,0.7863412280911072,0.6239246127649964,0.647172315882665,2.224728763103485,3.0255748021495905
Paltental,0.6408530853584393,0.501285489074882,0.3410439666772709,0.3593808654583883,1.5504504131763719,1.851284388418266
Pitztal,0.7453462972534044,0.5470519529653728,0.509198385640127,0.5227378497032973,2.056330648348416,3.863371269589289
Silbertal,0.5197692544773462,0.43096588410471176,0.3413475412185569,0.3805706289949453,1.715813191337315,2.4448182066799133
