Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.6736723363149018,0.6525795346878591,1.8434961997109396,1.903082039556973
Gailtal,0.0,0.669423234885592,2.466256566225379,0.0
Feistritz,0.37607538723500356,0.352827684117335,0.8938943546117676,0.95279276737822
Paltental,0.6589560333227291,0.6406191345416117,2.239160401290426,2.303253487836347
Pitztal,0.490801614359873,0.4772621502967027,1.208636880813722,1.2429247362471068
Silbertal,0.6586524587814431,0.6194293710050547,2.4070559119243073,2.5594738787425313
