Catchment,AI_hg,EI,w_hg
Defreggental,0.7384694722274687,0.32632766368509825,1.443326014786681
Gailtal,0.0,0.0,NaN
Feistritz,0.9675572987695743,0.6239246127649964,2.224728763103485
Paltental,0.6408530853584393,0.3410439666772709,1.5504504131763719
Pitztal,0.7453462972534044,0.509198385640127,2.056330648348416
Silbertal,0.5197692544773462,0.3413475412185569,1.715813191337315
