Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.7014484839612893,0.6759135707794992
Gailtal,0.0,0.7395120499413634
Feistritz,0.4422295017262139,0.4396023221168457
Paltental,0.7424625436858441,0.7150006377159255
Pitztal,0.5529102390131491,0.5885001270955865
Silbertal,0.7148666330936086,0.7055528548722274
