Catchment,AI_hg,EI,w_hg
Defreggental,0.7851256899881558,0.32547600112516184,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.7904601394819153,0.5577704982737861,2.224728763103485
Paltental,0.47124182365959466,0.2918577255560262,1.5953171654163272
Pitztal,0.8298989490650828,0.5423561751622801,2.056330648348416
Silbertal,0.4879069742538395,0.32692055325292,1.715813191337315
