n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-37.88474408905715,-75.69214194210568,-37.603995859408116,-67.7550295971183
2.0,-30.940207301209803,-62.089224501081134,-29.655275421898473,-55.296732777190364
3.0,-40.22299896667791,-80.48229365766888,-38.919277781256305,-70.27989742204892
4.0,-37.858075965129075,-74.68717981293504,-32.93400813881709,-60.18821784071656
5.0,-41.70675326285725,-82.31225461933869,-34.768888724079474,-66.95256500274351
6.0,-32.76466328165935,-65.68752694596589,-31.57062252093702,-58.5534851669859
7.0,-41.55763294287104,-81.78558179157129,-35.65016823243696,-65.71382443372967
8.0,-43.551853177277884,-86.66047445830891,-38.357321052492836,-72.08661252190105
9.0,-42.81757803460906,-84.36895460856896,-35.272929788986495,-65.38804112271902
10.0,-37.67956783227314,-75.52446852142096,-37.169570099531356,-67.33645699792062
11.0,-36.97080014713924,-73.06914332388403,-33.629813560476315,-62.182729887391844
12.0,-49.48798370388809,-98.46022465503516,-40.99807835039285,-76.0375773453155
13.0,-31.145787609801488,-62.43363380607809,-30.371404713565383,-55.395746664715716
14.0,-37.206413374123414,-73.28215533590682,-34.59835634021446,-63.5538458922384
15.0,-35.121417356638,-68.86546373508432,-29.576153432189173,-55.97624352727776
16.0,-33.03169647781736,-64.38654047838332,-29.610696699302537,-54.581706666870055
17.0,-54.04120650998089,-107.31557231432014,-43.45836916367959,-82.34366179833118
18.0,-33.057476477573466,-66.08197653536524,-33.2246042601555,-60.210692404541604
19.0,-31.681027267531682,-62.466643840376804,-29.63555116774885,-55.02108003528426
20.0,-32.32442380073195,-64.65863600651466,-30.277523710176723,-56.12838821381527
21.0,-36.393318451717214,-72.0283956668348,-32.88367423288989,-61.74847631019834
22.0,-34.699051261175455,-68.05136150072141,-31.675796924306887,-58.83706570830418
23.0,-32.88679100985402,-64.19618771936919,-29.040236812325965,-53.75270276911441
24.0,-31.745056393055087,-62.37610587237394,-27.706906714432748,-54.38868845977397
25.0,-49.73831692213726,-99.17211170416064,-41.11049725816192,-77.89766238169062
26.0,-36.953196088980796,-72.04777841150984,-33.25426175601434,-61.30592221430558
27.0,-33.8083486154796,-66.12406637766804,-29.157753102686534,-57.104693932354
28.0,-34.876970611634206,-69.64878262145498,-33.356728102274275,-61.24030099950019
29.0,-23.53863053980112,-48.96718577302017,-27.80196436214164,-47.36534504334183
30.0,-35.57864427381718,-71.50394517597833,-33.271310876342746,-62.35560676882227
31.0,-31.84854743101748,-63.506032451241204,-30.457908848508968,-55.49054372642741
32.0,-40.5127561305948,-80.05539514694318,-37.86059476730401,-68.87696169744076
33.0,-26.74222239781438,-54.25060249854905,-26.23078069230863,-48.397502818577266
34.0,-34.713383275320005,-68.30325248485698,-30.976877906162613,-58.02692400983388
35.0,-30.90235466327568,-60.790739661674394,-28.75152785071685,-53.590264014589046
36.0,-39.7374181956764,-78.94772728558658,-36.00662523491796,-67.30849979858259
37.0,-29.43269308510515,-57.87797400301819,-26.732277779789463,-51.80443973868338
38.0,-28.651194621301855,-57.155176208590866,-27.12349361352568,-50.622566529935355
39.0,-43.00926511378361,-85.75156128511267,-38.526203597308104,-71.80802819407505
40.0,-33.81162806862563,-68.23511012680409,-33.40715890043428,-60.72333233183667
41.0,-46.45357295750332,-91.93109497538947,-38.70909935272108,-73.53223571553536
42.0,-42.001430942087765,-83.44674791950894,-40.554202703837504,-72.54763885374109
43.0,-28.874783131092702,-58.9449730943603,-29.355998814591477,-53.618354747833806
44.0,-53.26061129315242,-106.34948720730614,-43.94606723246506,-82.35916873635864
45.0,-34.27426853261016,-67.31140648266326,-28.48745525393346,-54.61073878598893
46.0,-34.17203026761622,-67.28168904410455,-29.496484382040627,-57.459352803186675
47.0,-47.68170201989166,-94.56878542478479,-38.88221564606731,-74.88971699109155
48.0,-43.62777312448744,-86.26729078953471,-37.47520081097231,-71.24288151952268
49.0,-30.22146474501024,-60.53240536952684,-28.116196216227788,-53.147091678800436
50.0,-43.92192942344286,-85.61148967611557,-34.85369752518669,-67.51661593443433
51.0,-34.5561569331129,-68.87237065465857,-32.12589573660678,-59.46182472320817
52.0,-49.72936663696753,-98.900867019804,-41.077278080947934,-75.68444094383071
53.0,-34.041710939389716,-66.83754201515433,-29.41285140833184,-57.55264085190382
54.0,-40.46366336325258,-78.41051509057186,-32.93375728503275,-63.4522240186331
55.0,-39.40244176506175,-78.15011928744626,-34.091686634343716,-65.69456071379501
56.0,-31.01896599808066,-61.00450822432816,-26.68702743854419,-50.624109987370105
57.0,-28.969810597575712,-58.05380163725526,-27.670158947832387,-51.44167223342667
58.0,-31.759025635910547,-64.60454495067071,-31.084017738937078,-57.30776621577548
59.0,-32.706861957528226,-65.37910156233244,-29.41659562430921,-55.79094181495715
