n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-29.424330878188265,-55.74473764971036,-27.271320915204637,-47.180765466077176
2.0,-24.949117341730904,-46.5761431373523,-21.569999861275633,-36.46550096821025
3.0,-31.161394597071407,-59.10871208427178,-28.55421146010167,-49.40350289604099
4.0,-29.121918170751655,-53.68153844059015,-24.1858358771173,-40.28406561353458
5.0,-31.634489039462448,-57.444221977822984,-23.738840946854275,-40.22874281072946
6.0,-26.29402104969772,-49.335993385350214,-22.91820095865267,-39.25271447296835
7.0,-32.87114529210186,-60.815149628756785,-27.02262762169309,-45.71830405936528
8.0,-35.20189041352074,-66.13816884738048,-29.395724024469533,-51.327257308494694
9.0,-33.28051095540008,-61.257547166956286,-26.529573768208532,-44.90813082328003
10.0,-29.836636915035378,-56.65248313486985,-27.497555555152296,-47.66259341373038
11.0,-30.793005770428145,-57.20529201421711,-25.64076167264772,-43.659106135591045
12.0,-36.322451026817646,-66.40317075298529,-29.111944152839623,-49.35536868544591
13.0,-25.10993909056939,-46.862392994780066,-22.449573711910347,-37.87959932793164
14.0,-30.86588038434761,-57.17592764408291,-26.534039836998936,-44.87990061891786
15.0,-28.647213693320587,-52.83798748939802,-21.94365287859731,-37.20333150350405
16.0,-26.619540148262338,-48.95178302484749,-22.129958196323496,-36.60828752194116
17.0,-38.66253160038771,-69.93875745900615,-30.289524076449688,-51.841685331020926
18.0,-25.37493667307796,-47.68044136553086,-23.980456198165044,-40.988004499258665
19.0,-26.32487724140156,-48.63223188985195,-22.255865006588337,-36.93735480007307
20.0,-26.69869437324904,-49.87295562350871,-22.758865104405995,-38.30751332235813
21.0,-30.227508592538904,-56.50740690131448,-25.121920261508983,-42.607240667372224
22.0,-28.928643425439923,-53.338814509503905,-24.023925899907837,-40.24171804198684
23.0,-25.639972619641018,-47.08067562042399,-20.81258907672796,-34.35843089214033
24.0,-24.903465930481417,-45.30454856438553,-18.23579572587511,-30.36756173608674
25.0,-36.68578973160875,-67.02929357204412,-28.862092730401148,-49.213448733599606
26.0,-30.543420020470784,-56.30661287090067,-25.44591643579823,-42.724802716780296
27.0,-26.413547690094802,-47.821897059822675,-19.477271763668696,-32.824313052804406
28.0,-25.817176187618205,-47.13022552383221,-23.287811739315647,-38.608596141838724
29.0,-19.4417981722517,-37.300989778322275,-21.726998785911096,-37.37810819271971
30.0,-29.487530800861215,-55.666475310828766,-25.57052851463939,-43.83066391732015
31.0,-24.65583975065556,-44.50165696224835,-21.633846578043915,-35.88189475499848
