Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6953319723854803,0.6643320382286522
Gailtal,0.0,0.7307405757412488
Feistritz,0.40428895032507417,0.39621930686968776
Paltental,0.7235259504662945,0.6943590434355882
Pitztal,0.5565482249966804,0.5879179301587767
Silbertal,0.7145314139436174,0.705768365075158
