Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,1.080162791503309,0.8640232626731791,0.3838799530273096,0.44963383607817176,1.4179718887836508,1.6689052653871779
Gailtal,0.0,0.5383154467522461,0.0,0.3724171586053877,NaN,1.8241643257229865
Feistritz,0.8868440635168471,0.7089022637038337,0.5957110496749258,0.6037806931303122,2.224728763103485,3.0255748021495905
Paltental,0.6614315202602216,0.5699798494807231,0.3628329326402555,0.41276396996753206,1.5953171654163272,1.962401446491349
Pitztal,0.9350281704180747,0.6585185888087942,0.578878689161632,0.6103995929923809,2.056330648348416,3.863371269589289
Silbertal,0.5788890577270416,0.4643602050215359,0.36658397654237485,0.40428907822292826,1.715813191337315,2.4448182066799133
