Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6161200469726904,0.5503661639218282
Gailtal,0.0,0.6275828413946123
Feistritz,0.40428895032507417,0.39621930686968776
Paltental,0.6371670673597445,0.5872360300324679
Pitztal,0.421121310838368,0.3896004070076191
Silbertal,0.6334160234576252,0.5957109217770717
