n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-25.312063830846242,-45.34986945368814,-25.776601823983796,-42.745680217573266
2.0,-21.720076137767737,-38.40877614066537,-21.253967959631538,-35.890972359585746
3.0,-27.149336588679592,-48.968289349985525,-26.816558793216615,-44.406185633255355
4.0,-27.21511140676585,-49.34244765391446,-24.11902052431978,-40.547218936972854
5.0,-30.262860895420133,-53.89130425249222,-24.127182538182456,-41.80220121670202
6.0,-22.702970195068232,-40.20703793931288,-22.307481501179446,-37.573603008186026
7.0,-30.434212779969222,-55.478338243448434,-26.350346657009037,-44.9080173945615
8.0,-32.23425226965021,-59.22002042195501,-27.956740855846757,-48.51744021874388
9.0,-31.18374870550676,-56.39645435406361,-26.102232292393563,-44.848894040565135
10.0,-25.62783800690612,-46.26027314929685,-25.85334762751867,-42.99995620345817
11.0,-28.0095874845722,-51.48670758082256,-25.066614589971564,-42.69793227885327
12.0,-34.257329426748996,-62.2685132425634,-28.069197430385422,-47.07427088105274
13.0,-22.607691257006447,-41.58262502545077,-22.318122946275775,-37.86111684226201
14.0,-27.988449993611447,-51.535328043139586,-25.56449651423822,-43.06934099507211
15.0,-27.280714416960517,-49.06554640673474,-22.635736355225482,-39.35770635012254
16.0,-24.59894878541833,-44.647991552773306,-22.202162200745526,-37.42572536304439
17.0,-36.4298340204082,-64.36998210511248,-28.780834208795067,-48.43197607446844
18.0,-22.836565587688415,-40.88617379247657,-22.8980366852077,-37.63574432832668
19.0,-23.87213435680318,-43.67747148344447,-22.201091978515645,-37.47971404022283
20.0,-24.018097012196797,-44.14471849618979,-22.525636608902143,-38.206152691567326
21.0,-27.40894933594597,-50.48460593168829,-24.60471176919595,-42.476599947944194
22.0,-26.491315004652414,-48.4947094066683,-23.74706787179658,-40.09473447042797
23.0,-24.297273317249818,-44.03949181751216,-21.250303655025856,-35.64054332135956
24.0,-24.155817039076556,-42.98807686139232,-19.60250606421632,-33.9256450550745
25.0,-34.70545416151443,-62.78102072280667,-28.012674511714827,-47.78784052817973
26.0,-27.97731865314494,-51.12407215824399,-24.885453859911145,-41.88506631409355
27.0,-25.372955682761898,-44.94158011915893,-20.458370339435007,-35.5302958313784
28.0,-24.63485632436342,-44.276752519652234,-23.956319344691778,-39.791852518058434
29.0,-17.964358079358348,-34.10128783494855,-22.557128521300104,-38.17616312920094
30.0,-26.095791949528692,-48.14033259825652,-24.092131765610887,-41.117016499251626
31.0,-23.53005410058343,-42.3349268632529,-22.88114040922259,-38.53016928473993
32.0,-29.920693890408277,-55.11790593934141,-27.53978155110232,-46.11043729531798
33.0,-19.227140864025507,-35.22827077109285,-19.407970888110686,-32.84636352748139
34.0,-26.550504017068647,-48.6616364769292,-23.499183928438807,-40.082738323438264
35.0,-23.36271832500494,-42.751016013145794,-21.624136402610368,-36.455754009639875
36.0,-28.41981361093361,-51.11931206586064,-25.560247351315592,-43.30446765647256
37.0,-22.057322489438096,-39.504252440363786,-18.495418931162796,-31.36162026245919
38.0,-21.384015421928243,-39.201544084907574,-20.416004254514633,-34.59926133557344
39.0,-30.72243556273351,-56.06048426584582,-27.518990373811686,-46.84980935157974
40.0,-24.319389159760732,-45.16427083238883,-24.211405199102813,-40.811243127037415
41.0,-32.10854778566276,-56.8313312150037,-25.877523536039043,-43.722238268809576
42.0,-29.949047340048345,-55.559263051141045,-29.019506859313402,-48.896598975410555
43.0,-20.573010860865576,-37.09857623710963,-21.08114153618196,-34.87852394806478
44.0,-36.362197275406416,-65.6632869277037,-29.275784531274304,-48.96462583576242
45.0,-27.974592668221657,-50.6281687998127,-22.297508066924983,-39.786810717243526
46.0,-26.032183168414964,-46.03045048677444,-21.029194142802623,-36.35739951565158
47.0,-33.68037460431486,-60.64412413563991,-26.27102912888015,-45.21238212166966
48.0,-30.321299878227485,-53.65706701185759,-24.93327831141894,-42.01554118880448
49.0,-22.19238634241645,-39.6728023335936,-20.623673434949247,-35.3259055170133
50.0,-31.01229224512797,-54.62900371411491,-23.679698474168827,-40.8136611346269
51.0,-25.7326081937331,-47.26474173737009,-23.787296604422213,-40.430100289055474
52.0,-34.59989696217541,-62.88916627411262,-28.48461922116555,-47.71081770690904
53.0,-25.592666378781047,-45.479936251352356,-20.660338525048243,-35.8124627741864
54.0,-28.873746032592717,-50.52419661984352,-22.410572099014,-38.5220446528387
55.0,-28.239985222505656,-50.28896433301025,-23.068641806898327,-39.55247504522134
56.0,-24.627512134021092,-44.3904577170257,-20.865991753843126,-36.4355044603629
57.0,-21.45184770880644,-39.49050574624552,-20.76440435922449,-35.221891455785226
58.0,-22.849177448254025,-42.304777860231155,-22.527188491826827,-38.26115801831239
59.0,-24.790027424770614,-45.32991048900291,-22.34031516531188,-39.23427665041888
60.0,-28.6490464486185,-51.29656035038178,-23.880638873492757,-41.463452708407296
61.0,-29.145190241038303,-51.15665146847728,-22.404505458651553,-39.0679016474903
62.0,-33.63018426428496,-61.24681917144469,-28.866570464654146,-49.67999284533926
63.0,-27.319124620242654,-48.12235130722363,-21.385591640964297,-37.10460955519902
64.0,-21.78656426291961,-41.50305331175321,-26.937078307207322,-45.317350244241354
65.0,-28.13999455134392,-50.446784467995826,-22.714789799011612,-39.76953794172685
66.0,-27.774009873035133,-49.41476429801303,-21.972418130147382,-38.025299225939094
67.0,-36.16652603114919,-64.07126185231752,-27.016086778192197,-47.39651850362854
68.0,-17.02473158663324,-32.26166673040893,-21.219016914589194,-35.66538173663028
69.0,-20.153054504452186,-36.857005674748166,-19.570388323520383,-33.427255598975464
70.0,-22.72556678910889,-40.7294589053522,-22.35607694214628,-37.222135774270676
71.0,-25.13798753690532,-45.335260244438174,-23.051498357453983,-39.357255872368384
72.0,-28.985557992204768,-52.44228147119827,-28.240741243391966,-46.89069903252189
73.0,-18.28315116880094,-34.448030253223294,-24.85018229162267,-41.87833794040482
74.0,-21.715238272484175,-40.300962216335556,-23.736653904068458,-40.13026189352129
75.0,-28.36925565816432,-50.30593491797069,-22.48820111609837,-38.914042426666974
76.0,-24.69574686773341,-44.254596237255,-20.54523914354742,-35.10630200923546
77.0,-22.93221643769435,-40.99939298183998,-19.625605219374048,-32.908938292987436
78.0,-22.614496933177033,-40.59320885998049,-23.37039680005904,-38.68823662128923
79.0,-36.01811541338084,-63.62814072909889,-27.06662132545013,-47.042065183430466
80.0,-24.20390321091447,-44.183974897042475,-21.936455059985878,-37.22850087148168
81.0,-23.97734406084995,-43.64666554851975,-21.09686470052784,-37.10990490759051
82.0,-32.900413906196405,-57.896935998387335,-25.996190995396013,-44.03334582940521
83.0,-31.861839597878664,-57.08829198079668,-25.20870660553939,-43.98846397153401
84.0,-26.161821568078697,-46.477962072352426,-21.257567593240722,-36.887028401177325
85.0,-23.72946698379686,-43.58810081869135,-21.56617062236278,-37.89364630099735
86.0,-36.5654616415726,-64.90365969745942,-28.640537937540593,-48.79140549550539
87.0,-27.82977226401023,-50.561301162951466,-28.1308543261222,-45.85113800211785
88.0,-31.830575443413856,-57.10472568852565,-25.200928560985062,-43.16322801318927
89.0,-21.3612896726435,-39.183374735642744,-20.477146835720106,-35.13216938284475
90.0,-24.07427900500104,-44.07986017387383,-25.99152358334655,-42.40776625405683
91.0,-33.256024129002874,-60.144905002754484,-27.76434594736212,-47.32812289622176
92.0,-26.136787479292924,-47.36672155576861,-23.785686430601643,-41.33943212272803
93.0,-31.51940630001564,-56.28726055239109,-24.98413533220105,-42.907250369494776
94.0,-29.648857240091612,-53.86837996429533,-25.705012402878538,-43.93497306901041
95.0,-22.309783534981076,-40.942206424244056,-20.39251669488902,-34.86282091933188
96.0,-20.07585469129052,-38.33009594020723,-24.124303016214316,-40.897825555891664
97.0,-21.17915296155482,-37.709003231906124,-21.36527296233443,-36.11019958970655
98.0,-27.266760452616822,-50.40453944357935,-24.541551473797632,-42.23483179245829
99.0,-23.326194610153003,-43.13368450984801,-22.275334467336094,-38.336462812938706
100.0,-34.889968510658285,-61.71683278582331,-26.887413240577466,-46.626925917651064
101.0,-26.2381738725415,-46.941439583795784,-21.34793268615681,-36.96054159707114
102.0,-19.449667192295088,-34.63587341054111,-20.10241465729537,-33.78500375794394
103.0,-29.58731974645815,-53.162002726751716,-23.94448099498657,-41.24558013881604
104.0,-24.352125728785275,-42.528538623064925,-19.358361155301296,-33.51037525938797
105.0,-34.34532551264573,-61.533909310984825,-26.62615550420692,-46.26430704246599
106.0,-27.967087709212368,-50.934659790963266,-24.730198021034035,-41.59716911847308
107.0,-27.688119094723557,-50.15294454188184,-23.688802506272182,-41.41025541539156
108.0,-36.10323042104142,-64.77470479103557,-27.861005688016675,-48.15923942869671
109.0,-34.811980797392536,-61.83124874381846,-25.977042307984455,-45.46358572806418
110.0,-25.33947087498602,-46.08958742322703,-22.211707795626012,-37.95122504763442
