n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-28.32364360959951,-48.95288777574875,-25.36373620710435,-40.011337857632775
2.0,-24.174058865342293,-42.24040341142205,-19.750553932726984,-31.023246774564306
3.0,-29.710988129816503,-51.2632633420636,-26.213698524045288,-41.18555839154854
4.0,-29.740025495076374,-51.33676829497356,-22.077308241031147,-34.26159639667897
5.0,-34.17115648288481,-59.37068613163297,-22.73346963632371,-35.99835973351663
6.0,-25.508321242621534,-44.67676741627708,-21.170979082557285,-33.140952557172206
7.0,-34.230531012109765,-59.46693626408708,-24.429036723356585,-38.02380733190266
8.0,-37.15237958531445,-65.24592929066327,-25.706773137718784,-40.548613516167165
9.0,-35.2943367509693,-61.124129673545205,-24.055533894706137,-37.577843088384164
10.0,-28.77846218183084,-50.25222043289838,-24.920733812590154,-39.2731695683556
11.0,-31.66721410308215,-55.02661374746528,-23.427830247779625,-36.577110209707214
12.0,-39.268148580849186,-68.13475307546513,-26.255657273421512,-40.5651775182187
13.0,-25.338246967831722,-44.19718503379218,-21.077328672402665,-33.22021213121741
14.0,-31.345107586926055,-54.412260178940684,-23.921799886900928,-37.422986898646485
15.0,-30.27343967643423,-52.671951746185584,-21.044563031382694,-33.60769775665419
16.0,-26.92289792268585,-46.69502944903695,-20.51007295847883,-31.939089244859048
17.0,-44.71073578195158,-76.85738411692711,-27.822709685162778,-43.244398235904754
18.0,-23.657212883370835,-40.76298315594251,-22.281445380348547,-34.95359491367894
19.0,-26.631856536740358,-46.089552569405114,-20.778243359538592,-32.35260344451722
20.0,-26.895563125264356,-46.717380457793524,-21.092268932548045,-33.0463144843198
21.0,-31.195486212436315,-54.32118697471914,-22.806872493708266,-35.83007603723432
22.0,-29.49196177712652,-50.97058633120136,-22.230473237208212,-34.59932524324448
23.0,-26.224832118781254,-45.210229538244704,-19.529961083924483,-30.171383744753342
24.0,-26.40174278271045,-45.880072701911985,-18.59717640732623,-30.022719869176356
25.0,-40.01295275355308,-69.96299034128208,-26.16449198596313,-40.62478120415607
26.0,-31.153982289601426,-53.795887442216994,-23.35184173366411,-36.42910368211403
27.0,-28.32255931660616,-48.2684242845023,-19.799061377134237,-31.518606335734674
28.0,-26.04491767604239,-46.01766750962515,-22.327984408175364,-35.34098156523679
29.0,-19.097036732085577,-34.44678412814403,-21.684929330312748,-34.304317166886904
30.0,-29.524265506280468,-52.08805028463858,-22.681045364517754,-36.088370559887615
31.0,-24.823519762657455,-44.04952289309446,-21.09975847776537,-33.387897206491
32.0,-33.970345470583126,-59.18579275679815,-26.140602184188452,-41.161442498439015
33.0,-21.02367996108417,-37.1043697259055,-18.167865802873933,-28.4903932579691
34.0,-29.352920505401883,-51.02165621135629,-21.73408867421265,-33.8385210179064
35.0,-25.917724301025505,-44.97232530887671,-20.200505828767216,-31.462578385331646
36.0,-32.11242904950843,-55.92143624972718,-23.776720939380745,-37.29704322981972
37.0,-24.256396485419078,-41.61086842261463,-17.54680105761771,-27.45514331294544
38.0,-23.836985994840905,-41.49973678739073,-18.986094758654957,-29.64911254477252
39.0,-34.79802218330562,-60.99483009168745,-25.286811430967518,-39.678620123429724
40.0,-26.9923993040968,-47.651974921011934,-23.097500285636592,-36.46198309855144
41.0,-38.19537483840344,-65.26633778027642,-24.863124708122356,-38.65736919572825
42.0,-34.25527691935028,-59.871038953648366,-28.268277127859943,-44.54142210149253
43.0,-20.521544160929544,-36.88923341389756,-19.655247136919833,-30.852899027329038
44.0,-42.933816236363505,-74.8833820756711,-27.78649112311229,-43.21517672350425
45.0,-31.468932847730144,-54.75161573162261,-21.367824444573216,-34.90913382921233
46.0,-28.968525250878777,-50.370042734165196,-20.025307736773478,-32.20413649286114
47.0,-38.840909611543985,-67.32356953626893,-25.086870821876456,-39.40892366757507
48.0,-36.05220307216503,-61.23659383991712,-23.906574419548775,-37.037890917993735
49.0,-24.98101775931201,-43.82336495130712,-18.9464703938543,-29.940264339324095
50.0,-38.13386722899156,-64.34586602223871,-24.396911254731336,-38.75421381119081
51.0,-29.066983261173636,-50.38396067107186,-22.263264579957372,-34.81620169558745
52.0,-39.58265643826448,-68.86071676855818,-26.68513509488481,-41.31790582149614
53.0,-28.202504441514478,-48.871222011586596,-19.66006823085409,-31.46995974657107
54.0,-35.144085225534916,-58.97352176663773,-23.131624415569657,-36.624344025535066
55.0,-32.22227686420336,-55.13202859763273,-22.16861933750599,-34.787787715002
56.0,-27.4089329247005,-47.69894887786356,-19.43439148548536,-31.09220263180344
57.0,-23.899482285848304,-41.66605750304348,-19.326680071020174,-30.257263430461894
58.0,-25.03459120556831,-44.321449204168104,-21.003849817098725,-32.87713997998684
59.0,-27.97724510187004,-48.95056565174351,-20.62419842956225,-32.75968441187277
60.0,-32.02234194021592,-55.72793932119835,-22.012638369984348,-34.76388529859565
61.0,-34.42923147255518,-58.735484879917465,-22.43484451358792,-35.747001861126996
62.0,-39.55648581505105,-69.56355476647276,-26.711749238903366,-41.839653323392625
63.0,-32.29466785949873,-54.455492475410225,-21.498696159331267,-34.22341089832443
64.0,-23.199785065913947,-42.117302806568084,-25.96643100026272,-41.042178838638094
65.0,-31.34408179884874,-54.058940320977726,-21.378344916340364,-34.410882265782135
66.0,-30.76253825490332,-53.1168030946245,-20.99183273851404,-33.481865725548865
67.0,-44.11237931145307,-76.36615560080092,-26.5877057108735,-42.38534675140478
68.0,-18.140910453217984,-32.698732915130485,-20.505966141644905,-32.23338645199867
69.0,-22.04280357348641,-38.92946099911316,-18.218339525866206,-28.591473779412734
70.0,-24.00389406270084,-41.827852204779404,-20.817424618284356,-32.70236413561024
71.0,-27.983839004412047,-48.962232684350596,-20.9961455699632,-33.086425615374225
72.0,-32.9722056235055,-57.32443525158027,-27.574208384223905,-43.53587720140408
73.0,-19.971807073746636,-35.90451899518702,-24.254284919556305,-38.01315904538486
74.0,-23.47379504594955,-42.61003321366026,-22.460294502494747,-35.70452699561672
75.0,-31.86035790982939,-54.782889395729484,-21.511308628088,-34.01344851058183
76.0,-27.173113405944704,-46.99158687984428,-19.367072003561052,-30.200892782269037
77.0,-25.10956065141875,-42.88566532499571,-18.229009588591182,-27.978073808512473
78.0,-23.417267952485894,-40.46142405779277,-22.27798947396462,-35.08777094028893
79.0,-45.06014421721424,-77.57085128014523,-27.105880239702124,-42.71318409868094
80.0,-26.871137637606758,-46.55013632924771,-20.40830251422894,-31.69258998859606
81.0,-26.735607622466652,-46.608606269752194,-19.276563182660308,-30.673159578190266
82.0,-39.877337512639585,-68.03769302089651,-25.406556658083808,-39.55413479337478
83.0,-36.254418025086665,-63.018401505068965,-23.792664122054973,-38.03307697495168
84.0,-28.927445055119627,-50.31260058546231,-20.000695655088887,-32.04212065377055
85.0,-26.490660946071667,-46.61287761714438,-19.731080937422316,-31.37595153209367
86.0,-44.601004902273715,-77.55224402881845,-27.64845846451088,-43.34297436121841
87.0,-28.28724030929289,-48.82610944982211,-27.92854383985403,-44.02361629306043
88.0,-36.536789735875736,-63.032909474129546,-24.08674787618939,-37.679116655082254
89.0,-23.790762191297244,-41.958242641146484,-19.314592695471553,-30.56685120444715
90.0,-24.17911555608103,-43.145665447917516,-25.246616253806057,-39.61110785051285
91.0,-37.846155582373086,-65.70728086457163,-25.51708383810473,-39.66351605183114
92.0,-30.021421656547226,-52.682513911555645,-22.080663854746224,-34.90776722296542
93.0,-36.713961590648054,-63.21975247884197,-24.09304610298822,-37.918973088623765
94.0,-33.56215124360579,-58.465702675249105,-23.900052200671944,-37.70150336151885
95.0,-24.69932485272897,-42.91542833721227,-18.860675853250093,-29.443446720470625
96.0,-21.298911916881732,-38.9349768565941,-22.874143527273198,-36.0060071820623
97.0,-23.67775975683811,-41.801676318207384,-19.979608485978055,-31.29467494464213
98.0,-29.78872995283459,-52.46486091416588,-22.227886113034998,-35.0912234289456
99.0,-25.931702372329,-45.64981051876774,-20.520534645580042,-32.279120643289936
100.0,-42.0685908026463,-72.64524526474955,-26.141430333463628,-41.31716558491531
101.0,-28.78733549740171,-50.13950337685294,-20.102313545633987,-32.18220542196487
102.0,-20.217996945807137,-35.36928951920284,-18.505994502331035,-28.88538275331002
103.0,-33.17914911009936,-57.63394369421353,-22.409960859480396,-35.1040651809832
104.0,-28.11620489281293,-47.46184764822211,-19.549432947216733,-31.325003156424614
105.0,-39.59622169237616,-69.06616048079812,-25.169864889039783,-39.877395082423284
106.0,-30.875516023237996,-53.243597099941496,-23.100507676280632,-35.99043710207208
107.0,-31.074918094666053,-54.24665671285126,-21.886955688510128,-34.614552077655986
108.0,-42.506121968955576,-74.22774362806308,-26.540145672680325,-41.86735652072984
109.0,-41.811190059039426,-71.78037584694559,-25.907758123047515,-41.38483968382829
110.0,-27.757986375212838,-48.30316159613558,-20.485887098070215,-31.965802838368454
111.0,-24.5307524639263,-42.89549389896865,-19.293401160039213,-30.244440981946404
112.0,-33.0610011122525,-56.61429366946578,-22.791199031675962,-35.298759058898284
113.0,-26.225247494747826,-45.79795919318933,-22.766475492013743,-35.753621434294054
114.0,-29.664113502024076,-50.07209605641862,-20.48364143153391,-32.155906503636885
115.0,-26.313855772556778,-45.93328195404897,-20.019217977618602,-31.505723176541927
116.0,-34.88540749156246,-59.83273626536857,-22.912726924036793,-36.64692917632532
117.0,-27.74422336935404,-46.53346589003694,-19.554122704217782,-30.070967384026265
118.0,-25.039973486654233,-42.23741033604446,-18.35690416707735,-28.194734680625054
119.0,-26.41890758433884,-46.55719129791917,-18.63849182555499,-30.793204519086842
120.0,-23.292151138952466,-40.350000796959534,-17.804293930575874,-28.070155805859734
121.0,-26.732966388181914,-46.5345498204119,-23.527551866439815,-37.059353022826016
122.0,-31.23345028211177,-54.573212382756346,-21.470309953507186,-35.40679398705002
123.0,-30.303064319183676,-52.52245488345019,-21.110148638726493,-33.8766797071693
124.0,-38.289997958899875,-66.19427272781887,-26.344800667915628,-40.617168159142366
125.0,-29.865345216898266,-52.80926971936576,-28.235176120091776,-44.5184076414605
126.0,-31.6690950154929,-55.81555545696078,-23.918635601802407,-37.899602678568925
127.0,-45.24489491649443,-77.8213513371569,-26.953851527486933,-42.84512759714326
128.0,-42.086534844496946,-71.73582753959076,-26.207968653521693,-41.02686890335111
129.0,-27.679098388444725,-48.16194223008934,-19.169339083945403,-30.62917055165727
130.0,-22.918937947539586,-41.31165021290565,-20.223570958956074,-31.97134466347115
131.0,-38.200676877393136,-66.24176549271586,-24.6114605972642,-39.61247377126162
132.0,-37.948207999790384,-65.2997780517012,-24.225629676191975,-38.438743657423174
133.0,-25.734793946787047,-46.661552899567745,-25.587863497154288,-40.63944596168293
134.0,-29.733757186235987,-51.5404990282643,-22.701592913343006,-35.5480050369816
135.0,-23.793134411528552,-41.8305027245854,-18.631253656673877,-29.541353393408883
136.0,-27.558224192256702,-48.41113881419034,-26.43027711705056,-41.40876389440602
137.0,-22.08026604934199,-38.49894659716679,-18.863777117253164,-29.60571014740166
138.0,-36.91202146882257,-63.17230406876436,-23.52458429098148,-37.36289392074464
139.0,-28.37723254338368,-49.04704707711234,-21.46892492596375,-34.013730856822775
140.0,-42.31493560057328,-72.43242185002106,-26.103879926627847,-41.160734554827066
141.0,-44.13657673942521,-76.42210429473148,-27.135398110547122,-44.45259332673238
142.0,-28.799468931627793,-50.43191727166426,-20.816806024989503,-33.551686329640795
143.0,-32.685500416985185,-56.775870988253104,-26.23485809369612,-41.368417732375626
144.0,-21.552087924593366,-37.94894793149578,-22.742838799939072,-35.89039622241709
145.0,-19.857617971744787,-34.93107727343521,-17.1935473221781,-26.950001052686744
146.0,-28.795036888715444,-51.61835232969036,-30.493423037112244,-47.82883079741445
147.0,-44.3015777257099,-76.84387673770524,-27.39637120450221,-43.01127968262456
148.0,-31.549244805875233,-53.580009555755396,-21.564575933289944,-33.707890146124896
149.0,-24.269936076331728,-42.048804095973495,-23.174860332150125,-36.41548344770392
150.0,-21.144400407762895,-38.402348251947124,-20.746764378081664,-32.73197181628633
151.0,-27.271561489227274,-47.647839040363614,-19.487289520124385,-31.43982682500699
152.0,-22.739231832255772,-39.96217452101152,-20.021389124533076,-31.27391565746408
153.0,-32.08573282165857,-55.95981377540386,-25.128164768086794,-39.56178308323143
154.0,-38.22643619306689,-65.96322261903083,-26.48145564145469,-40.853561813070606
155.0,-23.86229299720255,-41.51463621248635,-17.988171365349057,-28.044824043433945
156.0,-44.61558748821726,-77.19162674652137,-27.65988278347822,-43.32230150785253
157.0,-45.155575024511776,-77.74324376132472,-27.744292610496906,-43.576574069611524
158.0,-34.47097919358749,-60.42413720176682,-24.28478229256978,-38.4190774984625
159.0,-31.621862878172678,-56.49429314037596,-27.584709380416253,-43.55432255840401
160.0,-31.81625044741947,-55.27212558853773,-21.520108508230916,-35.037459756491074
