n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-44.62206683396174,-77.29353473020596,-34.072666560089864,-58.18164011860222
2.0,-37.09725606616761,-63.843736341260026,-29.385367197726683,-50.25195364222925
3.0,-47.26197447287316,-82.2001670440364,-35.816783834680244,-61.57914729252754
4.0,-40.12138738961924,-68.15916295623367,-31.981596270870593,-54.05713391585672
5.0,-42.80136619425114,-72.74010059448298,-33.6313344601639,-56.80682817621218
6.0,-39.30838150344418,-67.654462899739,-30.8512622845593,-52.792954185892675
7.0,-46.39117110830486,-79.60421998952718,-35.80109079024215,-61.13807110245753
8.0,-51.38080330993855,-89.24885896107173,-38.994046303854766,-67.55665600704152
9.0,-46.52810725295521,-79.74233343314665,-35.99630232886628,-61.38168880606188
10.0,-44.76112332592243,-77.59681680697841,-34.73000964899646,-59.61147871311256
11.0,-43.81246470920041,-75.18189191360923,-34.088059153338236,-58.184939477222564
12.0,-50.63871079646754,-86.52054928464736,-38.3455897623448,-65.4430573087312
13.0,-36.52938543941032,-62.55815402199822,-29.043970819249708,-49.17203339282889
14.0,-43.86335146131819,-75.2643861238593,-34.25667418799349,-58.481403708472826
15.0,-39.25441954570265,-67.19979185182618,-31.410379392462826,-53.25080814147477
16.0,-36.577261370761455,-62.22784894917536,-29.320977039780306,-49.37542401665211
17.0,-53.62705727028706,-91.57207595129238,-40.38979431200281,-69.06986058518392
18.0,-39.11711363476265,-67.62389165597867,-30.532772189119466,-52.33330183468196
19.0,-37.07245681441401,-63.32392119761515,-29.41325263061382,-49.681220202210284
20.0,-38.09829929006686,-65.28404404211824,-30.201263241604636,-51.269999602620246
21.0,-42.987937475111266,-73.98467735523025,-33.77614562409056,-57.79447939600834
22.0,-40.85314352213429,-69.83475915750876,-32.028109348108714,-54.36922146096239
23.0,-34.511500805322214,-58.37629078985735,-27.92737142313198,-46.64753920566807
24.0,-32.86625068971714,-55.70021448251024,-26.817804080702572,-44.62749540460946
25.0,-50.896228294411,-87.09472665876612,-38.82718451380227,-66.32889715334792
26.0,-43.12359370803709,-73.70552964565977,-33.457932195202524,-56.859245544068514
27.0,-34.449611324727,-58.24155478940225,-28.21702697585371,-47.06418279968847
28.0,-41.58345877724791,-72.13292092786376,-32.75744900854554,-56.9470950714075
29.0,-31.643807210700913,-54.80360978990305,-25.21823230719881,-43.14849979831056
30.0,-42.948621480342496,-74.30978220105904,-33.84737743598328,-58.30291666619303
31.0,-39.31178303061691,-67.99116229367016,-30.735924006528467,-53.21528389937201
32.0,-48.10663167739945,-82.89857438312079,-36.76529304671335,-62.95327335009392
33.0,-31.419077140158052,-53.803189883992026,-25.515965992189486,-43.094424932163065
34.0,-40.14226056832497,-68.67089957698948,-31.871905957784406,-54.154286706564356
35.0,-35.9661046913624,-61.43954809212784,-28.728409678124326,-48.50944248893546
36.0,-47.23724426933542,-81.99616771410473,-36.13175365455774,-62.49440793248821
37.0,-30.323132648018127,-50.94552690216891,-25.000316844832412,-41.40462595417695
38.0,-33.265934748222016,-56.827751836056876,-26.84759016113665,-45.21408560961229
39.0,-51.115992675509766,-89.04159456988852,-38.71963827374485,-67.31939973296507
40.0,-40.484047759796496,-69.83424065442419,-32.07649113353351,-54.78608755862352
41.0,-46.44342655478918,-78.67499521710681,-35.763901046992345,-60.48862048987969
42.0,-50.47312548525309,-87.36921057436449,-37.911389398132314,-64.87383008851052
43.0,-34.20555949940942,-58.872804743949196,-27.49652238553059,-47.26740539288387
44.0,-53.65265950191002,-91.84586085569742,-40.42762287935031,-69.27656701693462
45.0,-40.51032285619229,-69.51773994166315,-32.2127785458429,-54.943776376006184
46.0,-36.08295295966908,-61.33589817902116,-29.082089131190976,-48.73224484481648
47.0,-48.441441397041544,-82.52393895963442,-37.1690289084585,-63.15687063876027
48.0,-43.354381011058145,-73.24607308390071,-34.27399159066622,-57.874420338173636
49.0,-36.81206490844336,-63.29405442064534,-29.28634658828717,-50.08921442116991
50.0,-41.94534510622705,-70.67858230701098,-33.690426437207854,-56.70240986150399
51.0,-40.8996236226032,-70.10487858232553,-32.0758854395072,-54.584986538225166
52.0,-51.40111959587833,-88.00851683235751,-38.94322029048999,-66.63080629253743
