n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-36.03157303874863,-72.20265672177311,-34.55617718883524,-65.8820894298306
2.0,-30.03551830737554,-61.06276942852043,-27.878193506217215,-54.22813097457302
3.0,-37.96907069304443,-76.23812370014966,-36.010232849820014,-69.0041624751646
4.0,-38.066171602110025,-75.59585245108643,-34.20496102408022,-67.23559057368283
5.0,-40.4910226157512,-79.1604980884399,-34.14924826537821,-67.57450717356828
6.0,-31.809609114180432,-64.24631512788261,-29.476030952712843,-57.23260574188047
7.0,-43.44110428706676,-86.24353324272988,-37.55001596945725,-73.7128287480284
8.0,-44.171619226315094,-87.51193903496082,-37.22921156967188,-71.72834415201142
9.0,-43.799586660504396,-86.6478267100794,-37.19516574681846,-73.58114710452608
10.0,-36.09106280961385,-72.59771822226246,-34.32152042423192,-66.11589983155773
11.0,-39.47370492589046,-77.54116985760538,-34.23835768158691,-66.09662144053108
12.0,-48.70532810382685,-96.36983326757729,-40.81185862492929,-80.20472767667745
13.0,-31.82923934780593,-62.43765259916002,-29.17248683828243,-55.260224004556136
14.0,-39.88391187696738,-78.5717470340709,-35.238439006836416,-67.95241339466412
15.0,-36.68321864023524,-72.00553541719071,-31.710976224540886,-63.01052497428682
16.0,-34.32896503851083,-67.730857113985,-31.268622207936488,-61.16851693455598
17.0,-53.10015015404454,-104.96350053269845,-42.56970425291002,-83.84048427964092
18.0,-30.808638453563262,-62.544149740360766,-30.01990633682351,-57.80925102652125
19.0,-33.164678184619646,-64.64296545661401,-29.598702075647797,-56.522783777433844
20.0,-33.78309758848113,-66.09519738445275,-29.983929854195488,-57.274861425528556
21.0,-38.31032249267901,-75.61417409902235,-33.20123692452504,-64.03043348837338
22.0,-37.354885324647455,-73.23093027728595,-32.916702272882056,-63.850380941648396
23.0,-33.02922739752023,-65.13599067816455,-30.227929577714775,-59.73489635599624
24.0,-30.96535016800724,-60.39686950393052,-27.113946113781317,-53.78403918365632
25.0,-48.743865942394066,-96.41661941784434,-40.28009133249293,-79.5926142410943
26.0,-39.914554123533385,-78.55335203824723,-34.942251399422084,-67.8932759684148
27.0,-32.92792002318165,-64.1552365355373,-28.477793791046295,-56.416364789992656
28.0,-32.92761858570798,-66.81519169661452,-31.09565323230556,-60.458740047306726
29.0,-23.871945435155403,-48.56053753744391,-24.619508028956517,-44.48426080310408
30.0,-35.36779832316804,-70.57740469249018,-31.55541623127194,-61.1378514136694
31.0,-31.36242693977687,-62.988381806812704,-29.091045003162805,-56.19326916922797
32.0,-43.25559471587155,-85.44580982898374,-37.53912651926744,-71.65243304403404
33.0,-26.193178363167284,-51.729225411464235,-24.86940455985969,-48.08349330778435
34.0,-37.29687491403879,-73.79706748741059,-32.82984959923465,-64.48524355072718
35.0,-32.65769634174881,-63.841528608183935,-29.41476032774606,-56.74041994983729
36.0,-38.28171921109143,-76.34377812820888,-34.098918237037125,-66.47779969157239
37.0,-28.88983712234327,-56.41920972547529,-25.969833817498944,-51.58666213456911
38.0,-29.52616334975459,-57.611338969575385,-26.69594050528589,-50.946903622585126
39.0,-41.485479807372016,-82.35015920570093,-36.52731055233266,-70.65569641704927
40.0,-33.40861429952446,-65.89281120764198,-31.512269779804,-60.70049701864848
41.0,-45.410538782427864,-88.80253259747083,-37.74342937800912,-74.36589310955014
42.0,-42.987072703803,-84.79883093777903,-38.9833742281335,-73.19160479931189
43.0,-27.648456483615632,-56.876550931880466,-26.954701054096645,-52.271519207904994
44.0,-52.205601286901114,-103.40436197563773,-42.77243616480388,-84.2280498816602
45.0,-36.26239294218301,-70.97567635025595,-29.9302570997707,-58.98370838274848
46.0,-33.8434228871147,-66.02377040792315,-29.34635336246471,-58.16841185801922
47.0,-46.395194195586946,-91.20584355605797,-37.72659988736484,-74.696997963851
48.0,-42.57933742762261,-83.36614188059238,-36.274574896466035,-71.53315486085745
49.0,-30.020073202900576,-60.03503665494955,-26.98382817491241,-52.775833422295214
50.0,-43.93993504766526,-86.14695281540986,-35.01220536319737,-68.58497209623249
51.0,-36.19156762032507,-70.85800425249028,-31.816589457138498,-60.6952245271323
52.0,-49.36443605619756,-98.01717183675481,-41.33585677602532,-81.58296727159001
53.0,-33.035363482380745,-64.50852984515583,-28.85175435860065,-57.250613746753565
54.0,-40.56816229051583,-79.12117627096661,-32.9991793292025,-64.42771857883162
55.0,-38.41167669326412,-75.33951815741945,-32.9182201276718,-65.22272371964212
56.0,-32.92474496663491,-64.87784429973343,-28.784730938503564,-57.003420243619516
57.0,-29.838136970428657,-58.28840570475131,-27.18246980402534,-51.79289560194201
