n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-33.0015674426125,-61.04988367768712,-26.655679582698117,-42.57706366494974
2.0,-27.351867725043455,-50.7582852939269,-21.566945709009037,-35.48187959936201
3.0,-34.995099794479586,-65.08249136117013,-27.97309260719849,-45.17050170869453
4.0,-33.70234305369252,-62.435843060200924,-25.515596731062693,-44.64701152312041
5.0,-36.97381772092166,-66.94109999005285,-26.458884488225202,-47.53747580637405
6.0,-29.011221121381674,-53.873548969491196,-22.732269957820545,-37.22887811081745
7.0,-38.581216739637725,-70.83186914145735,-28.353901165674102,-49.776632598241406
8.0,-40.66820866353427,-73.47729193724005,-29.345322959599017,-49.549944349753204
9.0,-39.169717053560234,-71.87364317447171,-28.33929024237858,-50.64003509896796
10.0,-33.1725212200314,-61.764555387323036,-26.752152971749958,-43.174809009562196
11.0,-35.34986159520467,-64.70573597020845,-26.129212532387687,-44.380653551541315
12.0,-43.47697255698481,-78.80992247929865,-31.101483430631355,-54.63247548524323
13.0,-27.936663202758666,-50.74633706376083,-22.12869546923586,-36.13005182491135
14.0,-35.233862819428836,-64.56499248605601,-26.562317473120338,-44.79255789170462
15.0,-33.18899171772914,-61.2006325909811,-24.2792848184468,-44.034052759727004
16.0,-30.10752681300697,-55.48392769473672,-23.064105165325593,-39.67444668637894
17.0,-48.260745862420265,-86.41595578030221,-32.79190598160745,-57.11251647532878
18.0,-28.568204622193747,-53.02448122481264,-23.444869278681086,-38.09312783415466
19.0,-29.363813647120242,-53.5523817505692,-22.502210649773595,-37.714986050818695
20.0,-29.878880999499252,-54.60383658258082,-22.710688199532754,-37.804045212842894
21.0,-34.7541375384637,-63.52809923207924,-25.63050253895508,-44.03264567645316
22.0,-32.96092202409896,-60.34994207339639,-24.636547928134163,-41.89631910113043
23.0,-29.215832956733763,-53.78393408326099,-22.33953389940166,-39.03817710132429
24.0,-28.38842707546421,-51.51376267018355,-20.863911309791263,-37.35776026347864
25.0,-43.75268003403578,-79.28272466193151,-31.025362009544672,-55.19672196369588
26.0,-35.01801823112038,-64.11008392387751,-26.058602928763964,-44.36185592596482
27.0,-30.652119359504248,-55.1907694780611,-22.27636010311396,-39.61598039697658
28.0,-29.568989413900987,-55.96663748479759,-23.967490784816206,-39.917308169575094
29.0,-20.849512358897925,-39.97946501641079,-20.357869973587945,-33.291794361932396
30.0,-32.56426382768916,-59.05997785541986,-24.727514781436945,-40.822875194867805
31.0,-27.1547967745121,-51.284016981233876,-22.185438786188058,-37.21340495061396
32.0,-38.20100708674504,-69.90451661164337,-28.793847035634286,-47.84469810791837
33.0,-23.388263132633185,-42.703031324240484,-19.39406141216714,-31.647485734369532
34.0,-32.92496848646336,-60.75486594268047,-24.49971350528535,-42.58407531086689
35.0,-28.631007694943975,-52.38534437938003,-21.89777971895827,-36.83181193112076
