Catchment,AI_hg,EI,w_hg
Defreggental,0.715864032143997,0.30906192033945024,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.7747862411355202,0.5511224759335323,2.224728763103485
Paltental,0.3955404106588898,0.25830745183301107,1.5953171654163272
Pitztal,0.6120539076716562,0.4489423609442862,2.056330648348416
Silbertal,0.39057186173041236,0.27885739448079017,1.715813191337315
