Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6909380796605498,0.6666499184801693
Gailtal,0.0,0.7355226829036992
Feistritz,0.44887752406646775,0.45261183151498674
Paltental,0.7416925481669889,0.7158923776761796
Pitztal,0.5510576390557138,0.5838797408077481
Silbertal,0.7211426055192098,0.7158648215356194
