n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-32.15745191090159,-60.99671576891819,-25.767799358001305,-41.89072017247055
2.0,-25.91314489671593,-48.81483331254589,-20.73757962588641,-34.94385116735742
3.0,-33.33674789184865,-62.700868952270326,-26.62654777838967,-43.540961950162924
4.0,-32.7323273537677,-60.18761262094757,-23.93409454266086,-39.67080781491879
5.0,-35.27136118437021,-62.86525674416069,-24.36119891902691,-41.49692792786267
6.0,-27.8261483402312,-52.541308084634366,-21.89118022384865,-36.68776333107964
7.0,-36.82025392512227,-67.41342161135316,-26.26105932632784,-43.5365047825154
8.0,-38.86961410518749,-72.01354739252609,-27.585440129637,-46.0744078737448
9.0,-37.21353051357491,-67.34362122665584,-26.006072830207096,-43.505538951718016
10.0,-32.31937441031479,-61.04050473680263,-25.66060253506066,-42.157085606526735
11.0,-34.488617377130225,-63.70956732632966,-25.02377729513154,-41.49069446696662
12.0,-40.89109150427595,-73.98429108694124,-28.387180758336093,-46.46149705348599
13.0,-28.6322391455773,-54.2080401704375,-22.390245745864913,-37.078972520092634
14.0,-34.81282251808305,-64.62181658975535,-25.64664203097995,-41.97123478553104
15.0,-31.750985580846375,-57.74098935954571,-22.38222053422834,-38.42809559433864
16.0,-29.76664440157956,-54.963027968872176,-22.217077370353074,-36.914242386194594
17.0,-45.04410248561162,-80.00525569212544,-30.01268458997803,-49.680769997219954
18.0,-26.83032626768725,-50.98956794283115,-22.730707937987006,-37.6809905602241
19.0,-29.52212841016776,-54.97571480531928,-22.28329716711802,-37.03520340480989
20.0,-29.970392810464176,-56.18835537934868,-22.593424814925477,-37.62756044952438
21.0,-33.63096453790041,-62.38794732040853,-24.50964067889814,-41.05801353659619
22.0,-32.36490391498155,-59.88257428965239,-23.707433989992904,-39.39606689823998
23.0,-28.48701003201998,-52.341436504729124,-21.25771127740634,-35.65406313170867
24.0,-27.664555607793822,-49.915972507445126,-19.836020370189956,-34.60540226453982
25.0,-41.33717422363411,-74.30352296845096,-28.277621672465862,-47.12704612000146
26.0,-34.20563140062691,-62.96664864764725,-24.87449099677013,-40.971115345024785
27.0,-29.78841940961346,-53.25658522834718,-21.21269557371754,-36.909999813089584
28.0,-28.43702206222564,-53.878100934178875,-23.33879364493711,-39.05102793829889
29.0,-20.706888021342465,-40.08498606338719,-20.87673289116962,-33.83804185743838
30.0,-31.959747094849966,-60.18063492361536,-24.00723479089642,-40.49707289279628
31.0,-26.17708244722631,-49.639039612926354,-21.517671716860207,-35.98133761363671
32.0,-37.8045443577682,-70.26233372804754,-27.89574649082221,-45.015894969051004
33.0,-23.86528901984813,-45.81049827728525,-19.41971672635171,-32.67137771619292
34.0,-32.10082780325327,-59.09929332565813,-23.34358006275974,-39.0229511988788
35.0,-28.70308205988166,-53.58211557808072,-21.689370410643548,-36.14451289545451
36.0,-33.56553433057685,-62.216205809393884,-24.95453731161963,-42.14300334562205
37.0,-25.726725379514228,-47.05720601404173,-19.09068226656885,-33.08832873364503
38.0,-26.617818159683168,-50.061260518738905,-20.561495481876552,-34.509546679193356
39.0,-37.344858616445514,-69.55716338113498,-27.24432590676438,-45.89562591261136
40.0,-30.968404978408387,-59.09754847575348,-24.46337132871369,-40.457295062596565
41.0,-38.708193775826174,-68.9163947073259,-26.60354426192177,-44.52072746283337
42.0,-38.82278074937439,-72.86390978389035,-29.53931943867044,-47.39989705550321
43.0,-22.866632577266472,-43.989489612952966,-20.223695485838164,-33.65343887509857
44.0,-44.04100198972624,-79.55346092967831,-30.228043890397736,-49.753680918106184
45.0,-32.03589447033942,-58.65441293841106,-22.300845763463155,-39.40151513892403
46.0,-29.83398918529854,-53.521084263596656,-21.04996939431178,-36.49455858011653
47.0,-39.93337033415056,-71.24821890098328,-26.834378127519383,-45.49233403061018
48.0,-36.95574361154206,-65.73191669478284,-25.77148691421838,-43.11193999136363
49.0,-26.463190918812714,-49.89731435125995,-20.118116901944507,-34.75271234649246
50.0,-38.321528500577415,-66.48754765386505,-25.620069675768455,-43.510827505238744
51.0,-32.159804781723274,-59.966977611696464,-23.881546590642525,-39.64734359440247
52.0,-41.400165752246025,-75.05274912310423,-28.754457514332024,-47.020492922699205
53.0,-29.521297480864867,-52.92511845175997,-20.99139696194496,-36.38925041318232
54.0,-35.55506146199164,-61.517164527106765,-24.239719606430103,-41.136300917891376
55.0,-33.763402024107165,-60.67548942226833,-23.844784332887286,-40.77664894636237
56.0,-28.668942961491318,-52.90439598944994,-20.67361998192369,-35.85808709037796
57.0,-26.832038814734965,-50.61144324723374,-20.885093265025652,-34.98909623725298
58.0,-28.336654902205296,-54.15543148044439,-22.356731742962005,-37.54892989951921
59.0,-29.787576534469842,-55.557718217548896,-21.887782568167083,-37.18838112086512
60.0,-33.641340406880666,-60.825726087369844,-23.714017157712888,-40.10637015336357
61.0,-34.97410434183483,-61.54182845533756,-23.90597825166915,-41.61796211760516
62.0,-41.37523678776516,-76.24966017219562,-29.128726802000894,-48.298497519268125
63.0,-33.13459833359634,-58.00356893580451,-23.107149086074497,-39.835794141296226
64.0,-25.109887226460856,-49.09594638663613,-25.285587280504416,-40.70935911159104
65.0,-32.35802442170254,-58.64715553627725,-22.442076683457767,-38.942836805600336
66.0,-32.04717840768084,-57.14152241044157,-22.340977017812392,-38.62992248785287
67.0,-43.61903501839308,-77.01737011591553,-28.454724178362326,-48.934410860974666
68.0,-19.99256111374563,-38.78292991111576,-19.920632345251935,-32.277212880652705
69.0,-24.4204487711246,-46.67142442838883,-19.454244111406126,-33.0091850237648
70.0,-26.39341519428903,-49.956597545538315,-21.859020221316086,-36.6971711551721
71.0,-29.19939972307921,-54.72273136053563,-22.125837311258415,-37.872939558504186
72.0,-36.8634398086338,-69.24184793511539,-28.299841622086255,-46.34811989582543
73.0,-21.359849549137344,-42.11035977975635,-23.22564744483344,-37.44475674849394
74.0,-24.841058759515473,-47.44495051407631,-22.200491691985345,-36.184777000644814
75.0,-33.07642970291323,-58.82964921158037,-23.01164191880119,-39.518331214837275
76.0,-28.751706067075762,-52.06072050139086,-20.9425244925211,-35.88908556450079
77.0,-26.953025962382263,-49.50138876720376,-20.018930303592285,-34.335832574538564
78.0,-26.666635990422385,-50.903778904587654,-22.761753788080355,-37.427904361323684
79.0,-44.448714451174034,-78.13586608745464,-29.02041653812525,-49.17212078150084
80.0,-29.365463608730714,-54.40847701601915,-21.886980781177378,-36.525981912606866
81.0,-27.955711380236373,-52.14359433392888,-20.405760862608414,-34.98948192782972
82.0,-40.150583514491494,-70.97951222942321,-27.189529107910104,-45.53726353958321
83.0,-37.08865679565626,-66.48255843896627,-25.054525337190213,-43.000503220078826
84.0,-30.159213121541416,-54.10197761174819,-21.330032428297542,-36.83202349946389
85.0,-28.177203486221057,-53.02749889534397,-21.03942529886652,-35.90844105571056
86.0,-44.54607215012232,-79.60891636069952,-29.6279474533359,-49.71579933588369
87.0,-32.37973009859682,-61.236960951452346,-27.556236774463517,-44.5813557792529
88.0,-37.646981260457025,-67.15191058300393,-25.800625409070598,-43.749592114445335
89.0,-26.088827920699227,-49.515136479115725,-20.298403035580858,-34.402293944755954
90.0,-26.11571312770686,-49.703480383484056,-24.18031295708765,-38.81740174372804
91.0,-39.78584279347294,-71.95789243440856,-27.803871446291232,-46.21364511846351
92.0,-31.79421718316089,-59.27700373926757,-23.360739957372587,-39.3022584433846
93.0,-37.55720573428048,-67.18926977957199,-25.725856210357907,-43.90474842565459
94.0,-35.151368476066004,-65.43766142536046,-25.348199497126902,-43.45769292519461
95.0,-26.97852216860781,-50.37523810492243,-20.4411475552442,-34.40172898736474
96.0,-23.47971325690578,-45.37095734225771,-22.511530443491093,-36.49992096022763
97.0,-26.134477223050446,-49.72462487682389,-21.005508768976306,-35.26407090761597
98.0,-32.29492058075422,-60.64695802306157,-23.904388257624,-40.69367760921819
99.0,-28.94134965024938,-54.79674979342636,-22.164023019262984,-37.37129964239726
100.0,-42.2246449267271,-74.78655812049675,-28.126794386231683,-47.642404399147324
101.0,-30.306632501263415,-54.4909326389494,-21.54571058169907,-37.24219707021038
102.0,-22.528269959341213,-42.98432602557947,-19.18044861064147,-32.43798460220608
103.0,-34.65499470021437,-61.99120504611618,-23.996745287006927,-40.71165734837555
104.0,-29.410521694479954,-52.13415150908972,-20.994438400893937,-36.81887743396226
105.0,-40.26273736444023,-71.63811876796825,-26.882028920985597,-45.80628500460149
106.0,-33.877598192626195,-62.22272935722255,-24.624981816964848,-40.66339916192685
107.0,-33.04640902229584,-60.49230378117028,-23.523595320191305,-39.91401356644931
108.0,-42.93557965685296,-76.52970304139237,-28.63029070847141,-48.34369542928724
109.0,-41.316589326963296,-72.76460989459609,-27.494083994353314,-47.48962656964407
110.0,-30.208699776338364,-55.524307526287274,-22.14788681880892,-37.13942246479608
111.0,-27.428092493314143,-51.51787424089635,-20.957315521393653,-35.12674131500091
112.0,-34.83134793515869,-62.83392342309746,-24.65012289599397,-41.37919154660507
113.0,-30.18801344545092,-57.609920076011974,-24.095216473935828,-39.80332338139513
114.0,-31.01238661130331,-55.32886906912402,-22.120160242677414,-38.28829438470463
115.0,-28.559973129764124,-53.54422150742401,-21.313077455038854,-36.207189019959316
116.0,-35.53115278999378,-62.611669091451795,-24.1497435003219,-42.06453621335305
117.0,-29.31611559050368,-52.46557638586581,-21.402810643827813,-36.547487357034726
118.0,-26.918491085832247,-49.10273356525873,-20.091551174542737,-34.29697502320797
119.0,-26.448183190801565,-49.10473030476837,-18.91382501691872,-34.357935985711
120.0,-24.44831506141324,-46.52306148934284,-19.30672617395371,-33.52573268728073
121.0,-29.272430017112107,-55.16412003205364,-24.017387034426186,-39.847027529798126
122.0,-31.427566147532758,-57.793144109862496,-22.03681853391231,-39.08410739372507
123.0,-31.690911764397992,-57.86953567670025,-22.32652231616293,-38.62942187136396
124.0,-40.56733003646935,-73.73474450125839,-28.32015213554527,-46.09778242505094
125.0,-33.291489884806936,-62.93610435446597,-28.072963914553878,-45.64882164376134
126.0,-33.7235682934063,-63.082968321198905,-25.17598111959466,-42.161874187851495
127.0,-44.359392958784866,-77.5217481112129,-28.830188739749786,-49.03452820961536
128.0,-42.075920198501535,-73.61029112332213,-27.88421851324761,-46.661658208929744
