n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-43.67471240364509,-74.69032106577468,-30.902216446046392,-50.193712292742205
2.0,-35.65101292627445,-60.43641968641951,-25.453364090109964,-41.43323337663813
3.0,-46.09217413615302,-79.36433099481152,-32.704122322454374,-53.49013879694064
4.0,-40.4333308335905,-68.05744917815917,-28.759349937522146,-46.45690837383134
5.0,-43.10676751135756,-72.95756995079039,-30.079167597224433,-49.12061702403937
6.0,-37.9855037666036,-64.43525865962675,-26.88109565116452,-43.64179542384497
7.0,-46.58826569415609,-79.46496330332917,-32.722997898673285,-53.3099181575073
8.0,-50.74180981003914,-87.46425994836845,-35.77097210810387,-59.06347161037187
9.0,-46.821919665357456,-79.90889430522935,-32.76104708354123,-53.58826529687855
10.0,-43.78039460593662,-74.95867543265273,-31.512175004319566,-51.41895224318582
11.0,-43.778279993105684,-74.330751067741,-30.7827897348404,-50.001368115419965
12.0,-51.70790720184372,-88.58819617552527,-35.556822972658146,-58.04231324598569
13.0,-36.27342402347607,-60.952805191879065,-26.032623272580423,-42.069584922242704
14.0,-44.05852045972602,-74.8844497443409,-31.168985022561372,-50.539309760052674
15.0,-39.187451365738546,-66.16344617899696,-28.11356111411228,-46.22599925794745
16.0,-36.53875684923868,-61.20229853143101,-26.323273432936997,-42.542199924598506
17.0,-55.378093776455145,-94.24344080685026,-37.82596438103114,-61.723024766384846
18.0,-37.89480265390719,-64.50979908693898,-26.943789385063546,-43.58941415426606
19.0,-36.88963973048741,-61.893340574564526,-26.25090592534897,-42.45683824424722
20.0,-37.84683365684681,-63.60187072487206,-26.929610619153948,-43.541810054078695
21.0,-42.962331914078774,-73.03286564086122,-30.440177665812687,-49.676780660909245
22.0,-40.76447292265319,-68.76960750218987,-28.58161605213853,-46.18515905692827
23.0,-34.48839913380875,-57.52461129201633,-25.225908355883142,-41.00549559149427
24.0,-32.71289493481491,-54.37342207080335,-24.359257006878657,-40.29649212695628
25.0,-51.97189355724717,-89.27726440372649,-36.121361839514265,-59.28459814019894
26.0,-43.1349879254459,-73.03291336557439,-30.029932439982133,-48.52576638299621
27.0,-34.47455797509448,-57.392632258175894,-25.58453578828937,-42.10490078739654
28.0,-39.74907454506895,-68.15764288080764,-28.659928932420822,-46.96550123442339
29.0,-29.820191063210764,-51.150108671654465,-22.658655810262236,-37.30027967558594
30.0,-42.22068120579449,-72.01233511003133,-30.208962538243913,-49.54005817366596
31.0,-37.30276267307362,-63.71810860047461,-26.489787235491246,-43.40373560664841
32.0,-48.41796529054888,-82.974611519934,-34.11047179192671,-55.69976310989772
33.0,-31.04551107190777,-52.13033520873239,-23.134235040236383,-38.169383036970856
34.0,-40.16411728971102,-67.75698760404882,-28.605923998652553,-46.43816216694058
35.0,-35.77206847116152,-59.92612672951746,-25.725948094487116,-41.729895931214756
36.0,-45.475021595527906,-77.84295809029848,-32.0422117664238,-52.59797603831412
37.0,-30.222907405340713,-49.913039790358454,-22.917470828624417,-37.851799399228916
38.0,-33.09292962561052,-55.466499169497816,-24.290810003761365,-39.850188354264304
39.0,-49.47190901053953,-85.20964071255042,-35.07581373854281,-57.808197543278084
40.0,-40.25037583821256,-68.20566999947424,-29.079202785649926,-47.1237703966176
41.0,-47.35237207866489,-79.75753715702294,-32.35560866271685,-52.254773663542196
42.0,-50.7777563974127,-87.42668898611026,-35.84844691550907,-58.76074081081361
43.0,-32.807047693319845,-55.92597379893652,-24.18510266379547,-39.39503344570037
44.0,-55.334508605787434,-94.9440815174543,-38.18449537076397,-62.54377340288873
45.0,-39.68986216991223,-66.82053589431118,-28.57946283693695,-46.8882330244865
46.0,-35.97595908801195,-60.336753190755644,-26.094424324699112,-43.00137726972612
47.0,-49.113910222999195,-83.77473335443933,-33.93843328677096,-55.48444702675354
48.0,-44.41600005144511,-74.35022762028558,-30.870424478671765,-49.77345177690488
49.0,-35.38313914236924,-59.808295893782855,-25.379949947485983,-41.96915768468365
50.0,-43.63476180621799,-72.86550033463126,-30.55622084444799,-49.50180493034284
51.0,-40.73350264198241,-68.81525225146984,-28.711070355252133,-46.52290816784091
52.0,-52.60915392071951,-90.44961367156787,-36.33955480580205,-59.50071059795794
53.0,-34.96411892158545,-58.43445255940854,-25.705558974561892,-42.36933547606976
54.0,-40.411022070988025,-66.91323309498392,-28.39544327611899,-45.93921879735358
55.0,-40.30285000655292,-67.38096066280156,-28.7721316495118,-46.5124837575682
56.0,-35.46250727898591,-59.66855079689428,-25.805554757169062,-42.79312680414415
57.0,-33.39531835740736,-56.0230367504394,-24.562380716976385,-40.16009155691692
58.0,-37.38409663945464,-63.29493371927427,-27.158947861155344,-44.177788033678695
59.0,-38.210253444820154,-64.55683612345416,-27.47734428119711,-45.080201899408095
60.0,-41.727804505318964,-70.70039308566072,-29.552180886519057,-48.32546499350154
61.0,-40.69376378442735,-68.08574810536088,-28.463505636621573,-46.41055155925284
62.0,-53.70422344485414,-93.18552965300984,-37.68994108443946,-62.64977692305837
63.0,-37.927257775949045,-62.69779974575043,-27.002334312871803,-43.907190059430235
64.0,-36.254143935593454,-62.33809035256489,-26.728176069570146,-43.0288266218501
65.0,-40.01658773810138,-67.59716977424026,-28.434045453096143,-46.82512756763143
66.0,-38.17478574170227,-64.08650921961748,-27.181520820018182,-44.46951243370652
67.0,-51.835440868533425,-88.28471720428877,-35.93476174461986,-59.36558553066712
68.0,-28.302987790079136,-48.44794061291421,-21.863942424041333,-36.008453380592385
69.0,-32.26377552277051,-54.27502085130824,-23.75155165580055,-39.09284553052578
70.0,-36.92009917058501,-62.89359032016891,-26.647909744325258,-43.27916459221966
71.0,-39.91531897044358,-67.95719943291121,-28.58297126940679,-47.050066310398854
72.0,-50.07682356291596,-86.37420608201576,-35.55566026257108,-58.59873994963159
73.0,-31.11459709549096,-53.29970184221436,-24.007695354845485,-39.34327411179714
74.0,-35.701116270720334,-61.30419188096975,-25.95480560677574,-42.328431280651934
75.0,-39.73771692388255,-66.74211595188001,-27.944299074259,-45.522867979422664
76.0,-34.306166505123755,-57.08643868321929,-25.171378819007508,-41.139417431104974
77.0,-32.00516439901647,-53.100815644709506,-23.764536276626874,-39.062169625525385
78.0,-37.739851349856345,-64.15280895953154,-27.092789219428642,-43.81432157549712
79.0,-52.86296746840202,-89.84459027923339,-36.36410447383022,-59.298058593178155
80.0,-36.554948703449625,-61.22338560094883,-26.15451853774468,-42.385107684762104
81.0,-35.815154237495875,-60.275992921700976,-25.81745919832966,-42.65970700056539
82.0,-48.5452934174462,-81.85453199613937,-33.165285453871874,-53.69715555863985
83.0,-45.764574822882906,-78.15439139796584,-32.09294096967101,-52.983194721616954
84.0,-36.25701832071,-60.82894033819432,-26.34654252869914,-43.39130177930067
85.0,-36.30303641522363,-61.23398211133854,-26.352905911804196,-43.33519341701935
86.0,-55.12301954840668,-94.21327786004792,-37.95162577361987,-62.11421400583995
87.0,-46.05405781247815,-79.54792054208089,-32.888915889201186,-53.42228352657797
88.0,-46.01525256095451,-77.93848549925349,-31.793770449791538,-51.58559321375483
89.0,-34.283169146870705,-57.64265091143423,-24.808528133641314,-40.5972269043948
90.0,-38.96869353226082,-66.73178228301704,-27.95857691061398,-44.909957635793134
91.0,-50.46594511557055,-86.69796458072916,-35.21521147753868,-57.782332819038764
92.0,-41.20312650057311,-69.82188223766468,-29.287139617018084,-47.96847715422621
93.0,-45.58061907576328,-76.94483183048274,-31.692508786011338,-51.44936610668691
94.0,-46.45879598552145,-79.36759152962418,-32.656582931150574,-53.809518980895
95.0,-33.47905098569088,-55.98595806828773,-24.552519983005638,-40.27942745388556
96.0,-33.84768673047231,-58.42380997249144,-25.270685923849452,-41.143540552381374
97.0,-35.52386722526966,-60.27255262801705,-25.78119349718407,-41.94728130510845
98.0,-42.47865785966954,-72.43984365309821,-30.31631337175412,-49.85193828820011
99.0,-36.96238455410863,-62.40550539516593,-26.923133829510164,-43.80253044432243
100.0,-51.106094382871994,-87.04302968516441,-35.28869644411535,-57.84466419430062
101.0,-36.091704288650924,-60.530241973221045,-26.366766913567986,-43.34539293160269
102.0,-31.568050065801305,-53.52832969742574,-23.37875783873024,-38.36276776251831
103.0,-42.659468971168565,-71.94420017549265,-29.78207988417071,-48.3707118555844
104.0,-33.19145967642597,-54.74039454630859,-24.663563419336196,-40.564027990019696
105.0,-49.33366826881995,-84.5056039416987,-34.36883245190837,-56.6701359055599
106.0,-42.53997528642593,-71.86223999381383,-29.63387744033159,-47.83585808214828
107.0,-41.48208189400686,-70.42838908565265,-29.478000443345,-48.36063841840467
108.0,-52.90100993787522,-90.94433935264297,-36.663894585405885,-60.369462994251
109.0,-48.965627846897725,-82.9552219816515,-34.17262510694273,-56.30217641082179
110.0,-37.33108859653784,-62.5980806745125,-26.89583700970001,-43.59593528454734
111.0,-33.72996940484311,-56.53504938389318,-24.894333850775077,-40.73567213663128
112.0,-42.511502236614504,-71.3509417404724,-29.64018212238034,-47.80555348687181
113.0,-40.094502996434116,-68.03973444212633,-28.85911472699057,-46.85661740352558
114.0,-35.66347280344756,-58.936841421919645,-26.12424548200515,-42.64868942277542
115.0,-36.837846997773596,-61.945939069854035,-26.29166979819423,-42.874816927763995
116.0,-42.024962955763606,-70.82516886226338,-29.66013071737912,-48.59414304369747
117.0,-33.53593872135713,-55.298123811378005,-24.92466043269758,-40.59170534850899
118.0,-31.292226367360144,-51.78028242214468,-23.562127855274053,-38.60981125239756
119.0,-33.39719013625868,-55.61554193806365,-24.78914939818805,-40.82635109785204
120.0,-33.89859672139211,-57.367760624494665,-24.88301046635589,-41.39556992010318
121.0,-41.14132578517284,-70.43150420905809,-29.11145918032719,-47.25687392171732
122.0,-39.92698112024116,-67.43625822636598,-28.90799089610665,-47.64929558520814
123.0,-39.23948859319507,-66.29246958738639,-28.258349905070357,-46.52547695499531
124.0,-51.478790165952454,-88.22727897931802,-35.46309621968512,-57.98216580159908
125.0,-47.58243529156397,-82.52721264391356,-33.955118430945504,-55.43162106651597
126.0,-44.306463791522816,-75.65317440635923,-31.6613190959997,-51.87056856535995
127.0,-51.955389912049235,-88.33825175119614,-35.82849666612957,-58.860320929308614
128.0,-49.79854183212719,-84.15950714245602,-34.01801807793876,-55.06486129970918
129.0,-34.955029802709454,-58.53928605233052,-25.423346866950965,-42.038153101352485
130.0,-33.66417545174011,-57.60908331497992,-24.514648595817302,-40.79194115527801
131.0,-46.91276885477194,-80.03200053606366,-32.852337940251196,-54.20767169638994
132.0,-45.38270628426973,-76.58568843177386,-31.72225750942971,-51.98614468778559
133.0,-38.63280888450447,-66.33676213795307,-27.93245282071255,-45.32113683289593
134.0,-41.43482928716006,-70.01673414265474,-29.206859811940593,-47.27868425541752
135.0,-34.04063271120452,-57.71007049631766,-24.817419911721473,-41.01242426364048
136.0,-44.28826101802617,-76.40221823285533,-31.403027854354967,-51.070728432033405
137.0,-33.38101702589168,-56.78555856973179,-24.232002906593305,-39.78540784318136
138.0,-44.04168546643404,-73.93446811609547,-30.62261672603037,-49.927321413005856
139.0,-40.82194321132317,-69.26345125567097,-28.80821684388117,-47.39350397421708
140.0,-49.168989478069804,-82.94336381205122,-33.7688354253713,-54.91579453832217
141.0,-51.87490438514235,-89.06167125552432,-36.78555323945763,-61.340265693591775
142.0,-38.54907244738255,-65.214998128411,-28.066959954144302,-46.17066491150147
143.0,-48.347176710931805,-83.45273771702183,-34.410728241698834,-56.60978732545816
144.0,-35.71400504347373,-60.81212940545522,-25.827888333212687,-41.36992872736571
145.0,-29.92750939738479,-50.29148638635687,-22.428171634606148,-37.09235221432236
146.0,-45.67995374672559,-79.17798240814307,-32.829386321344785,-53.111747997496025
147.0,-54.42400820065932,-92.90192125772148,-37.41686540426973,-61.18806180334015
148.0,-38.98499213869336,-64.89629640261022,-27.771807106656908,-44.93774388781381
149.0,-38.93056155185637,-66.4311467815966,-28.069223450293485,-45.40621572763439
150.0,-33.07639221709051,-56.64603157209179,-24.412719192876395,-39.86720754539217
151.0,-36.18223036849148,-60.87775216446407,-26.137125098228537,-43.21980470447902
152.0,-34.97538932070958,-59.38923709523577,-25.46185018850478,-41.376454529602455
153.0,-46.166602243268386,-78.84526584607447,-32.72052737686653,-53.351511488617106
154.0,-51.55164061105645,-88.33114991035208,-35.50146495016627,-58.02126657498805
155.0,-31.547829302009074,-52.56766493206889,-23.575097049789488,-38.93245509043304
156.0,-53.92608326479396,-91.69377418294172,-37.13572270886153,-60.46498233859349
157.0,-54.529379854980554,-92.60606881320399,-37.34979849752028,-60.736943319835376
158.0,-47.01594464814091,-80.44145039431936,-33.01682664367199,-54.26039787984265
159.0,-47.903273310538516,-83.15493210964783,-34.27115596063935,-56.44421500259246
160.0,-39.36119364695816,-66.32461950034414,-28.269856903906135,-46.419875415321904
161.0,-33.140434422771996,-55.01179654500943,-24.783939559389818,-40.85940364206745
162.0,-39.76845521583589,-66.93895654289017,-28.4248807055886,-46.70501684069826
163.0,-33.97604256659786,-56.76539229065079,-25.068643169370425,-40.91261904691429
