n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-34.8605661278696,-64.65572171318175,-27.952346956633775,-44.07352202208061
2.0,-28.848440653478054,-53.694077771719684,-22.61546433809545,-36.296325415746274
3.0,-37.15300234066208,-69.22274834241978,-28.959033037769842,-45.833574355310475
4.0,-36.1010275131348,-66.7049635505036,-26.129225661158454,-43.62341876057152
5.0,-39.42159821377254,-71.1442234183519,-26.729790793542875,-46.46799115916268
6.0,-30.80502171305627,-57.29304949688277,-23.849890560696966,-37.97234834377032
7.0,-41.287782513686885,-75.16899268542643,-29.12985894063773,-48.68270733487732
8.0,-43.198129614128085,-78.19507586170397,-29.693601807400697,-47.82657653183611
9.0,-42.022450424684834,-76.59884073031441,-29.10040685871475,-49.83414062763866
10.0,-35.64711425248776,-66.64954247730009,-28.097805347180426,-44.324038655037896
11.0,-38.11800489659003,-69.60484548204553,-27.13292478270263,-44.260247227116054
12.0,-46.086994759315566,-83.4105826990609,-31.725367100129453,-53.62004021446832
13.0,-29.93784247387893,-53.851869808814854,-23.31536573606487,-36.53680333169851
14.0,-38.067163558500425,-69.85601743240834,-27.83683279754995,-45.15309677259137
15.0,-35.57889766242994,-64.40015108905021,-24.393128725597283,-42.332583359368485
16.0,-32.60602972629542,-60.419182572730506,-23.82146010134054,-39.49475829206415
17.0,-50.98558921315003,-91.02547573302088,-33.253588520501395,-56.40875533806725
18.0,-29.748822499921594,-55.95702069369705,-24.778321467426636,-39.89365455203962
19.0,-31.788105102918184,-58.24435521937401,-23.3853192514252,-37.52879316332998
20.0,-32.13007048828792,-58.55475886159158,-23.610522568583008,-37.36529605592736
21.0,-36.91939259465228,-66.73534767388608,-26.354885104143264,-42.77827877924022
22.0,-35.58526040133177,-65.38049061201887,-25.531590055648746,-41.61180128633114
23.0,-31.060049670620906,-56.8585171217245,-22.514209133582987,-37.48400966561621
24.0,-30.246780838681033,-54.71793383867447,-20.98770175150781,-36.56868732252356
25.0,-46.563580064265324,-83.93108934814185,-31.650064432873023,-54.36265037015603
26.0,-37.842437407358204,-69.56618967206032,-27.103114186934928,-44.38479420243151
27.0,-32.511824263795745,-58.38807208251586,-22.38299702855543,-38.7840715567627
28.0,-31.515127989419256,-59.61521765438904,-24.6105816433781,-39.84181868406087
29.0,-23.03208422080988,-44.14227309804177,-22.232217679590903,-35.233535258039055
30.0,-34.92442970223703,-64.50933678542285,-25.88258380717792,-40.85866038705045
31.0,-28.75382749882904,-53.51300214585072,-22.639249452589972,-36.29652000485189
32.0,-41.32256997529696,-75.51498475588663,-30.290263816285474,-48.71109348398295
33.0,-25.170052479673593,-46.424345488330204,-20.382931972892226,-32.05741098237363
34.0,-35.633192998653925,-65.58617443960263,-25.38874115195479,-42.41346496149983
35.0,-30.933349499316947,-56.68351551728654,-22.72931657872415,-36.50669728591414
36.0,-38.14710372106454,-71.13227769266734,-27.326802407786946,-43.918058149243976
37.0,-27.759896535142136,-50.132362317792015,-19.657738319627533,-33.40382728630667
38.0,-28.306026146209447,-51.505101587971616,-21.036582656709147,-33.3516130719008
39.0,-41.78769983727337,-77.62601941042249,-29.662344590706113,-47.55494391997294
40.0,-32.7664179235309,-60.214871521512336,-25.976030838692076,-40.68530303318633
41.0,-43.50112114793434,-77.3652824350385,-29.27017319768149,-49.51521271517369
42.0,-41.56003592123274,-75.96113022520916,-31.637106498007498,-49.55465282146676
43.0,-25.378317746372545,-48.33381472056132,-21.71404500505453,-35.18626861159893
44.0,-49.87107725192932,-89.82622453241507,-33.751714060231464,-57.339383856291185
45.0,-35.867060742475495,-65.1835861722506,-24.2107978328038,-42.35422340945039
46.0,-33.07721062178153,-59.4824066501091,-22.708827231121454,-39.55169184401868
47.0,-44.918368231766266,-80.82814144504027,-29.924972011647778,-51.7932532856773
48.0,-40.86270950928028,-72.62798189131048,-28.02699226182241,-47.2273770502624
49.0,-29.3812349143124,-54.55987674479015,-21.31688405843849,-33.989464225884504
50.0,-42.124360082544825,-74.65158063902328,-27.70493439417728,-48.18108178419807
51.0,-34.86318424835759,-63.70515973081754,-25.221898732966057,-40.2505746984041
52.0,-46.76763739910005,-84.81183291938856,-32.210063526526895,-54.450039140641955
53.0,-32.4947862481913,-58.57311268181731,-22.3573747667797,-38.91232747037354
54.0,-39.05008448182618,-68.9840495228591,-25.83897019238376,-44.444730026920354
55.0,-37.17907236533415,-66.60113683820288,-25.651263707501528,-43.83792078467998
56.0,-31.838898225003966,-57.47115579353541,-22.17496569096635,-37.93693899793445
57.0,-28.46203650904595,-51.663441737954074,-21.38190990581665,-33.728625786992595
58.0,-30.591537608848668,-56.82313743151675,-23.826673631559753,-37.36281070385437
59.0,-32.663305860586696,-58.96770724575664,-23.15551225668699,-37.625504012942734
60.0,-37.836511511055,-69.01921821180126,-26.21361339866765,-45.476997941132254
61.0,-38.204202828256044,-67.98051490474461,-25.361818336255123,-43.86817012823555
62.0,-46.63629315028522,-84.25705878027628,-31.546858303224976,-52.194655086736105
63.0,-36.07533128055769,-63.62136656065253,-24.117484591503775,-41.09365258599766
64.0,-27.81350495714993,-52.92443651727335,-26.69249161960486,-41.52750916993583
65.0,-36.512656067468875,-65.81619047638347,-24.62476003011201,-43.035760058458536
66.0,-35.401260136946505,-63.794876600312904,-24.11322035336861,-41.78179213871579
