n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-23.89712731574559,-44.3468321881051,-24.36608431864241,-35.636995195788785
2.0,-19.70061004048024,-36.519518717378034,-19.093885846519658,-28.185533112048994
3.0,-25.465156432187808,-47.014788343043215,-25.287865864182955,-37.06747043689968
4.0,-25.036869944190016,-45.29748046828231,-20.829334986410437,-31.30325272315654
5.0,-29.026524641195778,-52.45596027272482,-20.91529607338958,-31.823492841714906
6.0,-20.916208963830385,-38.75226028055098,-20.381997810847498,-30.051498331592818
7.0,-28.837766807802808,-51.6930066973867,-22.867670067576217,-34.00088927203537
8.0,-30.661576895830898,-55.582735847250134,-24.320948312080645,-36.567128791597526
9.0,-29.7757634544606,-53.15779510216797,-22.383926322439926,-33.34742443171074
10.0,-24.09773606857859,-44.635775006564586,-23.902196717632133,-34.88359269099847
11.0,-26.402200479756623,-47.37263733326857,-21.954869725857865,-32.5978422636927
12.0,-33.24713951736159,-59.748552652276885,-25.043769246441528,-37.12278490332798
13.0,-20.412033340435308,-37.32351607784146,-20.0164185206773,-29.628886648592683
14.0,-26.215221359611803,-47.3103934451302,-22.70861842645162,-33.765545819402924
15.0,-24.912715395358514,-44.650110747154535,-19.245695765591606,-29.97450449135433
16.0,-22.192023278618233,-40.112627392295416,-19.323002685328785,-29.083636664185875
17.0,-37.540378957855296,-67.71376378608048,-26.42888854390288,-39.209359478022165
18.0,-20.440770015635383,-38.23895917796639,-21.660618848226854,-31.878326384971217
19.0,-21.56965600200358,-39.156950994873284,-19.475261683635548,-28.890622356703133
20.0,-21.762748779262957,-39.45437837865394,-19.780449768330456,-29.27867587995825
21.0,-25.286874713236465,-45.44401211569679,-21.20672102418331,-31.44919984835452
22.0,-24.464149890414788,-44.04371687150186,-20.847955623590263,-31.26155444137401
23.0,-21.522787566528553,-38.76105076837589,-18.440114055291236,-28.25004134071773
24.0,-21.926893796885437,-39.53944517335766,-16.74554824486842,-26.42897289880089
25.0,-33.81340087429798,-60.639622849624644,-24.46805928273156,-36.07410975341122
26.0,-26.196945171174978,-46.94537840251485,-21.947680164199873,-32.732113518900434
27.0,-24.26250064551361,-44.081549778402376,-18.214672244082887,-29.174520004578014
28.0,-22.06517073656348,-41.23975551395344,-21.853245749483108,-32.70599804060022
29.0,-15.019094281391126,-29.366227018698204,-21.006222875919836,-31.279279792560352
30.0,-23.921822985353884,-44.00095471197012,-21.57334343600931,-31.915404953815035
31.0,-20.75637996912622,-38.67229035547382,-20.707399078744267,-31.6654095163899
32.0,-28.47383790039086,-51.11900429213137,-25.03936116210379,-37.019210872794346
33.0,-16.908545681338378,-31.712930810183497,-17.584982779586863,-25.974274756757286
34.0,-24.41559451548646,-43.89948238402222,-20.405223096325717,-30.633158930443386
35.0,-21.04859884938889,-38.18020191295959,-19.038341527201293,-28.557798055034937
36.0,-26.390337099490353,-48.20670365321453,-22.76570185360811,-33.99140402889013
37.0,-19.918018466978907,-35.789671577530896,-16.429488294356787,-25.611084893300863
38.0,-18.92940911323753,-34.544537520425166,-17.943387461669612,-26.619661686510867
39.0,-29.176039066401028,-53.10783923229444,-24.416970564933063,-36.44240903895507
40.0,-22.237929562009626,-40.93162451591661,-22.19315746183797,-32.61081253606193
41.0,-32.34363280578104,-58.434838066519575,-23.579651694241733,-35.328574323358936
42.0,-28.770706743459293,-52.016352739022324,-27.376714814574445,-40.25855979351608
43.0,-17.533568376339343,-33.16759993208236,-19.573614141288193,-29.565438833182235
44.0,-36.44245863478723,-65.47180953535008,-26.53737744081444,-39.10155512401667
