Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7091783700617997,0.6911029270836855,1.8533220992353,1.9017947892095246
Gailtal,0.0,0.7165198469565925,2.7982658241901808,0.0
Feistritz,0.4316284610731824,0.42441695579089966,1.1055807102743813,1.1243662489371242
Paltental,0.685865466121947,0.6788838853348822,2.407835568121167,2.43259753243339
Pitztal,0.5701201738170918,0.5844515301568587,1.5957798398553145,1.5566496667875072
Silbertal,0.7230026507192049,0.7139740411652602,3.244791268212077,3.2858235071390314
