Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6992546040448,0.6614088945571728
Gailtal,0.0,0.7334859329575281
Feistritz,0.42800010280222867,0.42717881491409093
Paltental,0.7400769668852514,0.7123587111468888
Pitztal,0.5353516712369975,0.5610547517027442
Silbertal,0.7408671029403564,0.7284710952535549
