0.717,0.501,1.454,0.735,0.606,2.726,0.987,2.627,0.6,0.127,0.0203,1.747,0.4066,0.405,0.489,1.29,85.98325799313587,16.48586781780141,1.6495132058928115,-0.743
0.717,0.501,1.454,0.735,0.606,2.726,0.987,2.627,0.6,0.127,0.0203,1.747,0.4066,0.405,0.489,1.51,61.123257993135866,25.05586781780141,2.3095132058928116,-0.743
1.547,1.188,1.414,0.182,0.718,2.463,0.418,0.237,0.259,0.05,0.0141,4.635,0.6919,0.591,0.39,1.04,67.36325799313587,17.26586781780141,1.7195132058928115,0.712
1.547,1.188,1.414,0.182,0.718,2.463,0.418,0.237,0.259,0.05,0.0141,4.635,0.6919,0.591,0.39,1.32,63.953257993135864,22.05586781780141,2.2995132058928114,0.712
1.547,1.188,1.414,0.182,0.718,2.463,0.418,0.237,0.259,0.05,0.0141,4.635,0.6919,0.591,0.39,1.78,74.03325799313586,24.48586781780141,1.6495132058928115,0.712
1.547,1.188,1.414,0.182,0.718,2.463,0.418,0.237,0.259,0.05,0.0141,4.635,0.6919,0.591,0.39,1.71,65.85325799313587,21.19586781780141,1.5095132058928116,0.712
1.547,1.188,1.414,0.182,0.718,2.463,0.418,0.237,0.259,0.05,0.0141,4.635,0.6919,0.591,0.39,0.29,62.803257993135865,23.00586781780141,2.0195132058928116,0.712
1.547,1.188,1.414,0.182,0.718,2.463,0.418,0.237,0.259,0.05,0.0141,4.635,0.6919,0.591,0.39,1.82,77.20325799313586,16.88586781780141,2.0595132058928116,0.712
1.547,1.188,1.414,0.182,0.718,2.463,0.418,0.237,0.259,0.05,0.0141,4.635,0.6919,0.591,0.39,1.75,73.99325799313587,23.93586781780141,1.7895132058928116,0.712
1.547,1.188,1.414,0.182,0.718,2.463,0.418,0.237,0.259,0.05,0.0141,4.635,0.6919,0.591,0.39,1.08,77.21325799313587,18.67586781780141,1.9095132058928115,0.712
1.547,1.188,1.414,0.182,0.718,2.463,0.418,0.237,0.259,0.05,0.0141,4.635,0.6919,0.591,0.39,1.69,56.15325799313587,24.665867817801413,1.7195132058928115,0.712
1.547,1.188,1.414,0.182,0.718,2.463,0.418,0.237,0.259,0.05,0.0141,4.635,0.6919,0.591,0.39,0.75,77.53325799313586,24.57586781780141,1.5895132058928116,0.712
0.177,0.617,1.806,1.047,0.474,2.018,1.772,1.943,2.174,0.183,0.0028,2.298,0.1053,0.461,0.108,1.33,75.52325799313587,22.81586781780141,1.6095132058928114,0.945
0.177,0.617,1.806,1.047,0.474,2.018,1.772,1.943,2.174,0.183,0.0028,2.298,0.1053,0.461,0.108,0.04,58.53325799313587,24.69586781780141,2.2195132058928113,0.945
0.177,0.617,1.806,1.047,0.474,2.018,1.772,1.943,2.174,0.183,0.0028,2.298,0.1053,0.461,0.108,0.24,63.68325799313587,18.49586781780141,1.9395132058928115,0.945
0.177,0.617,1.806,1.047,0.474,2.018,1.772,1.943,2.174,0.183,0.0028,2.298,0.1053,0.461,0.108,1.43,64.83325799313587,19.39586781780141,2.1295132058928115,0.945
0.177,0.617,1.806,1.047,0.474,2.018,1.772,1.943,2.174,0.183,0.0028,2.298,0.1053,0.461,0.108,1.74,85.74325799313587,23.22586781780141,1.8695132058928117,0.945
0.177,0.617,1.806,1.047,0.474,2.018,1.772,1.943,2.174,0.183,0.0028,2.298,0.1053,0.461,0.108,1.06,68.63325799313587,23.38586781780141,2.1695132058928115,0.945
0.177,0.617,1.806,1.047,0.474,2.018,1.772,1.943,2.174,0.183,0.0028,2.298,0.1053,0.461,0.108,1.3,73.95325799313586,24.28586781780141,1.6495132058928115,0.945
0.177,0.617,1.806,1.047,0.474,2.018,1.772,1.943,2.174,0.183,0.0028,2.298,0.1053,0.461,0.108,0.74,70.54325799313587,19.02586781780141,1.6295132058928115,0.945
0.177,0.617,1.806,1.047,0.474,2.018,1.772,1.943,2.174,0.183,0.0028,2.298,0.1053,0.461,0.108,0.12,56.163257993135865,21.82586781780141,1.5395132058928116,0.945
0.177,0.617,1.806,1.047,0.474,2.018,1.772,1.943,2.174,0.183,0.0028,2.298,0.1053,0.461,0.108,0.55,72.15325799313587,20.85586781780141,2.2995132058928114,0.945
1.188,1.757,0.244,0.811,0.714,1.006,0.857,0.7020000000000001,0.764,0.138,0.0102,2.851,0.3539,0.346,0.225,0.88,81.29325799313587,22.84586781780141,2.1295132058928115,1.946
1.188,1.757,0.244,0.811,0.714,1.006,0.857,0.7020000000000001,0.764,0.138,0.0102,2.851,0.3539,0.346,0.225,1.62,80.63325799313587,22.03586781780141,1.9495132058928115,1.946
1.188,1.757,0.244,0.811,0.714,1.006,0.857,0.7020000000000001,0.764,0.138,0.0102,2.851,0.3539,0.346,0.225,0.79,76.31325799313586,23.31586781780141,2.0995132058928117,1.946
1.188,1.757,0.244,0.811,0.714,1.006,0.857,0.7020000000000001,0.764,0.138,0.0102,2.851,0.3539,0.346,0.225,1.23,84.10325799313587,16.69586781780141,1.8095132058928116,1.946
1.188,1.757,0.244,0.811,0.714,1.006,0.857,0.7020000000000001,0.764,0.138,0.0102,2.851,0.3539,0.346,0.225,1.29,57.42325799313587,17.49586781780141,2.2095132058928115,1.946
1.188,1.757,0.244,0.811,0.714,1.006,0.857,0.7020000000000001,0.764,0.138,0.0102,2.851,0.3539,0.346,0.225,1.28,56.263257993135866,19.42586781780141,1.7095132058928115,1.946
1.188,1.757,0.244,0.811,0.714,1.006,0.857,0.7020000000000001,0.764,0.138,0.0102,2.851,0.3539,0.346,0.225,1.1300000000000001,74.76325799313587,19.59586781780141,1.9095132058928115,1.946
1.188,1.757,0.244,0.811,0.714,1.006,0.857,0.7020000000000001,0.764,0.138,0.0102,2.851,0.3539,0.346,0.225,0.02,78.57325799313587,19.30586781780141,1.7795132058928116,1.946
1.188,1.757,0.244,0.811,0.714,1.006,0.857,0.7020000000000001,0.764,0.138,0.0102,2.851,0.3539,0.346,0.225,1.06,81.32325799313587,18.91586781780141,1.5395132058928116,1.946
1.188,1.757,0.244,0.811,0.714,1.006,0.857,0.7020000000000001,0.764,0.138,0.0102,2.851,0.3539,0.346,0.225,0.96,66.80325799313587,23.69586781780141,1.9295132058928115,1.946
1.129,0.383,1.661,1.147,0.51,2.235,0.987,1.35,0.509,0.233,0.0064,1.795,0.4725,0.429,0.055,1.81,63.013257993135866,23.43586781780141,2.0895132058928114,0.812
1.129,0.383,1.661,1.147,0.51,2.235,0.987,1.35,0.509,0.233,0.0064,1.795,0.4725,0.429,0.055,0.37,68.47325799313586,23.78586781780141,1.9995132058928116,0.812
