Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6887008706050834,0.6610254524531136
Gailtal,0.0,0.7270258532172094
Feistritz,0.453148642644418,0.4547544326623243
Paltental,0.7394920925910369,0.7145824095261075
Pitztal,0.550848659295911,0.5800330527416231
Silbertal,0.7138137366896324,0.7090696419173119
