Catchment,AI_hg,EI,w_hg
Defreggental,0.7250038516380964,0.31129912939491655,1.4179718887836508
Gailtal,0.0,0.0,NaN
Feistritz,0.7648878843654304,0.546851357355582,2.224728763103485
Paltental,0.4002707220019481,0.2605079074089631,1.5953171654163272
Pitztal,0.6124783751416826,0.449151340704089,2.056330648348416
Silbertal,0.4046112501555228,0.28618626331036756,1.715813191337315
