n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-35.29007660565623,-63.75305483055533,-24.814116830419056,-39.75333669763755
2.0,-39.35431149094154,-70.23435296784535,-24.248525136393212,-41.27983049871861
3.0,-37.14325782183932,-66.93002838436962,-22.014248168693495,-38.170732498284856
4.0,-43.68514607961654,-78.43814594319406,-28.310462907371356,-48.69921036647826
5.0,-30.266924728070457,-55.350196426308955,-21.981746546336495,-36.171341669239254
6.0,-28.19622708271178,-51.86294759370092,-29.40705323995946,-47.46271196045187
7.0,-27.06037553085062,-50.24182431828119,-21.467035058642285,-35.32656555805799
8.0,-42.61143835623527,-75.90984706180151,-27.83697136686462,-46.793203669963866
9.0,-20.44165630207462,-37.72684514113113,-19.837956892264682,-31.24054258828002
10.0,-38.570336561659076,-69.63700408140477,-23.964071327788965,-41.03548106223515
11.0,-31.42128996192867,-57.333411901825116,-23.395595176200082,-38.27878413718959
12.0,-37.82585496724033,-68.06980846520104,-23.923382256154923,-40.26381110431818
13.0,-38.15363848271154,-69.07722299851946,-24.000357401746513,-40.35360592245815
14.0,-31.753394291769823,-59.72665427839197,-18.307980915504423,-34.048791197682135
15.0,-31.763291244917074,-57.73804635801789,-20.282722550495947,-34.465527502022205
16.0,-41.92868508942595,-74.5636481371574,-26.496192557371167,-45.20359600242311
17.0,-45.17776824308313,-78.95663275365447,-28.766225512540622,-48.93104026993994
18.0,-42.09051153487793,-75.08679396222992,-26.97796760931417,-45.6446148121541
19.0,-39.6220339167861,-71.05481471642437,-25.94576413897362,-42.52916868092307
20.0,-41.580831784714746,-73.80984589217226,-25.662872108869095,-44.05086050175191
21.0,-43.759426036619544,-77.87546986613553,-28.018153868553973,-48.03056746098219
22.0,-38.1496032068882,-68.89042463162198,-26.04337218973301,-41.40863804308678
23.0,-39.272999848661286,-70.62985156434291,-25.260934752290755,-41.71685765056308
24.0,-41.83546981019269,-74.35597468433305,-26.3893010920257,-45.236980360567
25.0,-42.50556980400747,-76.35485529362842,-26.9352334381314,-46.34719161711669
26.0,-27.90864076981812,-51.38602276790705,-23.33384470253183,-38.01792969975592
27.0,-26.057857101846746,-49.12743767864443,-26.277972090262452,-42.391222944258374
28.0,-40.28836103620579,-73.01354770980463,-24.339718453942183,-42.6889674855159
29.0,-42.46535811949992,-76.30616967775987,-26.859243703692353,-46.235422472887905
30.0,-44.02265295066507,-77.60538947444168,-27.75772455765227,-47.53926640736743
31.0,-43.536701881297006,-77.5234485400714,-27.75782433894583,-47.61278661305255
32.0,-38.64627832193329,-70.78340224010809,-22.678066324299053,-39.98393060149741
33.0,-36.271608547587306,-65.35710752053504,-23.31444519953606,-38.399771459463295
34.0,-35.37474617707788,-63.924621586810346,-22.59887766103362,-38.379934312836234
35.0,-45.32647588900136,-79.92085142491808,-29.681982626992436,-50.548777725239844
36.0,-41.82447944028034,-74.09396955263715,-26.15859141916932,-44.69694903730142
37.0,-29.80398395371455,-54.54284253085192,-26.627729009145835,-42.6870565287269
38.0,-34.42966604943721,-62.26000821199641,-21.769117336516047,-36.9041448776929
39.0,-43.74266484053702,-78.28985772692994,-28.340367559246634,-48.46081186487146
40.0,-37.6439433266645,-68.08149752442844,-23.628845186516585,-39.75912956766702
41.0,-40.30674406549418,-72.06028255968896,-25.244026926757275,-42.88694658994616
42.0,-45.035658710274916,-78.49436622343003,-27.94441802121488,-47.09289347785676
43.0,-38.89287155514673,-69.49441970730776,-23.853445400096625,-40.76620534950989
44.0,-18.071206727753637,-34.20386870769789,-28.40402499504483,-45.323216551358676
45.0,-35.402532986916285,-64.73648000912385,-20.977922751039998,-37.02328324007155
46.0,-39.607318558033384,-70.62745700300673,-25.998982000238918,-42.538807124684865
47.0,-30.989199637558443,-56.56398053783505,-19.971121746326478,-33.720024213634694
48.0,-40.45523437744966,-72.27004785806182,-26.267845798705444,-43.47983423863406
49.0,-44.414832015771516,-77.92686204713229,-27.517256266636842,-46.729265666683375
50.0,-23.863942887150277,-44.59204917902431,-16.108924193565073,-26.435544801974554
51.0,-44.01990716351416,-78.72721366811122,-28.767192136426047,-49.03412535472849
52.0,-43.20414925585319,-76.32760675176559,-27.282222040829076,-46.57028589042214
53.0,-39.844410472435975,-72.4884894953122,-24.439808658615064,-42.54289024835403
54.0,-26.18976046351963,-48.99769761001943,-28.86582981538308,-46.60352165571584
55.0,-47.515170029173746,-81.68645125903613,-30.34051120917471,-50.45043026455875
56.0,-45.734948792718114,-79.7227586752908,-28.734607282389888,-48.42339135297478
57.0,-31.211400090202613,-59.04069154633351,-17.946295553103514,-33.17259331274926
58.0,-46.16999225741534,-80.41787747928518,-29.556129166962975,-49.88173071761
59.0,-42.38770340086726,-75.75452224451482,-27.60583067420126,-46.452410714675395
60.0,-46.225616105095455,-79.73843292406536,-29.192510997826083,-48.9311474125951
61.0,-46.833346187987274,-80.66147277865343,-29.67392288375324,-49.45563197811108
62.0,-35.27680485610126,-64.42196616564439,-21.48257706263334,-37.4399562859444
