n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-28.520383763433948,-55.64935493220894,-23.56845632745546,-38.45711070831872
2.0,-24.92250603233441,-48.447971686247456,-19.465053814802285,-32.5539089126204
3.0,-30.803971287532175,-60.50471369989255,-24.53704473248387,-40.11236940024814
4.0,-31.98650071913478,-62.193318690181556,-24.1353967996874,-41.87745661792914
5.0,-38.058520910872204,-73.773593719877,-25.91760285478488,-47.56574667026901
6.0,-26.353271256461678,-51.47704580829934,-20.666343946812017,-34.45733797120538
7.0,-36.99843211978164,-72.78074487674465,-26.7757036497172,-47.416005712176805
8.0,-39.76075182950718,-80.18323105634886,-28.08759542395387,-50.98055102247163
9.0,-38.94621978952825,-75.98150180114173,-27.137562685221194,-48.74806298972251
10.0,-29.703251888842708,-59.0081470584684,-23.901410944892252,-39.52878594219169
11.0,-33.98676993193088,-67.57840225260223,-25.591857785934213,-45.42749610341831
12.0,-42.23811265801301,-82.01380767870782,-29.093585513972393,-51.25017506945999
13.0,-26.502982304928246,-52.60931901828734,-21.795530051156412,-37.39648274498471
14.0,-33.46068159902202,-66.48606950910451,-25.828756171533254,-45.292007487694605
15.0,-34.365010609029916,-68.48504426324098,-23.91326067668196,-44.83991290118647
16.0,-28.667379922027877,-56.10616337974912,-22.363401476794976,-38.932704751643996
17.0,-45.54688656986522,-88.68815574209174,-30.916460503137365,-55.24854206874272
18.0,-25.11161138112042,-48.41755669539651,-21.174221115452603,-34.59654418407884
19.0,-28.369930836373552,-56.398163195536604,-22.400401204883405,-39.13660977629728
20.0,-29.11928207611483,-57.96992550174897,-22.85902171549509,-40.246748748607104
21.0,-33.781046971866104,-67.03067378037073,-25.14999439927407,-45.10567946011555
22.0,-31.502405223804672,-62.44618944240859,-24.049021197802503,-42.55516846649005
23.0,-28.249593123919183,-54.173682086009734,-21.284749702400813,-37.26035076467364
24.0,-29.583144656033852,-57.08452159248673,-20.762330136658,-38.72901641590166
25.0,-43.583113980855586,-85.0209270283638,-29.6137534283375,-53.2953814998974
26.0,-33.23292022563505,-65.59687216686092,-25.160154286629613,-44.20083587211275
27.0,-31.24869814379736,-60.3546612630236,-22.01330671899141,-41.31704992297306
28.0,-29.555140053635355,-58.93167416055174,-22.287316323952687,-37.65639115938675
29.0,-19.43222066899593,-39.355401704080315,-19.635207290334098,-31.803235406038702
30.0,-30.098232695819526,-60.02032276432154,-23.05550651450841,-39.75918285751439
31.0,-28.300408962842305,-56.04917179608668,-21.08831008312444,-35.817391248252804
32.0,-36.40346261832117,-72.41993101671022,-27.86657037535375,-48.5035598392699
33.0,-20.74138847282208,-40.86071442788172,-18.064557309832082,-30.65971436418963
34.0,-31.38496545465433,-62.18909901003393,-23.775818910360705,-42.461707766325524
35.0,-27.531974923995975,-54.637868439692944,-21.751976573849728,-38.19022089922862
36.0,-34.04471197458527,-67.83080714285097,-24.268093068662687,-42.147000100471104
37.0,-26.43170593736236,-50.58130676670969,-19.41065849481151,-35.60228626006973
38.0,-25.391095140627705,-50.51221962352234,-20.535267102305184,-35.9295317144763
39.0,-37.22438588302839,-74.54686599645578,-26.501633926850843,-46.50890322102134
40.0,-27.06406603364568,-53.675005720050805,-22.68155583543139,-38.1338418701599
41.0,-40.018676742276924,-77.38062680053298,-27.550275135634234,-49.27819086162213
42.0,-34.379757791406654,-67.68767985151129,-27.363770044988357,-45.308056065759466
43.0,-22.520998566200028,-43.96242317277542,-19.039871776814646,-31.03788432123799
44.0,-45.360582282072876,-88.41268677655171,-30.923405295573843,-54.749698421472615
45.0,-35.5805540468733,-71.52317277848681,-24.267581282659428,-47.21234945773337
46.0,-32.879470107905675,-64.26624923397542,-22.772587301078968,-42.92347266563926
47.0,-42.25009284502025,-82.09548202725202,-28.40591633222897,-51.89600427507689
48.0,-37.49485425786439,-72.59198840477248,-26.409531565208155,-47.13660783095417
49.0,-26.303535343604707,-52.282098011217585,-19.546703778880495,-34.60488219242112
50.0,-40.340469678194495,-77.12806840171967,-27.870626738750317,-52.61668576957532
51.0,-31.178312201006065,-62.407979969090306,-24.221112543728434,-42.57996201704781
52.0,-42.748587859599155,-83.43602300278562,-29.511923523775366,-52.08453737922061
53.0,-31.53036522119232,-60.86079361144171,-22.007307287435378,-41.081533182008
54.0,-37.68102018439395,-72.03258129391227,-26.233397777047184,-49.21874791714575
