Catchment,AI_hg,EI,w_hg
Defreggental,0.6555183185918592,0.3046176220225856,1.443326014786681
Gailtal,0.0,0.0,NaN
Feistritz,0.9327286702777153,0.6121213888587178,2.224728763103485
Paltental,0.6234578456333316,0.33537571829117785,1.5504504131763719
Pitztal,0.6044601675443839,0.44518410046482493,2.056330648348416
Silbertal,0.45051686364328497,0.3091973571670035,1.715813191337315
