Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6780764036848337,0.6460025500355371
Gailtal,0.0,0.7116928261525393
Feistritz,0.45043954549520393,0.45445414621454505
Paltental,0.7190537890856892,0.6953185755968654
Pitztal,0.5203793566416035,0.5380378282290605
Silbertal,0.7047985568960349,0.6951572170000777
