Catchment,AI_hg,AI_tw,EI_hg,EI_tw,w_hg,w_tw
Defreggental,0.6555183185918592,0.45385441910855506,0.3046176220225856,0.31228524652580947,1.443326014786681,1.7233232871324324
Gailtal,0.0,0.39807570253306157,0.0,0.3013387944901669,NaN,1.8343927626868126
Feistritz,0.9327286702777153,0.7331940220028348,0.6121213888587178,0.6179370859656161,2.224728763103485,3.0255748021495905
Paltental,0.6234578456333316,0.45801899427525755,0.33537571829117785,0.33695164102707675,1.5504504131763719,1.851284388418266
Pitztal,0.6044601675443839,0.4429320336741313,0.44518410046482493,0.43196993699428354,2.056330648348416,3.863371269589289
Silbertal,0.45051686364328497,0.34309768571118016,0.3091973571670035,0.31380223097724147,1.715813191337315,2.4448182066799133
