Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.6953823779774144,0.6877147534741905,1.759807240550624,1.7794280805143303
Gailtal,0.0,0.6986612055098331,2.4289529407490935,0.0
Feistritz,0.3878786111412822,0.38206291403438386,0.8854789306093832,0.8989575412407751
Paltental,0.6646242817088222,0.6630483589729232,2.1527435272312276,2.1578601336193017
Pitztal,0.5548158995351751,0.5680300630057165,1.4306731114206714,1.3973911610478607
Silbertal,0.6908026428329965,0.6861977690227585,2.7735414460842143,2.7921538767029723
