Catchment,AI_tw,EI,w_tw
Defreggental,0.45385441910855506,0.31228524652580947,1.7233232871324324
Gailtal,0.39807570253306157,0.3013387944901669,1.8343927626868126
Feistritz,0.7331940220028348,0.6179370859656161,3.0255748021495905
Paltental,0.45801899427525755,0.33695164102707675,1.851284388418266
Pitztal,0.4429320336741313,0.43196993699428354,3.863371269589289
Silbertal,0.34309768571118016,0.31380223097724147,2.4448182066799133
