Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7630929107264128,0.6962458568026755,1.7532484083864748,1.921579019982966
Gailtal,0.0,0.7010234797711896,2.4253116907881664,0.0
Feistritz,0.4869892777510221,0.40710297642580207,0.9348888462508864,1.1183431966289843
Paltental,0.7084058348047246,0.6477566056540975,2.100568616858875,2.29724413707506
Pitztal,0.6350687293548001,0.5680300630057165,1.4306731114206714,1.5995205433041675
Silbertal,0.7454872180168932,0.6861977690227585,2.7735414460842143,3.0131833562217487
