Catchment,AI_tw,EI,w_tw
Defreggental,0.5440945023045921,0.34065774018956474,1.6689052653871779
Gailtal,0.3491405450168395,0.2712241802415396,1.8241643257229865
Feistritz,0.6169080955307151,0.545545853785455,3.0255748021495905
Paltental,0.34514678983741437,0.2837762446393661,1.962401446491349
Pitztal,0.43716851682600055,0.42673937319100386,3.863371269589289
Silbertal,0.3176629041094172,0.29330998465077274,2.4448182066799133
