n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-141.15496683460296,-252.35829194938253,-110.79272096801716,-202.10913075504547
2.0,-138.97929213452315,-248.838794940063,-106.79339618217205,-195.08110618960632
3.0,-139.30553606442191,-249.75218026921837,-106.2774707910582,-195.50513692455556
4.0,-140.8855175168847,-251.60373275995408,-110.55929276245777,-201.43217455196577
5.0,-140.83605233593852,-251.5286681448429,-110.19830457716017,-200.83459123901994
6.0,-139.83313401197933,-249.68289247509023,-108.61244782483146,-197.81749354734708
7.0,-138.22630346246595,-247.46644585609226,-105.23424821457695,-192.26472345312416
8.0,-140.15252889997225,-250.69076122708105,-108.32791467249113,-197.6774929860797
9.0,-140.3634929767418,-251.46216459730715,-108.25429478275284,-198.077242396313
10.0,-141.032765418137,-251.78425877007243,-111.5081173602396,-202.97781636474096
11.0,-139.47369844777307,-249.19394412073734,-108.01234521615751,-196.92589098786243
12.0,-141.17901676432564,-252.07072789567408,-111.57900401324474,-203.34493645120702
13.0,-142.4444016001459,-255.23398964987888,-112.09154180350794,-205.9451279365278
14.0,-139.09319944318958,-249.0639977303593,-107.4155634544827,-196.41447257688878
15.0,-138.78154669222897,-248.24673738771034,-107.12684082306613,-195.62203508853923
16.0,-142.2743484704278,-254.9356346043137,-111.60009671969456,-204.7129878418339
17.0,-140.32220418090435,-251.50983304696672,-109.12325738255937,-199.7238822305032
18.0,-139.60360215811568,-249.86146402737995,-108.24538627320405,-197.7665344601711
19.0,-138.92892989409776,-248.48709792591808,-106.34827230330413,-194.09201807228476
20.0,-140.13490462997547,-251.1855436262034,-108.90095142507117,-199.35219233630443
21.0,-142.21138768981717,-254.61683620419367,-112.22235375487512,-205.31271364066018
22.0,-139.1654679892752,-248.82032449040764,-107.3546349518482,-195.65890440946703
23.0,-140.96725305250405,-252.51267896384059,-110.09981828279065,-201.34740476174463
24.0,-140.92176674931588,-252.00194873124133,-109.66176116396724,-200.0628483874999
25.0,-138.498807940686,-247.22770989112476,-106.63079744774525,-193.44817256213366
26.0,-139.06224687333003,-248.35808751618276,-106.98215591508949,-194.9656674458372
27.0,-140.7550461199036,-252.4291174501623,-109.9036023160468,-201.3598138176247
28.0,-138.93499873137537,-248.37974706952468,-106.79685338772742,-194.8126389694367
29.0,-137.82829358013163,-246.6790468651674,-104.87388799465555,-191.4995703339356
30.0,-137.955257092348,-246.8298852879593,-105.15066217446645,-192.036224126723
31.0,-139.87173270963538,-249.57853039604578,-109.35559901793305,-198.52067188038973
32.0,-139.01349752906938,-248.08419933504726,-107.32660606318501,-194.7353568299315
33.0,-139.31832971922927,-249.03848096243718,-106.59258332399882,-196.5295489072359
34.0,-140.33221294737595,-250.602304963441,-109.44572520721907,-199.3639997567334
35.0,-139.03399111109502,-248.82093909271657,-106.87373051822205,-195.21597419542087
36.0,-139.9140263478751,-251.23197745476506,-107.30211338093574,-197.42631618678
37.0,-140.99967497661487,-252.4470939380742,-109.54524968411457,-200.16894772120077
38.0,-138.26623055851428,-246.99454930773004,-106.93276616659134,-194.37245944649635
39.0,-138.83298669275425,-248.63127198548364,-106.58268908308142,-194.8266664987372
40.0,-141.17791248097174,-252.26267086940186,-110.66722809906287,-201.71119445813136
41.0,-140.02550021502626,-250.50920701582658,-109.30306948674006,-199.6438288368301
42.0,-139.63040540539927,-249.17684619887044,-108.6243455197974,-197.22872036316477
43.0,-140.8130842769622,-252.6370911246474,-108.94909076192519,-200.25226560802068
44.0,-138.7176244955338,-248.26830886452575,-107.5714053873774,-196.23090972793764
45.0,-141.08513196732002,-252.067560681952,-110.76923188457846,-201.95733240111338
46.0,-141.28926719460543,-253.19056957511265,-109.76513487804888,-201.88603853488306
47.0,-139.62635311767386,-249.8269281631048,-107.21541588594852,-195.67783966056766
48.0,-138.43882314709697,-247.53098648962916,-106.79215479464506,-194.24853053066812
49.0,-140.1846403771341,-250.5543547162423,-109.0246727054423,-198.78499696998182
50.0,-141.15315844436552,-253.09342070867487,-109.60394142560222,-201.25766180054973
51.0,-139.76484395698856,-250.1978035116124,-107.6994213789311,-196.73264964215684
52.0,-138.55932827279764,-248.03000221994185,-105.55835651398206,-192.86490939463158
53.0,-139.1456624507441,-249.0035495356778,-106.74501814896664,-194.92850905831685
54.0,-139.05842389425558,-248.6002418972894,-106.58388634128954,-194.43777774216875
55.0,-138.5798312726231,-247.71139257288672,-107.23649234723602,-194.88155203305217
56.0,-139.45224785168836,-250.0572815854219,-106.75927139295688,-195.37955615986567
57.0,-139.914519392632,-249.88134786367587,-108.5013626853961,-197.71582269760341
58.0,-140.4921409858552,-251.01771292942243,-109.52072040604835,-199.65739964635605
59.0,-140.7978587010827,-251.3190097600919,-110.95822584396362,-201.6590634453163
60.0,-140.95717675173796,-251.70802857450735,-110.82433912023357,-201.98944629272984
61.0,-140.74791995404252,-251.141831826359,-111.50899469413525,-202.63574649857011
62.0,-140.51729723993785,-251.602068667996,-107.65980401105686,-198.41373535994322
63.0,-139.74304569329936,-250.04268683469923,-108.198183439643,-197.56936817520534
64.0,-141.2539196488647,-253.266777008632,-109.49322864090807,-200.94817348179663
65.0,-140.4044902659703,-250.6740789978457,-109.53928050708427,-199.5699679763735
66.0,-139.78876904778727,-249.544125793105,-109.09233509900288,-198.20158612826663
67.0,-139.03934615804957,-248.55693263155487,-108.08631641368123,-196.6671372167255
