n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0, 100.0]","[-141.15496683460296, -138.97929213452315, -139.30553606442191, -140.8855175168847, -140.83605233593852, -139.83313401197933, -138.22630346246595, -140.15252889997225, -140.3634929767418, -141.032765418137, -139.47369844777307, -141.17901676432564, -142.4444016001459, -139.09319944318958, -138.78154669222897, -142.2743484704278, -140.32220418090435, -139.60360215811568, -138.92892989409776, -140.13490462997547, -142.21138768981717, -139.1654679892752, -140.96725305250405, -140.92176674931588, -138.498807940686, -139.06224687333003, -140.7550461199036, -138.93499873137537, -137.82829358013163, -137.955257092348, -139.87173270963538, -139.01349752906938, -139.31832971922927, -140.33221294737595, -139.03399111109502, -139.9140263478751, -140.99967497661487, -138.26623055851428, -138.83298669275425, -141.17791248097174, -140.02550021502626, -139.63040540539927, -140.8130842769622, -138.7176244955338, -141.08513196732002, -141.28926719460543, -139.62635311767386, -138.43882314709697, -140.1846403771341, -141.15315844436552, -139.76484395698856, -138.55932827279764, -139.1456624507441, -139.05842389425558, -138.5798312726231, -139.45224785168836, -139.914519392632, -140.4921409858552, -140.7978587010827, -140.95717675173796, -140.74791995404252, -140.51729723993785, -139.74304569329936, -141.2539196488647, -140.4044902659703, -139.78876904778727, -139.03934615804957, -140.92038818761355, -138.71414581745006, -142.24417629772614, -138.56508726511098, -140.38325112857797, -139.07970337346984, -141.5519581524004, -140.60404036005627, -138.36917055260693, -138.7111973291142, -140.0907826792694, -140.74313096092192, -138.1262746345626, -139.06419625558942, -142.29852017697894, -139.43858239772914, -139.59768463864637, -141.73476978526693, -141.05983753294507, -139.11892679027736, -139.61534706000555, -141.34578177187024, -139.18221428391732, -138.92368014143176, -141.9642150738944, -137.95628586407915, -138.29577355651844, -138.93047072173312, -139.29551357241274, -140.1092287325213, -140.3002360233255, -139.58858084820585, -140.34334065637478]","[-252.35829194938253, -248.838794940063, -249.75218026921837, -251.60373275995408, -251.5286681448429, -249.68289247509023, -247.46644585609226, -250.69076122708105, -251.46216459730715, -251.78425877007243, -249.19394412073734, -252.07072789567408, -255.23398964987888, -249.0639977303593, -248.24673738771034, -254.9356346043137, -251.50983304696672, -249.86146402737995, -248.48709792591808, -251.1855436262034, -254.61683620419367, -248.82032449040764, -252.51267896384059, -252.00194873124133, -247.22770989112476, -248.35808751618276, -252.4291174501623, -248.37974706952468, -246.6790468651674, -246.8298852879593, -249.57853039604578, -248.08419933504726, -249.03848096243718, -250.602304963441, -248.82093909271657, -251.23197745476506, -252.4470939380742, -246.99454930773004, -248.63127198548364, -252.26267086940186, -250.50920701582658, -249.17684619887044, -252.6370911246474, -248.26830886452575, -252.067560681952, -253.19056957511265, -249.8269281631048, -247.53098648962916, -250.5543547162423, -253.09342070867487, -250.1978035116124, -248.03000221994185, -249.0035495356778, -248.6002418972894, -247.71139257288672, -250.0572815854219, -249.88134786367587, -251.01771292942243, -251.3190097600919, -251.70802857450735, -251.141831826359, -251.602068667996, -250.04268683469923, -253.266777008632, -250.6740789978457, -249.544125793105, -248.55693263155487, -251.73397095015238, -248.10079833276194, -254.62838777135534, -247.87212723781542, -251.17068778374133, -248.7771891922593, -253.41637930063348, -250.89194565557813, -246.98572255469028, -248.04765860166003, -250.02387086843598, -251.90991016004529, -246.97661531440986, -248.37142669887345, -254.50449370643105, -249.03541805427, -249.24468333155087, -253.78184876633054, -251.9351112717277, -248.17345317738318, -249.14787827098883, -252.4714093796617, -248.85624502648858, -248.5250110178099, -254.3210696923801, -246.63517501715722, -247.37187471909124, -249.15585444332046, -249.18113013700847, -251.20667872929795, -251.92125022911614, -249.04148642136533, -251.7952432571756]","[-110.79272096801716, -106.79339618217205, -106.2774707910582, -110.55929276245777, -110.19830457716017, -108.61244782483146, -105.23424821457695, -108.32791467249113, -108.25429478275284, -111.5081173602396, -108.01234521615751, -111.57900401324474, -112.09154180350794, -107.4155634544827, -107.12684082306613, -111.60009671969456, -109.12325738255937, -108.24538627320405, -106.34827230330413, -108.90095142507117, -112.22235375487512, -107.3546349518482, -110.09981828279065, -109.66176116396724, -106.63079744774525, -106.98215591508949, -109.9036023160468, -106.79685338772742, -104.87388799465555, -105.15066217446645, -109.35559901793305, -107.32660606318501, -106.59258332399882, -109.44572520721907, -106.87373051822205, -107.30211338093574, -109.54524968411457, -106.93276616659134, -106.58268908308142, -110.66722809906287, -109.30306948674006, -108.6243455197974, -108.94909076192519, -107.5714053873774, -110.76923188457846, -109.76513487804888, -107.21541588594852, -106.79215479464506, -109.0246727054423, -109.60394142560222, -107.6994213789311, -105.55835651398206, -106.74501814896664, -106.58388634128954, -107.23649234723602, -106.75927139295688, -108.5013626853961, -109.52072040604835, -110.95822584396362, -110.82433912023357, -111.50899469413525, -107.65980401105686, -108.198183439643, -109.49322864090807, -109.53928050708427, -109.09233509900288, -108.08631641368123, -110.74692522300516, -106.42583412568152, -112.26693588293654, -107.36635870815797, -108.1169782999497, -107.72756500229349, -110.3632438297484, -111.20311968169061, -106.23141827417932, -107.2983146488615, -109.08871434133894, -109.61222811932943, -105.91092293979737, -106.91747856546753, -112.96487317751766, -108.7818559947576, -108.25334591789937, -110.8706653124834, -110.88603167520154, -108.2154130791493, -108.5360474394601, -111.64591969198028, -107.33323007003798, -106.56985748093933, -111.1957184736942, -105.13024673888461, -106.46206941999735, -105.75476110434633, -106.80786305337772, -108.70810964752232, -108.18329100966, -109.1772887319349, -107.81618103695607]","[-202.10913075504547, -195.08110618960632, -195.50513692455556, -201.43217455196577, -200.83459123901994, -197.81749354734708, -192.26472345312416, -197.6774929860797, -198.077242396313, -202.97781636474096, -196.92589098786243, -203.34493645120702, -205.9451279365278, -196.41447257688878, -195.62203508853923, -204.7129878418339, -199.7238822305032, -197.7665344601711, -194.09201807228476, -199.35219233630443, -205.31271364066018, -195.65890440946703, -201.34740476174463, -200.0628483874999, -193.44817256213366, -194.9656674458372, -201.3598138176247, -194.8126389694367, -191.4995703339356, -192.036224126723, -198.52067188038973, -194.7353568299315, -196.5295489072359, -199.3639997567334, -195.21597419542087, -197.42631618678, -200.16894772120077, -194.37245944649635, -194.8266664987372, -201.71119445813136, -199.6438288368301, -197.22872036316477, -200.25226560802068, -196.23090972793764, -201.95733240111338, -201.88603853488306, -195.67783966056766, -194.24853053066812, -198.78499696998182, -201.25766180054973, -196.73264964215684, -192.86490939463158, -194.92850905831685, -194.43777774216875, -194.88155203305217, -195.37955615986567, -197.71582269760341, -199.65739964635605, -201.6590634453163, -201.98944629272984, -202.63574649857011, -198.41373535994322, -197.56936817520534, -200.94817348179663, -199.5699679763735, -198.20158612826663, -196.6671372167255, -201.88356187359886, -194.21211323024426, -205.12240701959593, -195.64594909374856, -198.1221119622764, -196.3815227993041, -203.91095664774275, -202.21922922731883, -192.884920283896, -195.28754606068105, -198.67486936630317, -200.4355488492288, -192.61076101042062, -194.85082205971426, -206.1359122563578, -197.69663466185708, -197.25572385280242, -202.72788562480437, -202.09281279210387, -196.3840321943835, -197.35346478732225, -203.4604066111678, -195.59692840808788, -194.55538355408248, -204.16093454130453, -191.24064606961014, -193.712280100229, -193.8352620466115, -194.9418846458809, -198.99120298222243, -198.67087912979866, -198.3535029516524, -198.1128985434025]"
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0, 100.0]","[-153.74883821530116, -152.28692644730154, -152.8616942779443, -153.9801515248928, -153.32956754785158, -153.134621331664, -150.67349780473216, -153.8205956273519, -153.76228907170832, -153.77039478097896, -151.96938134722836, -153.97470968674156, -155.42789048315456, -153.03642666758185, -151.47281364100718, -155.39755223765448, -153.80202065431166, -152.8440930691741, -152.27703524852072, -153.7381863560646, -155.76925064784342, -152.75223734120362, -154.38355723313379, -154.39218637915798, -151.41743136593013, -152.21975171599232, -154.42232308111375, -152.25259510150212, -151.23771691503822, -151.3873429304146, -152.8655953287498, -151.84407063304025, -153.95887157308303, -153.39070292973503, -152.73187716893432, -154.18905675238244, -154.48058640419836, -151.14917259655962, -152.4653197283848, -153.86190853092234, -153.50339704161246, -152.63197699444854, -154.83439223097741, -151.9706349890559, -154.61570720652088, -155.15582134883348, -152.75799054449027, -151.5396714473688, -153.40500980360116, -155.04438416393162, -153.12534685203042, -151.46501831376247, -152.57579299280528, -152.04058570032026, -151.22415287290187, -152.8826188673031, -153.41560873285312, -153.95525748546325, -153.57436358601515, -153.60763351711424, -153.4308005435992, -153.41202539498218, -153.08488886601478, -154.43597081911298, -153.58142228912018, -152.89680577598568, -152.05318981490203, -153.92984121104857, -152.0548928621149, -155.15475548654172, -151.28172695260366, -153.96366643785615, -152.33058038958768, -155.25948529863877, -152.70876885353988, -151.3506309645688, -151.65508203162625, -152.44089472211778, -154.09322302128248, -151.03541579218773, -152.13764327539204, -155.17748374345803, -152.23881155731186, -152.71646513805075, -154.91908741753207, -153.3002889245747, -151.74327526729033, -152.22189212738613, -154.11944697348332, -152.75849732990326, -152.5939492542703, -155.74026255967522, -151.0300182605237, -151.44350464491816, -152.66853852411975, -152.58338221596242, -153.26895305779726, -153.61255382762275, -152.3112922557297, -154.035123600463]","[-277.4826373295422, -275.4360726735015, -277.2198810477915, -277.9890975328236, -276.21577780498654, -276.23962186131564, -271.45733279134936, -278.70126108491706, -278.7496379170758, -277.1422305732156, -273.4925464392424, -277.6858719560609, -281.84079722843677, -277.56334949688653, -272.9436445328931, -281.88623705580443, -279.14241455365874, -276.41797718515807, -275.05823965071534, -279.23304700619985, -282.90581020584705, -276.0989061128673, -280.09451532739416, -279.7235151358327, -272.1187934349722, -274.2472010579829, -280.7480525526236, -274.8139326506772, -273.1167212412982, -273.31751754519723, -275.1465244273918, -272.93578008430177, -280.0982405416303, -276.6957614146095, -276.5491063883647, -281.10472308891815, -280.1552053118592, -271.7122728440224, -276.20200337586, -277.636724911947, -277.8227760762076, -274.7098482816386, -281.8606433077788, -274.4492966249154, -279.86271589653245, -282.1080059847562, -276.0836187923046, -273.1387607487564, -277.15378618638783, -282.0593811166547, -277.1883850677041, -273.48645797856636, -276.0391870928511, -274.1408889122799, -272.03259217069, -277.34349674519467, -277.0993840779162, -278.38045137643724, -276.6972777396279, -276.8112857418125, -276.1224832162408, -277.6357507078184, -276.9384020348076, -280.1218575771322, -277.17321019097903, -275.45950303643883, -274.0531339492795, -277.90634273203784, -274.5659708193184, -281.0666393925587, -272.4365983415222, -278.8165303230348, -275.0859862943944, -282.0925387611528, -274.2636962469468, -271.96466256805985, -273.3327005002468, -274.0684596813775, -279.04011491901156, -271.94996521614985, -274.0197687027905, -280.8846699055453, -274.01195584270704, -275.17473806379286, -280.83896032382813, -276.06004209321236, -272.3822467821567, -273.6202764169477, -278.12770111991637, -276.1649468832286, -276.10340572242444, -283.0874722761091, -272.00576299206244, -273.08426925798443, -277.0748649965516, -275.71873944510895, -277.9588985600263, -279.14644003919847, -273.66191011724817, -279.9164707435724]","[-122.33704930915755, -119.06928429157193, -118.72375442727943, -122.97056170128066, -121.66270339674016, -121.05427452913301, -116.71726287261842, -121.06719799208835, -120.6809166389871, -123.51320406370695, -119.50147580782027, -123.65732680519619, -124.48434348183758, -120.23469129353285, -118.70672480796341, -124.19488443573219, -121.49233230692784, -120.42228780603737, -118.6018029468487, -121.47504424421365, -125.03566410536709, -120.04743438124837, -122.61939828657057, -122.35026270879933, -119.08938031431596, -119.2082564493374, -122.5488537466135, -119.01724409068136, -117.10461400488013, -117.3802681300679, -121.64602640325859, -119.54780331680337, -120.55512913027582, -121.7778651846788, -119.53892307016775, -120.55218627892847, -122.18301391867976, -119.61740061189172, -119.16677376211462, -122.59542724938476, -121.73945801072739, -120.85297743204487, -122.144294001914, -119.62794937227076, -123.54897776622379, -122.91716408557045, -119.39872628683986, -118.98708584682232, -121.3340238409721, -122.73343268170571, -120.03260917770808, -117.26410568722888, -119.15711168535347, -118.42644205093286, -119.19970799493281, -119.0426859007596, -121.1671557993117, -122.09699098803102, -123.11081817451927, -122.54303857812023, -123.43988430514555, -119.95822859752957, -120.55218165826702, -121.98602174663088, -122.01641139082527, -121.33057457729316, -120.02708112028628, -122.94040636140446, -118.7179733856645, -124.49339414253416, -118.96305095440226, -120.82768029816108, -119.89152411149311, -123.68661078080765, -122.623191367108, -119.04315027454996, -119.25097359958522, -120.63269117130358, -121.94398373148466, -117.91012997682165, -118.99463865824539, -125.1591522261919, -120.63969444247692, -120.41897556220235, -123.3782799710503, -122.10037342115362, -120.89547086866523, -120.39323230829194, -123.68215849977574, -120.01279008564032, -119.21040447154557, -124.33249509066397, -117.27256381338458, -118.56979383355927, -118.29298737110307, -118.96881315667054, -120.7642183322922, -120.60934841432503, -121.56718917484862, -120.67820404918967]","[-224.72116942105572, -218.96528920809368, -219.4279942964498, -226.04912807756568, -222.88522504633437, -222.16809330175653, -213.67804379030324, -223.51129532772836, -223.01444545860352, -226.7424161837405, -218.5138474680811, -227.090510046997, -230.68176717514092, -222.08536173542745, -217.36720655110133, -230.02922501709256, -224.7372244108464, -221.63446708000157, -217.76265753825683, -224.93861811236886, -231.88461024975362, -220.8511822784967, -226.8640990761455, -225.92765502858407, -217.815175151321, -218.32293621765024, -227.31652449019725, -218.40681948990658, -214.8915596864886, -215.35499287073452, -222.84089728243674, -218.47950435954039, -224.3811032882457, -223.5349617078831, -220.3358920204377, -224.71165128746333, -226.01301087277875, -219.3305214477541, -219.70600835921866, -225.0223912892098, -224.40919471811074, -221.2727481358174, -227.23863550149161, -219.80247437279203, -227.96233655896134, -228.54893515057518, -219.51706712360502, -218.14454266860957, -223.11207983256944, -228.15634677036087, -221.1828138721272, -215.05539439599158, -219.31498731839997, -216.96966559676252, -218.19152473964908, -219.8783182821587, -222.8033852651474, -224.81765404684086, -225.79246403135775, -224.58376313798112, -226.0721896646711, -221.2956576979579, -221.9728625456264, -225.85564242545786, -224.19909245020563, -222.4221574581735, -220.09358924619553, -226.07449229330143, -218.01419070544233, -229.90361402903284, -217.62341797585367, -223.12517032418396, -220.21176981803848, -230.0366378200791, -223.89642139343368, -217.88980631671188, -218.58996523105355, -220.350644774624, -225.11048108977204, -215.79060401233392, -217.82264349918967, -230.97426427033832, -220.91455127916186, -220.62271964865297, -228.19172127207474, -223.57853630972062, -221.28644687924466, -220.0249786551625, -227.24867555404447, -220.83629176052742, -219.51929772935353, -231.1963404746142, -214.57869019770058, -217.4064498688869, -218.61384426263052, -218.6181224914813, -223.06420925755674, -223.40040191679614, -222.39926411114038, -223.87302029028422]"
"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0, 100.0]","[-27.204924920212264, -26.840518163695087, -26.60142505016777, -27.271136912123815, -27.215068093208483, -27.136215279890035, -26.73257756347907, -26.97216657538398, -26.88608252972915, -27.344563856929526, -27.070389297134632, -27.34913909288054, -27.164419836538276, -26.84357645909948, -26.94712162520687, -27.131746132713104, -26.9110275585638, -26.960785945587773, -26.863251766808425, -26.88396860965408, -27.23097985050887, -26.964822448567602, -27.04482546394037, -27.089136325136025, -27.050333394668655, -27.027455866916405, -26.951212301396133, -26.939425881086883, -26.729451178571303, -26.767772352636293, -27.23469136392923, -27.11528094818441, -26.68167113778238, -27.19204774516622, -26.847891644209728, -26.647664383273515, -27.033394440453115, -27.02660197571027, -26.7947868575111, -27.222839652993862, -27.046597625899103, -27.177352713613693, -26.839866516442058, -26.916268853328006, -27.21980164261564, -26.955454761272627, -26.898985648366494, -26.94908653274782, -27.100054288445303, -26.92251525342966, -26.89660334699984, -26.757999363128235, -26.84821777572877, -26.923096224996463, -27.009123248032644, -26.72107961817376, -27.110705952641432, -27.120101137542406, -27.321358958406023, -27.265506879049525, -27.38326369143087, -26.7547173849336, -26.96307971603973, -26.938089747934782, -27.198422761780925, -27.180601835665342, -27.0336079792417, -27.23599849340967, -26.885819511602595, -27.25193244006411, -26.971862190227043, -26.88781261474208, -26.96613164059258, -26.996773652809996, -27.38861512612442, -27.04033695508957, -26.97836161738539, -27.218614759363916, -27.022846186145095, -26.89244114996181, -27.01444289106621, -27.329789906796226, -27.15929859994239, -27.11833093695227, -27.134079207044465, -27.27336509325849, -27.19952365257432, -27.189384748250106, -27.331903969342804, -26.954984206170664, -26.87071078969993, -27.095997237212277, -26.85242393997391, -26.884839238927476, -26.62096002378489, -26.881870430660882, -26.856160104691426, -26.779048379666424, -27.263003735941183, -26.76271642365668]","[-147.94721441871283, -146.24940475968637, -145.05370199599935, -148.201709454708, -147.98173612570798, -147.56421889185242, -145.67497446398667, -146.76726025559475, -146.3879495477382, -148.56941599420946, -147.2752381518368, -148.58643847161113, -147.76326347386367, -146.28321970023532, -146.7579829593525, -147.60818000451317, -146.60218887891375, -146.83732709661973, -146.23995528707175, -146.51250870164316, -148.0826648299126, -146.781294446012, -147.20616512691825, -147.3474030062978, -147.12939702258552, -147.0558043174876, -146.8301189322598, -146.65779414610208, -145.68579269328652, -145.84715101989818, -148.0043830394659, -147.43670960017093, -145.0638343847009, -147.8365779935415, -146.23000186846403, -145.24839032002944, -147.08365155627146, -147.07506458422097, -146.04140850874361, -148.00712794641254, -147.22684533627833, -147.7300319976233, -146.19394659922804, -146.67012932081175, -147.99726422457698, -146.63955699294132, -146.3971470205042, -146.7455871542931, -147.41058795688153, -146.5837349950848, -146.43828119172684, -145.76934745285382, -146.20306449032438, -146.5486383001134, -147.03863733388172, -145.57239246087528, -147.4396822900765, -147.4683871646935, -148.4168754668135, -148.24617824401076, -148.73037852163372, -145.5415578385845, -146.8105013826647, -146.6452388155636, -147.84270687448284, -147.76245116673627, -147.1587021654675, -148.0504833598622, -146.414588381385, -148.1814872813865, -146.9205788370326, -146.36681071698243, -146.857199805763, -146.61736665886303, -148.76909329174939, -147.08363266457843, -146.9043291171566, -147.9333170802846, -147.02792794413662, -146.4505137519026, -146.98985064702478, -148.5604635110094, -147.70590621399452, -147.49349633849846, -147.5874135084117, -148.24071685059127, -147.82730938938442, -147.78938807519336, -148.5027487920475, -146.73437284310086, -146.31898291811535, -147.35759196280597, -146.1908775073443, -146.44003984158147, -145.06729024016326, -146.33020890720329, -146.34815308692708, -145.95161518795888, -148.16502599294896, -145.77157643888256]","[-23.893918704362175, -23.19319764705116, -22.57149086070834, -24.000468737366, -23.857813760182335, -23.714185690415842, -22.900897009695584, -23.352320518681797, -23.17845004358181, -24.26492508139984, -23.560720076896104, -24.23453330387354, -23.65449321922737, -23.247436501683843, -23.41437783735208, -23.681579846642688, -23.358602032042853, -23.455026089658368, -23.1169479328187, -23.35761496719067, -23.94422875400425, -23.40708824782451, -23.58944123982044, -23.590365360995868, -23.533428106980267, -23.446065571380323, -23.451119970171078, -23.31771569493148, -22.938523033427334, -23.01030152557525, -23.97245530533189, -23.65819944446122, -22.413521602742815, -23.844298320285898, -23.157227714683586, -22.726569199774385, -23.489469035642067, -23.55065371292719, -23.11393785720117, -23.902411185174742, -23.627389189584086, -23.817770422523058, -23.04839977358135, -23.472591302801284, -23.90500620926612, -23.187748687941408, -23.180250739206873, -23.449633612223735, -23.65272307698604, -23.246853983481248, -23.211440542299442, -22.910264737343894, -23.134686943862175, -23.19560657693109, -23.56837553649815, -22.902834236754046, -23.64181236427841, -23.659982076171175, -24.18291315539573, -24.002316764508585, -24.363662128762066, -22.642097388419504, -23.41055105473422, -23.31665831819246, -23.845493572412416, -23.870848072257076, -23.644543895152378, -23.94501643375971, -23.22725345040843, -24.001612234397825, -23.540916419931207, -23.053190948968496, -23.49598516944612, -23.127207721455044, -24.36105988669545, -23.477101381200853, -23.51397087955293, -23.85019402598061, -23.51499352222022, -23.289699203410386, -23.408670124166434, -24.193181735990255, -23.862550778652036, -23.662277633440905, -23.72405549871653, -24.008128730884682, -23.864714382916517, -23.828107107294944, -24.168924613278403, -23.380869036927184, -23.17222957628849, -23.488667878151393, -23.123578094335787, -23.33223371564622, -22.682595743398473, -23.13563069836141, -23.294291688719664, -23.07724478280615, -24.029698019132532, -22.857915074880474]","[-128.10037863690926, -123.67115052551196, -121.46732705064204, -127.70606647091113, -127.83605399877905, -126.03564128551518, -122.66020002484484, -124.69910396791848, -124.31879156645162, -128.75604502977757, -125.4901028096472, -128.73770791887907, -127.37539323891083, -123.93813894132438, -124.35153981035381, -127.22905170241788, -125.14519365869955, -125.02056982025725, -123.46903235314302, -124.85612298474487, -128.6180240492635, -124.3438550127008, -126.12240425143477, -125.91362621223166, -124.4217392523118, -124.55765229519736, -125.90085000622832, -123.98573943871213, -122.00396171945786, -122.30032663757137, -126.96455904748143, -125.16276875957506, -122.0624362313754, -126.73391673203301, -123.42511614142353, -122.42567582494586, -125.73829367710212, -124.45828164160086, -123.37697619411031, -127.80740896682144, -125.85211180599958, -126.19410480102736, -123.9647084685136, -124.7632045018392, -127.42237458887536, -124.84867813992022, -124.14187778210868, -124.17372524703073, -126.09406457537136, -124.93698696426142, -124.42391031464525, -122.9078930340742, -123.51216048853816, -124.20053588113035, -124.71089733642411, -122.85673014330926, -125.72776855517871, -126.19236667158127, -128.21885843101006, -128.48536822295088, -129.04259018317455, -122.52394165395975, -124.97916307798947, -125.0400054507658, -126.79311511504318, -126.55080511929069, -125.34048193615202, -127.57428670062495, -123.50056865348931, -128.52218708662025, -124.79985291283793, -123.76926804134337, -124.84850174879867, -125.48381733328571, -128.88942416026015, -124.1378317287533, -124.60184054646696, -126.76313749066932, -126.05881644209258, -123.31178753352982, -124.4764778589231, -129.14186821260256, -126.32451620535926, -125.78046148012558, -127.15826433590526, -128.5108883661383, -126.05924507085331, -126.20447036412719, -128.7237022511394, -124.28345888152685, -123.45043816012024, -126.33296845995746, -122.46360228949709, -123.69072725097652, -121.81026072854957, -124.04144884903906, -124.86421604001734, -123.97112904450786, -127.09156007749017, -122.89490035112703]"
