n,TW_Grass,TW_Forest,HG_Grass,HG_Forest
1.0,-153.74883821530116,-277.4826373295422,-122.33704930915755,-224.72116942105572
2.0,-152.28692644730154,-275.4360726735015,-119.06928429157193,-218.96528920809368
3.0,-152.8616942779443,-277.2198810477915,-118.72375442727943,-219.4279942964498
4.0,-153.9801515248928,-277.9890975328236,-122.97056170128066,-226.04912807756568
5.0,-153.32956754785158,-276.21577780498654,-121.66270339674016,-222.88522504633437
6.0,-153.134621331664,-276.23962186131564,-121.05427452913301,-222.16809330175653
7.0,-150.67349780473216,-271.45733279134936,-116.71726287261842,-213.67804379030324
8.0,-153.8205956273519,-278.70126108491706,-121.06719799208835,-223.51129532772836
9.0,-153.76228907170832,-278.7496379170758,-120.6809166389871,-223.01444545860352
10.0,-153.77039478097896,-277.1422305732156,-123.51320406370695,-226.7424161837405
11.0,-151.96938134722836,-273.4925464392424,-119.50147580782027,-218.5138474680811
12.0,-153.97470968674156,-277.6858719560609,-123.65732680519619,-227.090510046997
13.0,-155.42789048315456,-281.84079722843677,-124.48434348183758,-230.68176717514092
14.0,-153.03642666758185,-277.56334949688653,-120.23469129353285,-222.08536173542745
15.0,-151.47281364100718,-272.9436445328931,-118.70672480796341,-217.36720655110133
16.0,-155.39755223765448,-281.88623705580443,-124.19488443573219,-230.02922501709256
17.0,-153.80202065431166,-279.14241455365874,-121.49233230692784,-224.7372244108464
18.0,-152.8440930691741,-276.41797718515807,-120.42228780603737,-221.63446708000157
19.0,-152.27703524852072,-275.05823965071534,-118.6018029468487,-217.76265753825683
20.0,-153.7381863560646,-279.23304700619985,-121.47504424421365,-224.93861811236886
21.0,-155.76925064784342,-282.90581020584705,-125.03566410536709,-231.88461024975362
22.0,-152.75223734120362,-276.0989061128673,-120.04743438124837,-220.8511822784967
23.0,-154.38355723313379,-280.09451532739416,-122.61939828657057,-226.8640990761455
24.0,-154.39218637915798,-279.7235151358327,-122.35026270879933,-225.92765502858407
25.0,-151.41743136593013,-272.1187934349722,-119.08938031431596,-217.815175151321
26.0,-152.21975171599232,-274.2472010579829,-119.2082564493374,-218.32293621765024
27.0,-154.42232308111375,-280.7480525526236,-122.5488537466135,-227.31652449019725
28.0,-152.25259510150212,-274.8139326506772,-119.01724409068136,-218.40681948990658
29.0,-151.23771691503822,-273.1167212412982,-117.10461400488013,-214.8915596864886
30.0,-151.3873429304146,-273.31751754519723,-117.3802681300679,-215.35499287073452
31.0,-152.8655953287498,-275.1465244273918,-121.64602640325859,-222.84089728243674
32.0,-151.84407063304025,-272.93578008430177,-119.54780331680337,-218.47950435954039
33.0,-153.95887157308303,-280.0982405416303,-120.55512913027582,-224.3811032882457
34.0,-153.39070292973503,-276.6957614146095,-121.7778651846788,-223.5349617078831
35.0,-152.73187716893432,-276.5491063883647,-119.53892307016775,-220.3358920204377
36.0,-154.18905675238244,-281.10472308891815,-120.55218627892847,-224.71165128746333
37.0,-154.48058640419836,-280.1552053118592,-122.18301391867976,-226.01301087277875
38.0,-151.14917259655962,-271.7122728440224,-119.61740061189172,-219.3305214477541
39.0,-152.4653197283848,-276.20200337586,-119.16677376211462,-219.70600835921866
40.0,-153.86190853092234,-277.636724911947,-122.59542724938476,-225.0223912892098
41.0,-153.50339704161246,-277.8227760762076,-121.73945801072739,-224.40919471811074
42.0,-152.63197699444854,-274.7098482816386,-120.85297743204487,-221.2727481358174
43.0,-154.83439223097741,-281.8606433077788,-122.144294001914,-227.23863550149161
44.0,-151.9706349890559,-274.4492966249154,-119.62794937227076,-219.80247437279203
45.0,-154.61570720652088,-279.86271589653245,-123.54897776622379,-227.96233655896134
46.0,-155.15582134883348,-282.1080059847562,-122.91716408557045,-228.54893515057518
47.0,-152.75799054449027,-276.0836187923046,-119.39872628683986,-219.51706712360502
48.0,-151.5396714473688,-273.1387607487564,-118.98708584682232,-218.14454266860957
49.0,-153.40500980360116,-277.15378618638783,-121.3340238409721,-223.11207983256944
50.0,-155.04438416393162,-282.0593811166547,-122.73343268170571,-228.15634677036087
51.0,-153.12534685203042,-277.1883850677041,-120.03260917770808,-221.1828138721272
52.0,-151.46501831376247,-273.48645797856636,-117.26410568722888,-215.05539439599158
53.0,-152.57579299280528,-276.0391870928511,-119.15711168535347,-219.31498731839997
54.0,-152.04058570032026,-274.1408889122799,-118.42644205093286,-216.96966559676252
55.0,-151.22415287290187,-272.03259217069,-119.19970799493281,-218.19152473964908
56.0,-152.8826188673031,-277.34349674519467,-119.0426859007596,-219.8783182821587
57.0,-153.41560873285312,-277.0993840779162,-121.1671557993117,-222.8033852651474
58.0,-153.95525748546325,-278.38045137643724,-122.09699098803102,-224.81765404684086
59.0,-153.57436358601515,-276.6972777396279,-123.11081817451927,-225.79246403135775
60.0,-153.60763351711424,-276.8112857418125,-122.54303857812023,-224.58376313798112
61.0,-153.4308005435992,-276.1224832162408,-123.43988430514555,-226.0721896646711
62.0,-153.41202539498218,-277.6357507078184,-119.95822859752957,-221.2956576979579
63.0,-153.08488886601478,-276.9384020348076,-120.55218165826702,-221.9728625456264
64.0,-154.43597081911298,-280.1218575771322,-121.98602174663088,-225.85564242545786
65.0,-153.58142228912018,-277.17321019097903,-122.01641139082527,-224.19909245020563
66.0,-152.89680577598568,-275.45950303643883,-121.33057457729316,-222.4221574581735
67.0,-152.05318981490203,-274.0531339492795,-120.02708112028628,-220.09358924619553
68.0,-153.92984121104857,-277.90634273203784,-122.94040636140446,-226.07449229330143
69.0,-152.0548928621149,-274.5659708193184,-118.7179733856645,-218.01419070544233
70.0,-155.15475548654172,-281.0666393925587,-124.49339414253416,-229.90361402903284
71.0,-151.28172695260366,-272.4365983415222,-118.96305095440226,-217.62341797585367
72.0,-153.96366643785615,-278.8165303230348,-120.82768029816108,-223.12517032418396
73.0,-152.33058038958768,-275.0859862943944,-119.89152411149311,-220.21176981803848
74.0,-155.25948529863877,-282.0925387611528,-123.68661078080765,-230.0366378200791
75.0,-152.70876885353988,-274.2636962469468,-122.623191367108,-223.89642139343368
76.0,-151.3506309645688,-271.96466256805985,-119.04315027454996,-217.88980631671188
77.0,-151.65508203162625,-273.3327005002468,-119.25097359958522,-218.58996523105355
78.0,-152.44089472211778,-274.0684596813775,-120.63269117130358,-220.350644774624
79.0,-154.09322302128248,-279.04011491901156,-121.94398373148466,-225.11048108977204
80.0,-151.03541579218773,-271.94996521614985,-117.91012997682165,-215.79060401233392
81.0,-152.13764327539204,-274.0197687027905,-118.99463865824539,-217.82264349918967
82.0,-155.17748374345803,-280.8846699055453,-125.1591522261919,-230.97426427033832
83.0,-152.23881155731186,-274.01195584270704,-120.63969444247692,-220.91455127916186
84.0,-152.71646513805075,-275.17473806379286,-120.41897556220235,-220.62271964865297
85.0,-154.91908741753207,-280.83896032382813,-123.3782799710503,-228.19172127207474
86.0,-153.3002889245747,-276.06004209321236,-122.10037342115362,-223.57853630972062
87.0,-151.74327526729033,-272.3822467821567,-120.89547086866523,-221.28644687924466
88.0,-152.22189212738613,-273.6202764169477,-120.39323230829194,-220.0249786551625
89.0,-154.11944697348332,-278.12770111991637,-123.68215849977574,-227.24867555404447
90.0,-152.75849732990326,-276.1649468832286,-120.01279008564032,-220.83629176052742
91.0,-152.5939492542703,-276.10340572242444,-119.21040447154557,-219.51929772935353
92.0,-155.74026255967522,-283.0874722761091,-124.33249509066397,-231.1963404746142
93.0,-151.0300182605237,-272.00576299206244,-117.27256381338458,-214.57869019770058
94.0,-151.44350464491816,-273.08426925798443,-118.56979383355927,-217.4064498688869
95.0,-152.66853852411975,-277.0748649965516,-118.29298737110307,-218.61384426263052
96.0,-152.58338221596242,-275.71873944510895,-118.96881315667054,-218.6181224914813
