Catchment,RC_pro_hg,RC_pro_tw
Defreggental,0.6921694806373586,0.6605948067705825
Gailtal,0.0,0.7374388490086219
Feistritz,0.4516700654834953,0.45519155658957744
Paltental,0.738573040983727,0.7027012388221376
Pitztal,0.5166458695783249,0.5375251477741474
Silbertal,0.7097584718041567,0.6834479856855893
