Catchment,RC_pro_hg,RC_pro_tw,Q_pro_tw,Q_pro_hg
Defreggental,0.7052443579016798,0.6949417190863056,1.9406744741586723,1.9694453302122719
Gailtal,0.0,0.7204046946861784,2.8531425545290516,0.0
Feistritz,0.40190949083433325,0.38962870355112167,0.9474206762396491,0.9772826234898702
Paltental,0.6882143470263107,0.6774529081195613,2.4135628722339275,2.4519026728102356
Pitztal,0.5583101209442198,0.5738936805276682,1.530153133017443,1.4886032199773602
Silbertal,0.7130659531661512,0.694961281351876,3.059445565830651,3.139148218898251
