new_ID;Laenge;Breite
40150.0;16.067777777777778;48.06527777777777
40152.0;16.294444444444448;48.05277777777778
40154.0;16.19472222222222;48.055
40155.0;15.324166666666667;48.088055555555556
40162.0;16.703055555555554;48.24111111111111
40164.0;16.294444444444448;48.10472222222222
40167.0;16.175;48.15555555555555
40168.0;16.199444444444445;48.1175
40169.0;16.46611111111111;48.12638888888889
40171.0;16.4425;48.087500000000006
40174.0;16.345277777777778;47.888333333333335
40175.0;15.907777777777778;47.87833333333333
40179.0;16.396944444444443;47.96194444444445
40185.0;16.6975;48.149166666666666
40187.0;16.371666666666666;48.5
40188.0;16.404999999999998;48.333333333333336
40196.0;14.815833333333334;48.77638888888889
40197.0;14.708055555555555;48.5925
40200.0;14.977500000000001;48.761944444444445
40201.0;15.104722222222222;48.87111111111111
40205.0;16.45111111111111;48.65138888888889
40206.0;15.117777777777778;48.69972222222222
40207.0;15.186111111111112;48.75861111111111
40208.0;15.616388888888888;48.870555555555555
40211.0;15.215833333333332;48.824444444444445
40212.0;15.316944444444443;48.91861111111111
40216.0;15.494166666666667;48.788888888888884
40220.0;15.761388888888888;48.83361111111111
40221.0;15.728333333333333;48.74
40223.0;16.9175;48.19583333333333
40225.0;16.185555555555556;48.677499999999995
40229.0;16.66111111111111;48.75111111111111
40230.0;16.798333333333336;48.646388888888886
40232.0;16.720555555555553;48.6275
40238.0;16.761388888888888;48.54805555555556
40242.0;16.6975;48.40333333333333
40243.0;16.86777777777778;48.30972222222222
40244.0;16.909166666666664;48.28194444444444
40249.0;16.955555555555556;48.193888888888885
40250.0;16.954166666666666;48.07666666666667
40264.0;15.929444444444444;47.67472222222222
40272.0;15.891944444444444;47.6025
40275.0;16.043055555555558;47.634166666666665
40277.0;16.204166666666666;47.66222222222222
40287.0;16.597777777777775;47.972500000000004
40289.0;16.740277777777777;48.056666666666665
40293.0;16.200555555555553;47.59805555555556
40296.0;16.129444444444445;47.515277777777776
40400.0;16.28638888888889;47.98916666666667
40153.0;16.053611111111113;48.0425
40078.0;15.709722222222222;48.019444444444446
40166.0;16.13361111111111;48.14222222222222
40004.0;14.483333333333333;48.12722222222222
40184.0;16.640277777777776;48.19361111111111
40269.0;15.971111111111112;47.53944444444444
40127.0;16.049722222222226;48.47555555555556
40191.0;16.699166666666667;48.263888888888886
40163.0;16.321666666666665;47.97666666666667
40090.0;15.332777777777778;48.59055555555556
40215.0;15.416666666666666;48.78333333333333
40040.0;15.065000000000001;48.077222222222225
40104.0;15.774722222222223;48.40611111111111
40109.0;15.833333333333334;48.12555555555556
40295.0;16.20611111111111;47.4775
40073.0;15.622222222222224;47.907777777777774
40018.0;14.765555555555556;47.783055555555556
40182.0;16.616944444444446;48.11888888888889
40234.0;15.580833333333333;48.84666666666667
40093.0;15.598333333333334;48.64611111111111
40043.0;15.186666666666667;48.25194444444445
40035.0;15.025;47.99027777777778
40027.0;15.288333333333334;47.80972222222222
40081.0;15.7;48.38
40236.0;16.47472222222222;48.58222222222223
40253.0;15.738333333333333;47.89555555555555
40258.0;15.695;47.76222222222222
40262.0;15.795555555555556;47.663333333333334
40283.0;16.1175;47.78944444444444
40267.0;16.124166666666667;47.725833333333334
40442.0;15.984166666666665;47.90555555555555
40291.0;16.655277777777776;48.051111111111105
40204.0;15.0625;48.993611111111115
40209.0;15.289722222222222;48.779444444444444
40123.0;15.815277777777778;48.55361111111111
40121.0;16.13277777777778;48.644444444444446
40133.0;16.339166666666664;48.53111111111111
40103.0;15.686944444444444;48.43416666666666
40049.0;15.279166666666667;48.138333333333335
40016.0;14.930833333333332;47.81333333333333
40271.0;16.055;47.56194444444444
40294.0;16.26222222222222;47.59055555555556
40276.0;16.276944444444442;47.66555555555556
40114.0;15.934166666666666;48.18944444444444
40119.0;16.05638888888889;48.27194444444444
40135.0;16.206666666666667;48.51305555555555
40231.0;16.28638888888889;48.69194444444444
40228.0;16.449722222222224;48.77055555555555
40224.0;16.194444444444446;48.71277777777778
40063.0;15.382777777777779;48.374722222222225
40213.0;15.428888888888888;48.34277777777778
40075.0;15.720833333333333;47.95805555555556
40111.0;15.88;48.09666666666667
40245.0;16.821666666666665;48.2325
40009.0;14.908888888888889;48.80305555555555
40177.0;15.978333333333333;47.831944444444446
4155.0;16.533333333333335;48.266666666666666
9904.0;14.45;47.56666666666667
9902.0;14.466666666666667;47.55
9901.0;14.45;47.583333333333336
1500.0;14.133333333333333;48.583333333333336
19002.0;15.566666666666666;46.81666666666667
12621.0;13.416666666666666;47.38333333333333
18615.0;14.483333333333333;46.86666666666667
5305.0;14.85;48.1
7310.0;15.316666666666666;47.86666666666667
1200.0;13.516666666666667;48.56666666666667
10900.0;16.9;47.75
20030.0;13.7;46.55
5120.0;14.416666666666666;48.21666666666667
5107.0;14.416666666666666;48.21666666666667
4920.0;13.8;48.11666666666667
6110.0;16.916666666666668;48.1
9020.0;12.116666666666667;47.516666666666666
9613.0;13.616111111111111;47.715
18301.0;13.783333333333333;46.81666666666667
4910.0;13.933333333333334;48.233333333333334
14210.0;9.916666666666666;47.083333333333336
12501.0;13.216666666666667;47.416666666666664
5330.0;14.983333333333333;48.11666666666667
19017.0;15.5;46.86666666666667
2700.0;13.033333333333333;48.25
12110.0;12.25;47.45
50780.0;9.5;47.016666666666666
40298.0;16.233333333333334;47.49583333333334
40156.0;16.345555555555553;48.08638888888889
14150.0;9.8;47.166666666666664
40288.0;16.7525;48.02361111111111
8803.0;11.666666666666666;47.5
8802.0;11.666666666666666;47.5
50640.0;9.533333333333333;46.86666666666667
4153.0;16.583333333333332;48.31666666666667
11111.0;9.7;47.4
20113.0;14.066666666666666;46.56666666666667
4090.0;16.116666666666667;48.31666666666667
16005.0;14.416666666666666;47.0
50460.0;9.85;46.81666666666667
40192.0;16.558333333333334;48.29388888888889
40285.0;16.477777777777778;47.93861111111111
40239.0;16.857222222222223;48.469722222222224
19100.0;15.633333333333333;46.983333333333334
7707.0;16.55;47.85
5520.0;15.333333333333334;48.25
5105.0;14.516666666666667;48.233333333333334
5860.0;16.25;48.233333333333334
14525.0;10.683333333333334;47.083333333333336
6405.0;13.233333333333333;47.78333333333333
20262.0;14.1;46.71666666666667
5307.0;14.316666666666666;48.2
3820.0;15.833333333333334;48.43333333333333
10613.0;16.2;47.75
7706.0;16.461388888888887;47.82166666666667
5705.0;15.9;48.1
14101.0;9.65;47.21666666666667
2120.0;15.716666666666667;48.56666666666667
7903.0;16.95;47.95
5840.0;16.216666666666665;48.06666666666667
5841.0;16.216666666666665;48.06666666666667
4222.0;16.566666666666666;48.31666666666667
14320.0;10.25;47.13333333333333
10020.0;14.766666666666667;47.666666666666664
20040.0;13.766666666666667;46.733333333333334
7210.0;15.25;47.81666666666667
18230.0;13.55;46.916666666666664
6625.0;13.783333333333333;47.916666666666664
2010.0;15.4;48.733333333333334
18710.0;14.833333333333334;46.916666666666664
3838.0;15.783333333333333;48.4
5975.0;16.533333333333335;48.18333333333333
5973.0;16.566666666666666;48.2
3610.0;15.333333333333334;48.5
15510.0;13.2;47.233333333333334
3601.0;15.123611111111112;48.36416666666667
62001.0;10.0;47.5
4005.0;16.25;48.333333333333336
6115.0;16.933333333333334;48.13333333333333
6120.0;16.9;48.13333333333333
9910.0;14.466666666666667;47.6
3835.0;15.833333333333334;48.3
2220.0;16.083333333333332;48.7
640.0;15.133333333333333;48.86666666666667
1510.0;14.15;48.55
3220.0;14.3;48.43333333333333
5950.0;16.366666666666667;48.11666666666667
4410.0;12.866666666666667;48.15
13730.0;16.2;47.45
5875.0;16.134999999999998;48.00833333333333
12100.0;12.166666666666666;47.45
2110.0;15.65;48.666666666666664
2111.0;15.65;48.65
40074.0;15.771111111111113;48.03333333333333
7806.0;16.766666666666666;47.766666666666666
19110.0;15.733333333333333;46.85
12240.0;12.416666666666666;47.38333333333333
15342.0;12.616666666666667;47.016666666666666
5865.0;16.183333333333334;47.11666666666667
14321.0;10.25;47.13333333333333
9612.0;13.583333333333334;47.68333333333333
6801.0;14.133333333333333;47.9
6105.0;17.05;48.083333333333336
6106.0;17.066666666666666;48.11666666666667
20213.0;14.333333333333334;46.65
19210.0;16.0;46.75
4020.0;16.333333333333332;48.28333333333333
16110.0;14.833333333333334;47.21666666666667
20115.0;14.016666666666667;46.65
17010.0;10.116666666666667;46.96666666666667
19220.0;15.933333333333334;46.983333333333334
4070.0;16.316666666666666;48.35
4172.0;16.35;48.333333333333336
7620.0;16.116666666666667;47.95
40067.0;15.567777777777778;48.25972222222222
40144.0;16.333055555555557;48.29361111111111
9420.0;13.316666666666666;47.7
40237.0;15.985277777777776;47.613055555555555
18235.0;13.706666666666665;46.68444444444444
14330.0;10.15;47.21666666666667
6634.0;13.6;47.96666666666667
3227.0;14.233333333333333;48.28333333333333
18228.0;13.35;46.78333333333333
20700.0;15.466666666666667;46.666666666666664
5620.0;15.583333333333334;48.016666666666666
3262.0;14.3;48.31666666666667
3265.0;14.316666666666666;48.28333333333333
3260.0;14.266666666666667;48.3
3261.0;14.25;48.38333333333333
3251.0;14.266666666666667;48.28333333333333
3253.0;14.266666666666667;48.3
8200.0;9.75;47.516666666666666
14120.0;9.75;47.06666666666667
40013.0;15.152222222222223;47.87027777777778
11150.0;9.65;47.416666666666664
7810.0;16.604166666666668;47.97777777777778
15360.0;12.8;47.05
15202.0;12.533333333333333;47.0
15201.0;12.533333333333333;47.016666666666666
4210.0;16.7;48.4
4211.0;16.7;48.4
13105.0;14.816666666666666;47.4
15741.0;13.683333333333334;47.13333333333333
19015.0;15.533333333333333;46.95
12230.0;12.4;47.28333333333333
5850.0;16.283333333333335;48.06666666666667
3421.0;14.8;48.36666666666667
7920.0;16.933333333333334;47.86666666666667
10501.0;16.05;47.516666666666666
2130.0;15.783333333333333;48.516666666666666
50901.0;9.616666666666667;47.1
1720.0;14.75;48.666666666666664
7918.0;15.95;48.31666666666667
5442.0;15.3;48.21666666666667
10700.0;16.52861111111111;47.487500000000004
10701.0;16.5;47.5
13740.0;16.216666666666665;47.35
13725.0;16.23888888888889;47.276666666666664
30900.0;2.65;39.56666666666667
3130.0;13.983333333333333;48.416666666666664
1210.0;13.483333333333333;48.583333333333336
18260.0;13.647222222222222;46.716944444444444
7520.0;15.966666666666667;47.9
17110.0;10.533333333333333;46.96666666666667
1520.0;14.166666666666666;48.53333333333333
9841.0;14.283333333333333;47.733333333333334
5443.0;15.2;48.18333333333333
16050.0;14.583333333333334;47.21666666666667
3264.0;14.25;48.333333333333336
3310.0;14.533333333333333;48.35
18801.0;14.933333333333334;46.96666666666667
3225.0;14.216666666666667;48.31666666666667
13011.0;14.35;47.28333333333333
725.0;15.5;48.85
9820.0;14.316666666666666;47.733333333333334
5995.0;16.466666666666665;48.13333333333333
3831.0;15.816666666666666;48.31666666666667
18910.0;15.15;46.95
16105.0;14.633333333333333;47.21666666666667
30003.0;8.483333333333333;47.06666666666667
5020.0;14.25;48.18333333333333
20130.0;14.016666666666667;46.516666666666666
11902.0;11.8;47.38861111111111
7803.0;16.016666666666666;47.78333333333333
15810.0;13.866666666666667;47.13333333333333
11710.0;11.266666666666667;47.38333333333333
5955.0;16.366666666666667;48.21666666666667
5956.0;16.366666666666667;48.21666666666667
17910.0;12.666666666666666;46.88333333333333
16106.0;14.65;47.333333333333336
4050.0;16.166666666666668;48.416666666666664
1430.0;13.95;48.7
11202.0;10.018611111111111;47.309444444444445
14220.0;9.916111111111112;47.07527777777778
8804.0;11.633333333333333;47.55
5992.0;16.566666666666666;48.11666666666667
19010.0;15.516666666666667;46.78333333333333
15413.0;12.95;47.05
5510.0;15.366666666666667;48.166666666666664
5830.0;16.2;48.083333333333336
3739.0;15.416666666666666;48.36666666666667
10030.0;14.616666666666667;47.68333333333333
19600.0;12.783333333333333;46.7
16310.0;15.133333333333333;47.0
12805.0;14.05;47.31666666666667
18605.0;14.333333333333334;46.96666666666667
20250.0;14.166666666666666;46.75
12512.0;13.166666666666666;47.31666666666667
3230.0;14.166666666666666;48.46666666666667
9850.0;14.1;47.53333333333333
14831.0;11.466666666666667;47.083333333333336
3249.0;14.35;48.28333333333333
3263.0;14.383333333333333;48.28333333333333
3248.0;14.35;48.28333333333333
19001.0;15.566666666666666;46.88333333333333
6052.0;16.65;48.03333333333333
4022.0;16.2;48.38333333333333
4025.0;16.193333333333335;48.397777777777776
3917.0;15.916666666666666;48.266666666666666
50220.0;9.35;47.25
50800.0;9.433333333333334;47.05
50880.0;9.5;47.233333333333334
50860.0;9.5;47.18333333333333
50720.0;9.633333333333333;46.983333333333334
50820.0;9.483333333333333;47.11666666666667
40072.0;15.557777777777778;47.85166666666667
40033.0;15.215;47.958333333333336
40017.0;14.882222222222223;47.84166666666667
40048.0;15.24472222222222;48.04138888888889
40092.0;15.547222222222222;48.59722222222222
40138.0;16.236666666666668;48.385
40124.0;15.728333333333333;48.651111111111106
12420.0;12.966666666666667;47.28333333333333
10506.0;16.05;47.7
502.0;15.033333333333333;48.86666666666667
5612.0;15.616666666666667;48.03333333333333
3832.0;15.716666666666667;48.333333333333336
3916.0;15.833333333333334;48.31666666666667
3620.0;15.116666666666667;48.43333333333333
4021.0;16.133333333333333;48.266666666666666
3900.0;16.05;48.333333333333336
3912.0;16.033333333333335;48.31666666666667
18410.0;13.866666666666667;46.916666666666664
14160.0;9.8;47.166666666666664
10715.0;16.486666666666668;47.56527777777777
18250.0;13.464166666666666;46.79694444444444
13820.0;16.533333333333335;47.43333333333333
40189.0;16.495;48.39805555555556
40254.0;15.821944444444444;47.93416666666666
3705.0;15.533333333333333;48.35
40061.0;15.55;48.37638888888889
40068.0;15.547777777777778;48.39194444444444
10310.0;15.5;47.583333333333336
11130.0;9.683333333333334;47.3
4820.0;13.666666666666666;48.0
20406.0;14.633333333333333;46.666666666666664
5930.0;16.333333333333332;48.11666666666667
50840.0;9.516666666666667;47.15
50830.0;9.516666666666667;47.13333333333333
19003.0;15.566666666666666;46.766666666666666
620.0;15.283333333333333;48.9
1915.0;15.266666666666667;48.516666666666666
10905.0;16.95;47.733333333333334
2000.0;15.5;48.583333333333336
7709.0;16.416666666666668;47.95
18898.0;15.016666666666667;46.833333333333336
19810.0;13.25;46.68333333333333
5982.0;16.459444444444443;48.19444444444444
5919.0;16.383333333333333;48.166666666666664
5952.0;16.35;48.2
5806.0;16.283333333333335;48.15
5910.0;16.45;48.21666666666667
5957.0;16.366666666666667;48.21666666666667
5958.0;16.366666666666667;48.21666666666667
5900.0;16.383333333333333;48.266666666666666
5967.0;16.45;48.25
4102.0;16.333333333333332;48.266666666666666
5809.0;16.166666666666668;48.25
5909.0;16.366666666666667;48.21666666666667
4120.0;16.383333333333333;48.3
5803.0;16.283333333333335;48.21666666666667
4110.0;16.35;48.233333333333334
20610.0;15.266666666666667;46.71666666666667
10602.0;16.292222222222225;47.60805555555556
19009.0;15.516666666666667;46.88333333333333
9830.0;14.133333333333333;47.53333333333333
4078.0;16.519444444444442;48.38333333333333
4179.0;16.5;48.38333333333333
7605.0;16.244722222222222;47.83083333333334
7602.0;16.266666666666666;47.8
7600.0;16.266666666666666;47.8
19016.0;15.466666666666667;46.916666666666664
40210.0;15.278611111111111;48.81333333333333
14230.0;10.05;47.13333333333333
50440.0;9.816666666666666;46.833333333333336
40219.0;15.816666666666666;48.778055555555554
50940.0;9.65;47.4
41006.0;16.383333333333333;48.233333333333334
41012.0;16.383333333333333;48.2
40172.0;16.529999999999998;48.213055555555556
41004.0;16.466666666666665;48.2
41001.0;16.3;48.266666666666666
41003.0;16.433333333333334;48.25
41017.0;16.383333333333333;48.166666666666664
41011.0;16.25;48.166666666666664
41020.0;16.416666666666668;48.28333333333333
41002.0;16.4;48.31666666666667
41008.0;16.233333333333334;48.21666666666667
41019.0;16.566666666666666;48.233333333333334
41005.0;16.3;48.25
41009.0;16.333333333333332;48.21666666666667
41010.0;16.366666666666667;48.21666666666667
41016.0;16.383333333333333;48.13333333333333
41024.0;16.3;48.18333333333333
41022.0;16.483333333333334;48.21666666666667
41013.0;16.416666666666668;48.2
41021.0;16.283333333333335;48.2
40190.0;16.498055555555556;48.278888888888886
41028.0;16.333333333333332;48.233333333333334
41015.0;16.35;48.166666666666664
41018.0;16.433333333333334;48.15
40227.0;16.495555555555555;48.757777777777775
40143.0;16.218888888888888;48.281666666666666
40025.0;14.672777777777776;48.06888888888889
40251.0;17.010555555555555;48.13722222222222
40193.0;16.520833333333332;48.38472222222222
40021.0;14.977500000000001;47.924166666666665
18603.0;14.45;46.96666666666667
30004.0;7.75;46.03333333333333
16010.0;14.567777777777778;47.095
6920.0;14.441666666666666;47.84166666666667
3915.0;15.883333333333333;48.333333333333336
1909.0;15.2;48.61666666666667
2315.0;16.233333333333334;48.7
11120.0;9.7;47.36666666666667
8300.0;9.866666666666667;47.516666666666666
11165.0;9.733333333333333;47.333333333333336
3806.0;15.590277777777779;48.38972222222222
5905.0;16.366666666666667;48.21666666666667
16070.0;15.079166666666666;47.06166666666666
4061.0;16.320555555555554;48.30138888888889
4062.0;16.283333333333335;48.28333333333333
5340.0;14.866666666666667;48.18333333333333
5341.0;15.0;48.18333333333333
4063.0;16.261666666666667;48.30722222222222
11140.0;9.613333333333333;47.29944444444444
11145.0;9.623333333333333;47.487500000000004
20799.0;15.366666666666667;46.65
19199.0;15.483333333333333;46.86666666666667
16299.0;14.916666666666666;47.1
9799.0;13.783333333333333;47.61666666666667
16298.0;15.016666666666667;47.05
12799.0;13.616666666666667;47.35
16399.0;15.35;47.11666666666667
10399.0;15.466666666666667;47.516666666666666
19299.0;15.95;46.75
13699.0;15.866666666666667;47.333333333333336
16499.0;15.433333333333334;47.1
16199.0;14.601666666666667;47.219166666666666
16198.0;14.633333333333333;47.21666666666667
13399.0;15.35;47.4
9899.0;14.283333333333333;47.56666666666667
16498.0;15.433333333333334;47.06666666666667
16398.0;15.15;47.03333333333333
5940.0;16.35;48.291666666666664
15906.0;13.952222222222222;47.18722222222222
62002.0;15.0;48.0
7607.0;16.266666666666666;47.8
20410.0;14.617222222222223;46.744166666666665
5515.0;15.501944444444444;48.17777777777778
7510.0;15.93388888888889;47.90222222222222
5715.0;15.912777777777778;48.197222222222216
7655.0;16.316666666666666;47.983333333333334
2202.0;16.083333333333332;48.56666666666667
7910.0;16.833333333333332;47.85
7911.0;16.833333333333332;47.85
7515.0;15.98611111111111;47.94694444444444
7015.0;14.765555555555556;47.99666666666667
5855.0;16.311111111111114;48.07555555555556
5405.0;15.25;48.15
10906.0;16.943055555555556;47.73083333333334
9905.0;14.466666666666667;47.6
7804.0;16.666666666666668;47.8
7651.0;16.202222222222222;47.952222222222225
2203.0;16.083333333333332;48.56666666666667
1702.0;14.755555555555556;48.59305555555556
5411.0;15.33888888888889;48.22944444444445
2420.0;16.583333333333332;48.583333333333336
10611.0;16.16888888888889;47.70194444444445
11104.0;9.74611111111111;47.49916666666667
11112.0;9.725555555555555;47.4325
14305.0;10.230277777777777;47.12972222222222
12215.0;12.359166666666667;47.41833333333333
11804.0;11.356666666666666;47.26
17005.0;10.317222222222222;46.9825
14812.0;11.462222222222222;47.20888888888889
15430.0;12.98472222222222;47.06944444444445
15610.0;13.559722222222224;47.24888888888889
15411.0;12.9575;47.05416666666667
9610.0;13.631666666666668;47.71666666666667
6611.0;13.717777777777778;47.81666666666667
6511.0;13.333333333333334;47.86666666666667
4905.0;14.071388888888889;48.16277777777778
5316.0;14.89861111111111;48.10805555555556
5968.0;16.561944444444446;48.19944444444444
5881.0;16.28222222222222;48.040277777777774
10550.0;15.833333333333334;47.623333333333335
7531.0;16.035;47.82222222222222
905.0;15.941666666666666;48.76111111111111
1920.0;15.20361111111111;48.617777777777775
4030.0;16.1925;48.39694444444444
5935.0;16.43138888888889;48.257222222222225
51000.0;3.966666666666667;43.583333333333336
5925.0;16.366944444444446;48.19833333333333
5805.0;16.229444444444443;48.206944444444446
5917.0;16.419444444444444;48.125
13605.0;15.97861111111111;47.28055555555555
13120.0;14.759722222222223;47.421388888888885
19020.0;15.548333333333334;46.77916666666667
10111.0;14.954166666666666;47.52166666666667
16421.0;15.466388888888888;47.198611111111106
20105.0;13.8525;46.72777777777778
20270.0;14.096944444444444;46.721944444444446
15715.0;13.614722222222222;47.06027777777778
20021.0;13.672777777777776;46.603611111111114
19715.0;12.972222222222223;46.67777777777778
7012.0;14.784444444444444;47.95777777777778
10125.0;14.916666666666666;47.71666666666667
5406.0;15.225;48.15
2405.0;16.366388888888892;48.52916666666667
13705.0;16.233333333333334;47.333333333333336
5716.0;15.983333333333333;48.166666666666664
503.0;15.033333333333333;48.96666666666667
12221.0;12.566666666666666;47.233333333333334
5926.0;16.35;48.233333333333334
5927.0;16.45;48.25
18725.0;14.79111111111111;46.96472222222223
3702.0;15.339166666666667;48.33444444444444
2415.0;16.371666666666666;48.55888888888889
12811.0;13.904166666666667;47.446666666666665
14515.0;10.65;47.05
13205.0;14.983333333333333;47.483333333333334
5415.0;15.116666666666667;48.13333333333333
4205.0;16.766666666666666;48.43333333333333
20125.0;13.9;46.583333333333336
10518.0;15.9;47.666666666666664
21305.0;14.6;46.483333333333334
9005.0;12.166666666666666;47.68333333333333
20106.0;13.85;46.733333333333334
4206.0;16.816666666666666;48.38333333333333
15305.0;12.7;47.06666666666667
1000.0;16.466666666666665;48.8
10420.0;15.816666666666666;47.666666666666664
7205.0;15.083333333333334;47.93333333333333
6605.0;13.8;47.916666666666664
10615.0;16.1;47.61666666666667
11810.0;11.383333333333333;47.31666666666667
14910.0;11.683333333333334;47.11666666666667
11715.0;11.25;47.28333333333333
13310.0;15.1;47.38333333333333
10612.0;16.183333333333334;47.71666666666667
19900.0;13.466666666666667;46.63333333333333
10413.0;15.783333333333333;47.71666666666667
6905.0;14.483333333333333;47.88333333333333
7405.0;15.75;47.81666666666667
7535.0;15.95;47.766666666666666
16030.0;14.366666666666667;47.13333333333333
18405.0;14.033333333333333;46.95
20109.0;14.033333333333333;46.61666666666667
12525.0;13.3;47.333333333333336
5810.0;16.233333333333334;48.2
4907.0;14.033333333333333;48.18333333333333
5945.0;16.516666666666666;48.21666666666667
10203.0;15.25;47.55
18205.0;13.483333333333333;46.86666666666667
20415.0;14.8;46.583333333333336
15405.0;12.966666666666667;47.13333333333333
7225.0;15.333333333333334;47.78333333333333
18406.0;13.883333333333333;46.86666666666667
7715.0;16.366666666666667;47.86666666666667
2105.0;15.816666666666666;48.65
1300.0;13.733333333333333;48.5
18005.0;13.016666666666667;46.95
9607.0;13.633333333333333;47.65
9405.0;13.166666666666666;47.6
5325.0;14.85;48.233333333333334
15306.0;12.833333333333334;47.06666666666667
11815.0;11.466666666666667;47.31666666666667
5815.0;16.233333333333334;48.13333333333333
20214.0;14.3;46.61666666666667
16115.0;14.783333333333333;47.2
20015.0;13.666666666666666;46.583333333333336
5826.0;16.3;48.11666666666667
10315.0;15.416666666666666;47.68333333333333
6005.0;16.7;48.15
18816.0;14.983333333333333;46.983333333333334
2605.0;16.869444444444444;48.69166666666666
18815.0;15.016666666666667;46.983333333333334
9608.0;13.616666666666667;47.65
14805.0;11.416666666666666;47.2
16116.0;14.766666666666667;47.21666666666667
10516.0;15.883333333333333;47.68333333333333
10616.0;16.116666666666667;47.733333333333334
15403.0;13.0;47.233333333333334
4805.0;13.766666666666667;48.05
9906.0;14.45;47.583333333333336
15512.0;13.1;47.166666666666664
2425.0;16.333333333333332;48.71666666666667
14516.0;10.75;47.03333333333333
20275.0;14.05;46.71666666666667
13512.0;15.65;47.45
14306.0;10.216666666666667;47.15
15308.0;12.766666666666667;47.06666666666667
9025.0;12.333333333333334;47.516666666666666
16406.0;15.45;47.06666666666667
4915.0;13.8;48.15
4825.0;13.65;48.2
16415.0;15.416666666666666;47.38333333333333
8205.0;9.75;47.5
15414.0;12.958055555555555;47.055
20205.0;14.283333333333333;46.63333333333333
15431.0;12.983333333333333;47.06666666666667
16305.0;15.1;47.13333333333333
3206.0;14.266666666666667;48.4
3205.0;14.283333333333333;48.43333333333333
19005.0;15.5;46.8
18820.0;14.9;46.88333333333333
16315.0;15.066666666666666;47.083333333333336
12401.0;13.066666666666666;47.416666666666664
16425.0;15.5;47.06666666666667
6425.0;13.133333333333333;47.81666666666667
12901.0;14.2;47.4
14315.0;10.183333333333334;47.13333333333333
4001.0;16.316666666666666;48.266666666666666
7320.0;15.475;47.894444444444446
4901.0;13.9;48.05
10625.0;16.3;47.5
4830.0;13.769444444444446;48.083333333333336
5115.0;14.45;48.06666666666667
4215.0;16.655555555555555;48.49444444444445
20301.0;14.541666666666666;46.63611111111111
7720.0;16.51388888888889;47.76638888888889
5827.0;16.26638888888889;48.11944444444445
19731.0;12.983333333333333;46.68333333333333
19722.0;13.003055555555555;46.66722222222222
18241.0;13.366666666666667;46.916666666666664
7915.0;16.91333333333333;47.79222222222222
9215.0;12.645277777777777;47.59722222222222
30910.0;13.0;52.333333333333336
30155.0;11.0;47.5
30535.0;12.883333333333333;47.71666666666667
30536.0;13.016666666666667;47.63333333333333
30541.0;12.683333333333334;47.733333333333334
30543.0;12.666666666666666;47.733333333333334
30533.0;12.65;47.86666666666667
16120.0;14.65;47.166666666666664
5205.0;14.7;48.18333333333333
12105.0;12.266666666666667;47.25
17120.0;10.433333333333334;46.95
11605.0;11.066666666666666;47.3
18616.0;14.333333333333334;46.88333333333333
18604.0;14.416666666666666;46.95
18223.0;13.5;46.8
20305.0;14.346388888888889;46.73222222222223
11160.0;9.766666666666667;47.416666666666664
5931.0;16.3475;48.150277777777774
1605.0;14.5;48.516666666666666
